Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,14,1,26,113,158.65869999999998,0,70,3.79,Y1e,Y1e,Chiyotairyu;Endo;Terunofuji;Takayasu;Aoiyama;Yoshikaze;Toyonoshima;Jokoryu;Takarafuji;Osunaarashi;Takekaze;Kisenosato;Ichinojo;Kakuryu
Kakuryu,11,4,14,80,108.1088,1,69,3.79,Y1w,Y1w,Jokoryu;Terunofuji;Endo;Aoiyama;Takayasu;Takarafuji;Chiyotairyu;Toyonoshima;Takekaze;Goeido;Kisenosato
Harumafuji,3,12,-18,14,18.69,2,68,3.79,Y2e,Y2e,Endo;Chiyotairyu;Takayasu
Kotoshogiku,9,6,6,71,97.79379999999999,3,67,2.2896,O1e,O1e,Jokoryu;Aoiyama;Endo;Takarafuji;Chiyotairyu;Goeido;Osunaarashi;Kakuryu;Aminishiki
Kisenosato,9,6,6,59,84.05960000000002,4,66,2.2896,O1w,O1w,Toyonoshima;Chiyotairyu;Terunofuji;Jokoryu;Endo;Yoshikaze;Takekaze;Osunaarashi;Kotoshogiku
Goeido,8,7,2,58,77.4571,5,65,2.2896,O2w,O2w,Toyonoshima;Jokoryu;Chiyotairyu;Terunofuji;Endo;Kisenosato;Hakuho;Takekaze
Myogiryu,0,15,-30,0,0,6,64,1.5961,S1e,S1e,
Takekaze,7,8,-2,54,68.2486,7,63,1.5961,S1w,S1w,Takayasu;Jokoryu;Terunofuji;Kotoshogiku;Endo;Toyohibiki;Ikioi
Jokoryu,4,11,-14,26,37.13980000000001,8,62,1.2755,K1e,K1e,Toyonoshima;Terunofuji;Endo;Yoshikaze
Chiyotairyu,1,14,-26,8,10.4865,9,61,1.2755,K1w,K1w,Takekaze
Terunofuji,6,9,-6,40,50.443099999999994,10,60,1.1274,,M1e,Kotoshogiku;Chiyotairyu;Takayasu;Kaisei;Tochinowaka;Arawashi
Endo,3,12,-18,17,22.855800000000002,11,59,1.1274,,M1w,Takayasu;Chiyotairyu;Terunofuji
Takayasu,7,8,-2,51,77.10820000000001,12,58,1.0589,,M2e,Goeido;Chiyotairyu;Kotoshogiku;Jokoryu;Takarafuji;Yoshikaze;Tamawashi
