Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,0,15,-30,0,0,0,72,3.79,Y1e,Y1e,
Kakuryu,0,15,-30,0,0,1,71,3.79,Y1w,Y1w,
Takakeisho,2,13,-22,8,8.060099999999998,2,70,2.2896,O1e,O1e,Kotoshoho;Tochinoshin
Shodai,11,4,14,84,100.25110000000002,3,69,2.2896,O1w,O1w,Hokutofuji;Takayasu;Kotoshoho;Takarafuji;Tochinoshin;Onosho;Tamawashi;Endo;Okinoumi;Ryuden;Takanosho
Asanoyama,11,4,14,90,105.54449999999999,4,68,2.2896,O2e,O2e,Hokutofuji;Onosho;Tochinoshin;Kotoshoho;Endo;Takayasu;Tamawashi;Takanosho;Okinoumi;Meisei;Shodai
Terunofuji,11,4,14,87,104.29939999999999,5,67,1.5961,S1e,S1e,Kotoshoho;Tochinoshin;Hokutofuji;Mitakeumi;Okinoumi;Ryuden;Tamawashi;Asanoyama;Endo;Shodai;Meisei
Takanosho,9,6,6,74,91.15459999999999,6,66,1.5961,S1w,S1w,Takarafuji;Kotoshoho;Hokutofuji;Mitakeumi;Tochinoshin;Terunofuji;Endo;Okinoumi;Takayasu
Takayasu,9,6,6,70,86.7368,7,65,1.2755,K1e,K1e,Takarafuji;Terunofuji;Mitakeumi;Hokutofuji;Kotoshoho;Tochinoshin;Endo;Tamawashi;Kagayaki
Mitakeumi,9,6,6,73,87.5085,8,64,1.2755,K1w,K1w,Takakeisho;Asanoyama;Shodai;Hokutofuji;Onosho;Tochinoshin;Tamawashi;Kagayaki;Kiribayama
Hokutofuji,7,8,-2,39,41.0368,9,63,1.1274,,M1e,Takakeisho;Kotoshoho;Kagayaki;Tochinoshin;Tokushoryu;Aoiyama;Ichinojo
Daieisho,13,2,22,113,137.6137,10,62,1.1274,,M1w,Asanoyama;Takakeisho;Shodai;Mitakeumi;Takayasu;Terunofuji;Takanosho;Kagayaki;Hokutofuji;Meisei;Ryuden;Tamawashi;Okinoumi
Takarafuji,9,6,6,73,90.8828,11,61,1.0589,,M2e,Mitakeumi;Takakeisho;Asanoyama;Tamawashi;Daieisho;Kotoshoho;Kagayaki;Tobizaru;Ichinojo
Wakatakakage,0,15,-30,0,0,12,60,1.0589,,M2w,
Kotoshoho,2,13,-22,10,10.004,13,59,1.0272,,M3e,Tokushoryu;Sadanoumi
Onosho,9,6,6,81,98.4254,14,58,1.0272,,M3w,Takayasu;Terunofuji;Takanosho;Takakeisho;Takarafuji;Kotoshoho;Daieisho;Meisei;Hoshoryu
Tochinoshin,4,11,-14,31,34.616,15,57,1.0126,,M4e,Tamawashi;Endo;Meisei;Kotoeko
Tamawashi,6,9,-6,41,48.932500000000005,16,56,1.0126,,M4w,Kotoshoho;Okinoumi;Onosho;Takanosho;Takakeisho;Kotoeko
Endo,7,8,-2,49,56.8197,17,55,1.0058,,M5e,Tamawashi;Ryuden;Tokushoryu;Meisei;Takakeisho;Mitakeumi;Kotonowaka
Okinoumi,7,8,-2,44,48.547200000000004,18,54,1.0058,,M5w,Endo;Tochinoshin;Ryuden;Meisei;Tokushoryu;Takakeisho;Takayasu
Ryuden,4,11,-14,29,30.469399999999997,19,53,1.0027,,M6e,Kiribayama;Tokushoryu;Hokutofuji;Yutakayama
Kagayaki,6,9,-6,53,58.300599999999996,20,52,1.0027,,M6w,Tobizaru;Okinoumi;Endo;Takanosho;Shimanoumi;Akiseyama
Meisei,8,7,2,62,65.97460000000001,21,51,1.0012,,M7e,Ryuden;Kagayaki;Tobizaru;Shimanoumi;Tokushoryu;Akiseyama;Kiribayama;Takarafuji
Tobizaru,6,9,-6,34,35.830299999999994,22,50,1.0012,,M7w,Ryuden;Okinoumi;Tokushoryu;Akua;Kotoshoho;Terutsuyoshi
Tokushoryu,3,12,-18,22,22.616899999999998,23,49,1.0006,,M8e,Kiribayama;Kagayaki;Sadanoumi
Kiribayama,8,7,2,65,65.7949,24,47,1.0006,,M8w,Myogiryu;Shimanoumi;Tobizaru;Kagayaki;Aoiyama;Kotoeko;Terutsuyoshi;Midorifuji
Chiyonokuni,0,15,-30,0,0,25,46,1.0003,,M9e,
Myogiryu,8,7,2,54,54.8445,26,45,1.0003,,M9w,Tokushoryu;Tobizaru;Ryuden;Kagayaki;Akua;Ichinojo;Kotoeko;Yutakayama
Shimanoumi,9,6,6,73,79.16340000000001,27,44,1.0001,,M10e,Myogiryu;Kotoeko;Tobizaru;Akua;Midorifuji;Sadanoumi;Yutakayama;Onosho;Takarafuji
Aoiyama,6,9,-6,44,44.2139,28,43,1.0001,,M10w,Tokushoryu;Ichinojo;Myogiryu;Akua;Akiseyama;Ryuden
Chiyotairyu,0,15,-30,0,0,29,42,1.0001,,M11e,
Kotoeko,6,9,-6,46,46.08659999999999,30,41,1.0001,,M11w,Aoiyama;Akua;Midorifuji;Tobizaru;Akiseyama;Sadanoumi
Ichinojo,9,6,6,80,83.15379999999999,31,40,1,,M12e,Terutsuyoshi;Hoshoryu;Kotoeko;Shimanoumi;Akiseyama;Kiribayama;Midorifuji;Onosho;Sadanoumi
Terutsuyoshi,7,8,-2,44,44.204299999999996,32,39,1,,M12w,Kotoeko;Aoiyama;Yutakayama;Myogiryu;Ryuden;Kotoshoho;Tochinoshin
Akua,5,10,-10,26,26.206099999999996,33,38,1,,M13e,Terutsuyoshi;Tokushoryu;Sadanoumi;Kotoshoho;Ryuden
Chiyoshoma,0,15,-30,0,0,34,37,1,,M13w,
Hoshoryu,9,6,6,73,73.1872,35,36,1,,M14e,Nishikigi;Kotoeko;Aoiyama;Terutsuyoshi;Kotonowaka;Kiribayama;Myogiryu;Shimanoumi;Tobizaru
Midorifuji,9,6,6,68,68.087,36,35,1,,M14w,Akua;Yutakayama;Hoshoryu;Sadanoumi;Kotonowaka;Tokushoryu;Aoiyama;Myogiryu;Tobizaru
