Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Kitanoumi,12,3,18,96,131.2596,0,62,3.79,Y1e,Y1e,Ryuko;Takamiyama;Kaneshiro;Owashi;Kongo;Kirinji;Kaiketsu;Asahikuni;Kurohimeyama;Daiju;Arase;Takanohana
Wajima,10,5,10,81,100.29669999999999,1,61,3.79,Y1w,Y1w,Daiju;Owashi;Kurohimeyama;Shiratayama;Daio;Asahikuni;Hasegawa;Kongo;Kitaseumi;Kitanoumi
Takanohana,10,5,10,74,96.40299999999999,2,60,2.2896,O1e,O1e,Fukunohana;Ryuko;Arase;Kirinji;Kaneshiro;Shiratayama;Kongo;Daiju;Wajima;Masuiyama
Kaiketsu,11,4,14,97,132.0826,3,59,1.5961,S1e,S1e,Daio;Takamiyama;Shiratayama;Owashi;Kirinji;Hasegawa;Mienoumi;Wakamisugi;Kurohimeyama;Masuiyama;Takanohana
Wakamisugi,9,6,6,77,105.87839999999998,4,58,1.5961,S1w,S1w,Takamiyama;Fukunohana;Owashi;Wajima;Kongo;Kaneshiro;Kitanoumi;Fujizakura;Mienoumi
Daiju,4,11,-14,36,43.4745,5,57,1.5961,S2e,S2e,Asahikuni;Daio;Kaiketsu;Fukunohana
Kurohimeyama,8,7,2,55,78.7496,6,56,1.5961,S2w,S2w,Kaneshiro;Fukunohana;Takamiyama;Ryuko;Takanohana;Wakamisugi;Kongo;Daiju
Kongo,4,11,-14,30,35.5352,7,55,1.2755,K1e,K1e,Kaiketsu;Daiju;Fukunohana;Daio
Ryuko,3,12,-18,20,29.6939,8,54,1.2755,K1w,K1w,Wakamisugi;Kongo;Daiju
Kirinji,10,5,10,82,110.89099999999999,9,53,1.1274,,M1e,Wajima;Fukunohana;Kurohimeyama;Wakamisugi;Arase;Daiju;Ryuko;Hasegawa;Takamiyama;Kitaseumi
Fukunohana,6,9,-6,37,45.0613,10,52,1.1274,,M1w,Takamiyama;Daio;Owashi;Ryuko;Oshio;Tenryu
Takamiyama,6,9,-6,46,64.2387,11,51,1.0589,,M2e,Ryuko;Daio;Takanohana;Wajima;Daiju;Arase
Asahikuni,10,5,10,81,113.7804,12,50,1.0589,,M2w,Takanohana;Daio;Kaneshiro;Wakamisugi;Kaiketsu;Ryuko;Kongo;Kirinji;Arase;Takamiyama
Kaneshiro,5,10,-10,27,37.098800000000004,13,49,1.0272,,M3e,Kongo;Takamiyama;Daio;Ryuko;Daiju
Owashi,5,10,-10,28,35.5429,14,48,1.0272,,M3w,Kurohimeyama;Kaneshiro;Shiratayama;Wakanoumi;Ryuko
Daio,5,10,-10,27,30.416800000000002,15,47,1.0126,,M4e,Owashi;Shiratayama;Onishiki;Wakanoumi;Ryuko
Arase,8,7,2,60,74.6002,16,46,1.0126,,M4w,Shiratayama;Kongo;Daio;Wakamisugi;Kurohimeyama;Daiju;Wakajishi;Kotonofuji
Shiratayama,5,10,-10,28,33.1001,17,45,1.0058,,M5e,Kaneshiro;Fukunohana;Tenryu;Ryuko;Kongo
Hasegawa,9,6,6,75,86.0915,18,44,1.0058,,M5w,Futagodake;Tamanofuji;Tochiazuma;Ryuo;Ryuko;Takamiyama;Onishiki;Asahikuni;Wakajishi
Masuiyama,9,6,6,83,99.0917,19,43,1.0027,,M6e,Hasegawa;Onishiki;Tamanofuji;Fujizakura;Owashi;Mienoumi;Kotonofuji;Kirinji;Kurohimeyama
Mienoumi,10,5,10,98,118.83790000000002,20,42,1.0027,,M6w,Tochiazuma;Tamanofuji;Arase;Hasegawa;Yutakayama;Kotonofuji;Futagodake;Kitanoumi;Asahikuni;Wajima
Tochiazuma,8,7,2,58,61.38549999999999,21,41,1.0012,,M7e,Shiratayama;Aobajo;Yutakayama;Tenryu;Tamanofuji;Ryuo;Owashi;Daiju
Futagodake,8,7,2,63,66.17559999999999,22,40,1.0012,,M7w,Wakanoumi;Tochiazuma;Fujizakura;Yoshinotani;Masuiyama;Kotonofuji;Aobajo;Kongo
Tamanofuji,7,8,-2,61,61.544399999999996,23,39,1.0006,,M8e,Futagodake;Yutakayama;Tenryu;Wakajishi;Oshio;Kitaseumi;Kotonofuji
Yutakayama,8,7,2,54,57.23310000000001,24,38,1.0006,,M8w,Masuiyama;Wakanoumi;Shiratayama;Wakajishi;Owashi;Tenryu;Daio;Fukunohana
Onishiki,7,8,-2,53,54.876099999999994,25,37,1.0003,,M9e,Yutakayama;Ryuo;Tamanofuji;Aobajo;Futagodake;Wakanoumi;Kaneshiro
Kitaseumi,9,6,6,87,96.9038,26,36,1.0003,,M9w,Fujizakura;Masuiyama;Ryuo;Kotonofuji;Hasegawa;Mienoumi;Arase;Futagodake;Tochiazuma
Fujizakura,10,5,10,80,81.04679999999999,27,35,1.0001,,M10e,Tochiazuma;Wakajishi;Oshio;Aobajo;Onishiki;Wakanoumi;Yutakayama;Yoshinotani;Ryuo;Tamanofuji
Wakanoumi,2,13,-22,16,16.0037,28,34,1.0001,,M10w,Wakajishi;Tenryu
Ryuo,8,7,2,64,72.16,29,33,1.0001,,M11e,Wakanoumi;Yutakayama;Oshio;Masuiyama;Mienoumi;Futagodake;Tamanofuji;Kaneshiro
Aobajo,8,7,2,60,61.4817,30,32,1.0001,,M11w,Oshio;Wakanoumi;Kitaseumi;Yutakayama;Fukunohana;Shiratayama;Tamanofuji;Ryuo
Tenryu,5,10,-10,46,46.343799999999995,31,31,1,,M12e,Yoshinotani;Kitaseumi;Onishiki;Banryuyama;Futagodake
Kotonofuji,8,7,2,62,64.08709999999999,32,30,1,,M12w,Aobajo;Onishiki;Yoshinotani;Fujizakura;Wakanoumi;Ryuo;Tochiazuma;Kaneshiro
Wakajishi,9,6,6,78,78.88810000000001,33,29,1,,M13e,Oshio;Aobajo;Yoshinotani;Onishiki;Tenryu;Kitaseumi;Tochiazuma;Banryuyama;Kotonofuji
Yoshinotani,6,9,-6,44,44.874199999999995,34,28,1,,M13w,Aobajo;Oshio;Wakanoumi;Mutsuarashi;Takanosato;Shiratayama
Oshio,7,8,-2,50,50.964099999999995,35,27,1,,M14w,Tenryu;Mutsuarashi;Onishiki;Wakanoumi;Dairyugawa;Takanosato;Owashi
Dairyugawa,8,7,2,72,72.0079,36,26,1,,J1e,Mutsuarashi;Takanosato;Tamakiyama;Yoshinotani;Asanobori;Tenryu;Tochiisami;Masudayama
