Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Konishiki,0,15,-30,0,0,0,66,2.2896,O1e,O1e,
Akebono,14,1,26,119,151.9487,1,65,2.2896,O1w,O1w,Tochinowaka;Misugisato;Kushimaumi;Takatoriki;Kotonishiki;Terao;Akinoshima;Wakahanada;Mitoizumi;Wakashoyo;Kyokudozan;Toyonoumi;Takahanada;Musashimaru
Kirishima,1,14,-26,9,10.3605,2,64,2.2896,O2e,O2e,Takamisugi
Musashimaru,9,6,6,74,94.3957,3,63,1.5961,S1e,S1e,Misugisato;Daishoho;Wakashoyo;Kyokudozan;Takatoriki;Tochinowaka;Kushimaumi;Terao;Daizen
Takahanada,10,5,10,76,96.8369,4,62,1.5961,S1w,S1w,Tochinowaka;Kirishima;Wakashoyo;Kyokudozan;Mitoizumi;Daizen;Kitakachidoki;Kotonowaka;Musashimaru;Kotonishiki
Akinoshima,7,8,-2,52,66.74610000000001,5,61,1.5961,S2e,S2e,Kyokudozan;Kushimaumi;Terao;Daishoho;Kotonowaka;Musashimaru;Mitoizumi
Mitoizumi,1,14,-26,2,3.417,6,60,1.5961,S2w,S2w,Kirishima
Kotonishiki,13,2,22,98,124.07239999999999,7,59,1.2755,K1e,K1e,Terao;Kirishima;Takamisugi;Wakahanada;Wakashoyo;Akinoshima;Kushimaumi;Musashimaru;Kyokudozan;Mitoizumi;Daishoho;Takatoriki;Toyonoumi
Kyokudozan,4,11,-14,11,17.7825,8,58,1.2755,K1w,K1w,Kirishima;Konishiki;Mitoizumi;Takatoriki
Takatoriki,5,10,-10,22,27.913899999999998,9,57,1.2755,K2w,K2w,Konishiki;Tochinowaka;Mitoizumi;Mainoumi;Daishoyama
Daishoho,9,6,6,82,101.152,10,56,1.1274,,M1e,Takamisugi;Takahanada;Tamakairiki;Akebono;Kotonowaka;Takatoriki;Wakahanada;Kyokudozan;Kototsubaki
Takamisugi,8,7,2,55,63.4704,11,55,1.1274,,M1w,Mitoizumi;Mainoumi;Tamakairiki;Tochinowaka;Akinoshima;Daizen;Tatsuhikari;Kitakachidoki
Terao,7,8,-2,46,57.6375,12,54,1.0589,,M2e,Takahanada;Tamakairiki;Mitoizumi;Kotoinazuma;Takatoriki;Kyokudozan;Tatsuhikari
Kushimaumi,8,7,2,59,77.33919999999999,13,53,1.0589,,M2w,Takahanada;Tamakairiki;Mitoizumi;Takatoriki;Kyokudozan;Takamisugi;Wakashoyo;Daishoho
Misugisato,8,7,2,67,82.68249999999999,14,52,1.0272,,M3e,Oginohana;Takahanada;Kyokudozan;Takatoriki;Tomoefuji;Kushimaumi;Akinoshima;Kitakachidoki
Tochinowaka,7,8,-2,48,55.610000000000014,15,51,1.0272,,M3w,Takanonami;Mitoizumi;Kirishima;Akinoshima;Kotoinazuma;Oginohana;Misugisato
Wakashoyo,8,7,2,52,63.36739999999999,16,50,1.0126,,M4e,Mitoizumi;Akinoshima;Kirishima;Takatoriki;Kotoinazuma;Kotonowaka;Kotogaume;Wakahanada
