Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Chiyonofuji,11,4,14,82,103.0707,0,63,3.79,Y1e,Y1e,Asahifuji;Kurama;Onishiki;Sakahoko;Kirishima;Konishiki;Dewanohana;Aobajo;Hananoumi;Onokuni;Takanosato
Takanosato,10,5,10,67,82.4872,1,62,3.79,Y1w,Y1w,Kurama;Konishiki;Daitetsu;Onishiki;Asahifuji;Sakahoko;Dewanohana;Kirishima;Hananoumi;Asashio
Asashio,9,6,6,61,75.71430000000001,2,61,2.2896,O1e,O1e,Onishiki;Daitetsu;Kurama;Kirishima;Hananoumi;Jingaku;Aobajo;Dewanohana;Chiyonofuji
Wakashimazu,4,11,-14,24,29.870799999999996,3,60,2.2896,O1w,O1w,Dewanohana;Asahifuji;Kurama;Daitetsu
Hokutenyu,13,2,22,110,148.6731,4,59,2.2896,O2e,O2e,Hananoumi;Hoshi;Asahifuji;Daitetsu;Dewanohana;Sakahoko;Konishiki;Kirishima;Onokuni;Sadanoumi;Chiyonofuji;Takanosato;Asashio
Onokuni,12,3,18,99,133.52030000000002,5,58,1.5961,S1e,S1e,Kirishima;Sakahoko;Onishiki;Hananoumi;Asashio;Takanosato;Wakashimazu;Asahifuji;Hoshi;Sadanoumi;Kitao;Konishiki
Konishiki,9,6,6,74,95.7758,6,57,1.5961,S1w,S1w,Kitao;Asahifuji;Hananoumi;Aobajo;Hoshi;Onishiki;Dewanohana;Jingaku;Terao
Kotokaze,0,15,-30,0,0,7,56,1.5961,S2w,S2w,
Asahifuji,5,10,-10,36,44.0402,8,55,1.2755,K1e,K1e,Asashio;Sakahoko;Onishiki;Toryu;Fujinokawa
Hoshi,10,5,10,77,94.29720000000002,9,54,1.2755,K1w,K1w,Takanosato;Sakahoko;Asashio;Wakashimazu;Asahifuji;Onishiki;Fujinokawa;Aobajo;Ozutsu;Jingaku
Kitao,12,3,18,113,152.85930000000002,10,53,1.1274,,M1e,Asashio;Wakashimazu;Hokutenyu;Chiyonofuji;Itai;Asahifuji;Takanosato;Jingaku;Hoshi;Onishiki;Terao;Ozutsu
Dewanohana,5,10,-10,43,52.524800000000006,11,52,1.1274,,M1w,Fujinokawa;Onokuni;Kurama;Koboyama;Asahifuji
Hananoumi,4,11,-14,29,30.531,12,51,1.0589,,M2e,Fujinokawa;Daijuyama;Kurama;Dewanohana
Kirishima,3,12,-18,24,24.3188,13,50,1.0589,,M2w,Koboyama;Tamaryu;Hananoumi
Sakahoko,6,9,-6,46,51.357699999999994,14,49,1.0272,,M3e,Konishiki;Takamisugi;Toryu;Kotogaume;Dewanohana;Onishiki
Onishiki,6,9,-6,42,57.158199999999994,15,48,1.0272,,M3w,Daitetsu;Hokutenyu;Wakashimazu;Fujinokawa;Toryu;Aobajo
Daitetsu,4,11,-14,25,32.6087,16,47,1.0126,,M4e,Chiyonofuji;Toryu;Kirishima;Mitoizumi
Kurama,6,9,-6,37,41.8697,17,46,1.0126,,M4w,Tochitsurugi;Tamaryu;Kirishima;Daitetsu;Mitoizumi;Asahifuji
Aobajo,5,10,-10,40,41.5742,18,45,1.0058,,M5e,Kurama;Kotogaume;Dewanohana;Takamisugi;Tamaryu
Toryu,4,11,-14,28,28.3409,19,44,1.0058,,M5w,Hoo;Hananoumi;Takamisugi;Kirishima
Fujinokawa,6,9,-6,34,38.5052,20,43,1.0027,,M6e,Toryu;Kirishima;Daitetsu;Kirinji;Sakahoko;Aobajo
Kirinji,6,9,-6,48,55.36410000000001,21,42,1.0027,,M6w,Kotogaume;Dewanohana;Kirishima;Hoshi;Tochitsurugi;Tagaryu
Itai,7,8,-2,57,57.839,22,41,1.0012,,M7e,Kirinji;Kirishima;Terao;Tagaryu;Hoo;Fujinokawa;Tamaryu
Koboyama,9,6,6,76,76.4543,23,40,1.0012,,M7w,Tagaryu;Tochitsukasa;Kotogaume;Hoo;Sadanoumi;Jingaku;Itai;Toryu;Kaiki
Ozutsu,8,7,2,69,71.31389999999999,24,39,1.0006,,M8e,Koboyama;Toryu;Tochitsurugi;Terao;Kaiki;Kirinji;Itai;Konishiki
Jingaku,8,7,2,62,62.3321,25,38,1.0006,,M8w,Daijuyama;Tochitsukasa;Mitoizumi;Kaiki;Fujinokawa;Itai;Kotogaume;Takamisugi
Daijuyama,8,7,2,59,60.8355,26,37,1.0003,,M9e,Hoo;Sakahoko;Tagaryu;Ozutsu;Toryu;Mitoizumi;Aobajo;Tochitsurugi
Tamaryu,8,7,2,51,55.55329999999999,27,36,1.0003,,M9w,Hananoumi;Toryu;Mitoizumi;Daitetsu;Sakahoko;Daijuyama;Kirinji;Kotogaume
Takamisugi,8,7,2,68,72.1991,28,35,1.0001,,M10e,Tamaryu;Terao;Itai;Kotogaume;Koboyama;Ozutsu;Daitetsu;Kirinji
Tochitsurugi,8,7,2,50,53.649,29,34,1.0001,,M10w,Aobajo;Toryu;Hananoumi;Daitetsu;Fujinokawa;Koboyama;Kirishima;Itai
Kotogaume,8,7,2,57,60.30200000000001,30,33,1.0001,,M11e,Tochitsurugi;Mitoizumi;Tochitsukasa;Kaiki;Tagaryu;Daitetsu;Hananoumi;Daijuyama
Sadanoumi,9,6,6,72,83.5878,31,32,1.0001,,M11w,Tagaryu;Mitoizumi;Ozutsu;Fujinokawa;Aobajo;Jingaku;Kirinji;Kitao;Itai
Tagaryu,8,7,2,63,64.3738,32,31,1,,M12e,Tamaryu;Toryu;Ozutsu;Aobajo;Takamisugi;Kaiki;Kurama;Jingaku
Terao,10,5,10,91,91.94080000000001,33,30,1,,M12w,Hoo;Tamaryu;Kirinji;Koboyama;Daijuyama;Tochitsurugi;Kaiki;Sadanoumi;Maenoshin;Tagaryu
Hoo,9,6,6,72,72.9304,34,29,1,,M13e,Takamisugi;Kaneshiro;Tochitsurugi;Tochitsukasa;Maenoshin;Ozutsu;Mitoizumi;Sadanoumi;Tochimatoi
Tochitsukasa,6,9,-6,45,45.8689,35,28,1,,M13w,Kaiki;Daijuyama;Mitoizumi;Kirinji;Kurama;Koryu
Kaiki,8,7,2,70,70.7311,36,27,1,,M14e,Maenoshin;Daijuyama;Itai;Takamisugi;Sadanoumi;Kirinji;Hoo;Sasshunada
Mitoizumi,3,12,-18,20,20,37,26,1,,M14w,Oshio;Kaneshiro;Shishiho
Oshio,4,11,-14,22,21,38,25,1,,J1e,Shiraiwa;Tatsufuji;Kaneshiro;Chikubayama
Maenoshin,8,7,2,65,65.0156,39,24,1,,J1w,Kaneshiro;Masudayama;Mitoizumi;Tochitsukasa;Sasshunada;Tochimatoi;Misugiiso;Hidanohana
Kaneshiro,5,10,-10,31,30,40,23,1,,J2e,Shiraiwa;Kaio;Harunafuji;Tatsufuji;Washuyama
Sasshunada,7,8,-2,59,59.0156,41,22,1,,J2w,Misugiiso;Tochitsukasa;Kotochitose;Washuyama;Hachiya;Hakuryu;Oshio
Misugiiso,10,5,10,82,82.0156,42,21,1,,J3e,Chikubayama;Takuetsuyama;Kaio;Mitoizumi;Koryu;Harunafuji;Washuyama;Tochitsukasa;Tochimatoi;Masudayama
Tochimatoi,8,7,2,71,71,43,20,1,,J3w,Masurao;Kotochitose;Hakuryu;Kaio;Washuyama;Sasshunada;Shishiho;Hidanohana
Masurao,12,3,18,107,105.0156,44,19,1,,J4e,Tatsufuji;Takuetsuyama;Takarakuni;Hachiya;Chikubayama;Koryu;Masudayama;Tochitsukasa;Maenoshin;Hakuryu;Misugiiso;Harunafuji
Hidanohana,9,6,6,62,59.0156,45,18,1,,J4w,Hachiya;Shiraiwa;Takarakuni;Oshio;Kaneshiro;Mitoizumi;Hakuryu;Wakasegawa;Tochitsukasa
Shishiho,8,7,2,64,62,46,17,1,,J5e,Hidanohana;Takarakuni;Oshio;Kotoinazuma;Maenoshin;Hachiya;Washuyama;Kaio
Koryu,8,7,2,63,63,47,16,1,,J5w,Washuyama;Kaio;Maenoshin;Kotoinazuma;Wakasegawa;Kotochitose;Sasshunada;Oshio
Washuyama,7,8,-2,51,48,48,15,1,,J6e,Takarakuni;Oshio;Shiraiwa;Tatsufuji;Masurao;Hakuryu;Kotoinazuma
Harunafuji,10,5,10,91,91,49,14,1,,J6w,Kaio;Chikubayama;Masurao;Kotochitose;Maenoshin;Koryu;Tochimatoi;Wakasegawa;Washuyama;Takuetsuyama
Kaio,4,11,-14,28,22,50,13,1,,J7e,Takanofuji;Shiraiwa;Tochinohana;Kotoinazuma
Masudayama,9,6,6,66,62,51,12,1,,J7w,Oshio;Hidanohana;Hakuryu;Shiraiwa;Tatsufuji;Takanofuji;Shishiho;Koryu;Wakasegawa
Kotoinazuma,8,7,2,74,72,52,11,1,,J8e,Masudayama;Sasshunada;Tochimatoi;Chikubayama;Oshio;Masurao;Harunafuji;Tochinohana
Wakasegawa,9,6,6,81,76,53,10,1,,J8w,Hachiya;Takanofuji;Tochimatoi;Tochinohana;Kaneshiro;Misugiiso;Sasshunada;Masurao;Washuyama
Hachiya,9,6,6,69,66,54,9,1,,J9e,Misugiiso;Oshio;Takanofuji;Kotochitose;Kaio;Takuetsuyama;Kotoinazuma;Chikubayama;Tatsufuji
Shiraiwa,2,13,-22,8,4,55,8,1,,J9w,Takanofuji
Kotochitose,8,7,2,52,46,56,7,1,,J10e,Shiraiwa;Shishiho;Kaneshiro;Oshio;Kaio;Takarakuni;Hakuryu;Takanofuji
Chikubayama,8,7,2,59,58,57,6,1,,J10w,Tatsufuji;Hidanohana;Sasshunada;Shishiho;Kaneshiro;Shiraiwa;Kotochitose;Wakasegawa
Tatsufuji,3,12,-18,16,13,58,5,1,,J11e,Shiraiwa;Kaio;Takarakuni
Takuetsuyama,9,6,6,68,65,59,4,1,,J11w,Shishiho;Masudayama;Hidanohana;Tochimatoi;Takarakuni;Kaio;Kaneshiro;Sasshunada;Shiraiwa
Hakuryu,8,7,2,79,79,60,3,1,,J12e,Takuetsuyama;Harunafuji;Kotoinazuma;Koryu;Shishiho;Misugiiso;Wakasegawa;Hachiya
Takarakuni,7,8,-2,46,42,61,2,1,,J12w,Tochinohana;Masudayama;Kotoinazuma;Kaio;Harunafuji
Tochinohana,8,7,2,49,43,62,1,1,,J13e,Takanofuji;Takuetsuyama;Chikubayama;Kotochitose;Shiraiwa;Koryu
Takanofuji,6,9,-6,18,15,63,0,1,,J13w,Tatsufuji;Oshio;Kaneshiro
