Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Mienoumi,1,14,-26,7,12.3128,0,61,3.79,Y1e,Y1e,Ozutsu
Kitanoumi,13,2,22,100,147.856,1,60,3.79,Y1w,Y1w,Kotokaze;Dewanohana;Ozutsu;Kaiki;Aobayama;Tochihikari;Kurosegawa;Arase;Chiyonofuji;Misugiiso;Tochiakagi;Takanohana;Wajima
Wakanohana,12,3,18,102,142.3469,2,59,3.79,Y2e,Y2e,Kaiki;Fujizakura;Dewanohana;Asashio;Tochihikari;Tochiakagi;Kotokaze;Kurosegawa;Washuyama;Wajima;Tamanofuji;Kitanoumi
Wajima,11,4,14,89,122.53890000000001,3,58,3.79,Y2w,Y2w,Tochiakagi;Asashio;Chiyonofuji;Ozutsu;Takanohana;Kotokaze;Mitsuruyama;Dewanohana;Kaiki;Tochihikari;Tamanofuji
Masuiyama,3,12,-18,18,26.3495,4,57,2.2896,O1e,O1e,Dewanohana;Kurosegawa;Tochiakagi
Takanohana,10,5,10,68,97.68050000000001,5,56,2.2896,O1w,O1w,Asashio;Ozutsu;Kotokaze;Fujizakura;Dewanohana;Tochihikari;Misugiiso;Kurosegawa;Kaiki;Tochiakagi
Tochiakagi,6,9,-6,43,68.6235,6,55,1.5961,S1e,S1e,Kaiki;Kurosegawa;Dewanohana;Ozutsu;Arase;Washuyama
Arase,8,7,2,56,84.3519,7,54,1.5961,S1w,S1w,Wakanohana;Mienoumi;Masuiyama;Fujizakura;Tochihikari;Kurosegawa;Takanohana;Washuyama
Ozutsu,6,9,-6,41,70.983,8,53,1.2755,K1e,K1e,Wakanohana;Fujizakura;Masuiyama;Kurosegawa;Dewanohana;Arase
Dewanohana,4,11,-14,21,27.6314,9,52,1.2755,K1w,K1w,Kaiki;Fujizakura;Aobayama;Misugiiso
Kotokaze,10,5,10,80,118.89080000000001,10,51,1.1274,,M1e,Masuiyama;Tochiakagi;Tochihikari;Arase;Kaiki;Chiyonofuji;Hoo;Kirinji;Ozutsu;Asashio
Kaiki,5,10,-10,27,47.749500000000005,11,50,1.1274,,M1w,Mienoumi;Aobayama;Fujizakura;Arase;Kurosegawa
Kurosegawa,5,10,-10,32,53.58630000000001,12,49,1.0589,,M2e,Chiyonofuji;Fujizakura;Mienoumi;Wajima;Dewanohana
Asashio,10,5,10,76,119.5728,13,48,1.0589,,M2w,Arase;Ozutsu;Dewanohana;Masuiyama;Kurosegawa;Tochiakagi;Mitsuruyama;Kitanoumi;Hoo;Chiyonofuji
Chiyonofuji,8,7,2,63,96.9146,14,47,1.0272,,M3e,Mienoumi;Tochiakagi;Masuiyama;Takanohana;Arase;Wakanohana;Aobajo;Ozutsu
Fujizakura,3,12,-18,26,31.622500000000002,15,46,1.0272,,M3w,Wajima;Aobayama;Takanosato
Aobayama,5,10,-10,37,37.7387,16,45,1.0126,,M4e,Takamiyama;Yutakayama;Aobajo;Misugiiso;Mitsuruyama
Tochihikari,5,10,-10,35,39.2859,17,44,1.0126,,M4w,Aobayama;Takanosato;Kirinji;Fujizakura;Dewanohana
Misugiiso,4,11,-14,29,35.488099999999996,18,43,1.0058,,M5e,Amanoyama;Kaiki;Aobajo;Fujizakura
Mitsuruyama,5,10,-10,34,40.6565,19,42,1.0058,,M5w,Misugiiso;Toryu;Fujizakura;Kurohimeyama;Kaiki
Washuyama,9,6,6,89,96.52749999999999,20,41,1.0027,,M6e,Takamiyama;Terunoyama;Toryu;Kirinji;Amanoyama;Tamanofuji;Kotokaze;Takanohana;Hoo
Takamiyama,8,7,2,63,70.6909,21,40,1.0027,,M6w,Yutakayama;Terunoyama;Mitsuruyama;Toryu;Kirinji;Zaonishiki;Dewanohana;Kurosegawa
