Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,14,1,26,108,153.3447,0,69,3.79,Y1e,Y1e,Toyonoshima;Kyokutenho;Aminishiki;Aoiyama;Myogiryu;Okinoumi;Wakakoyu;Tochiozan;Goeido;Kakuryu;Kotooshu;Kotoshogiku;Baruto;Kisenosato
Kisenosato,10,5,10,72,99.47129999999999,1,68,2.2896,O1e,O1e,Myogiryu;Okinoumi;Kyokutenho;Toyonoshima;Aoiyama;Wakakoyu;Kakuryu;Tochiozan;Baruto;Kotoshogiku
Kotoshogiku,10,5,10,66,88.2783,2,67,2.2896,O1w,O1w,Tochiozan;Aminishiki;Okinoumi;Kyokutenho;Shohozan;Toyonoshima;Goeido;Wakakoyu;Myogiryu;Baruto
Baruto,9,6,6,62,82.39330000000001,3,66,2.2896,O2e,O2e,Kyokutenho;Toyonoshima;Okinoumi;Goeido;Aminishiki;Wakakoyu;Aoiyama;Kakuryu;Aran
Harumafuji,15,0,30,133,188.0299,4,65,2.2896,O2w,O2w,Aoiyama;Myogiryu;Tochiozan;Kyokutenho;Okinoumi;Goeido;Shohozan;Toyonoshima;Baruto;Kotoshogiku;Kisenosato;Kakuryu;Kaisei;Kotooshu;Hakuho
Kotooshu,9,6,6,67,87.8398,5,64,2.2896,O3e,O3e,Aminishiki;Wakakoyu;Shohozan;Aoiyama;Tochiozan;Kyokutenho;Baruto;Myogiryu;Kisenosato
Kakuryu,9,6,6,62,83.98659999999998,6,63,2.2896,O3w,O3w,Okinoumi;Aoiyama;Wakakoyu;Kyokutenho;Tochiozan;Aminishiki;Kotooshu;Goeido;Kotoshogiku
Goeido,7,8,-2,54,72.1789,7,62,1.5961,S1e,S1e,Kotooshu;Toyonoshima;Tochiozan;Kisenosato;Aminishiki;Kaisei;Kyokutenho
Tochiozan,4,11,-14,21,23.889299999999995,8,61,1.5961,S1w,S1w,Wakakoyu;Kyokutenho;Aminishiki;Takayasu
Myogiryu,8,7,2,66,82.5483,9,60,1.2755,K1e,K1e,Kakuryu;Tochiozan;Toyonoshima;Aminishiki;Baruto;Tochinoshin;Aran;Takekaze
Toyonoshima,5,10,-10,31,42.58069999999999,10,59,1.2755,K1w,K1w,Kakuryu;Kotooshu;Kyokutenho;Tochiozan;Tamaasuka
Kyokutenho,2,13,-22,8,8.0275,11,58,1.1274,,M1e,Sadanofuji;Hochiyama
Aminishiki,6,9,-6,37,49.7233,12,57,1.1274,,M1w,Kisenosato;Takayasu;Toyonoshima;Kyokutenho;Okinoumi;Tamawashi
Aoiyama,8,7,2,60,73.84309999999999,13,56,1.0589,,M2e,Kotoshogiku;Kyokutenho;Myogiryu;Shohozan;Wakakoyu;Shotenro;Toyonoshima;Tokitenku
Okinoumi,4,11,-14,27,36.5717,14,55,1.0589,,M2w,Kotooshu;Toyonoshima;Tochiozan;Tochinowaka
Wakakoyu,3,12,-18,21,27.5353,15,54,1.0272,,M3e,Goeido;Shotenro;Okinoumi
Shohozan,8,7,2,52,58.07569999999999,16,53,1.0272,,M3w,Takekaze;Takayasu;Aminishiki;Miyabiyama;Wakakoyu;Okinoumi;Tochiozan;Takarafuji
Tochinoshin,9,6,6,81,86.7753,17,52,1.0126,,M4e,Shohozan;Aran;Shotenro;Yoshikaze;Takayasu;Homasho;Tokitenku;Goeido;Daido
Takekaze,7,8,-2,53,58.866699999999994,18,51,1.0126,,M4w,Tochinoshin;Takayasu;Okinoumi;Shotenro;Toyohibiki;Aoiyama;Wakakoyu
