Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,0,15,-30,0,0,0,70,3.79,Y1e,Y1e,
Terunofuji,13,2,22,98,123.9582,1,69,3.79,Y1w,Y1w,Ichinojo;Hoshoryu;Takanosho;Hokutofuji;Kiribayama;Wakatakakage;Kotonowaka;Tamawashi;Ura;Takayasu;Mitakeumi;Takakeisho;Shodai
Shodai,8,7,2,59,73.06869999999999,2,68,2.2896,O1e,O1e,Takayasu;Hokutofuji;Takanosho;Wakatakakage;Tamawashi;Chiyoshoma;Daieisho;Meisei
Takakeisho,8,7,2,65,79.1121,3,67,2.2896,O1w,O1w,Hoshoryu;Kotonowaka;Wakatakakage;Daieisho;Takayasu;Meisei;Onosho;Takarafuji
Mitakeumi,9,6,6,69,86.27179999999998,4,66,1.5961,S1e,S1e,Takanosho;Hoshoryu;Takayasu;Tamawashi;Kotonowaka;Meisei;Wakatakakage;Daieisho;Takakeisho
Meisei,8,7,2,73,88.6347,5,65,1.5961,S1w,S1w,Wakatakakage;Kotonowaka;Chiyoshoma;Tamawashi;Terunofuji;Takarafuji;Onosho;Myogiryu
Asanoyama,0,15,-30,0,0,6,64,1.5961,S2e,S2e,
Takayasu,4,11,-14,27,35.383599999999994,7,63,1.2755,K1e,K1e,Hoshoryu;Ichinojo;Takanosho;Kotonowaka
Ichinojo,8,7,2,76,89.9707,8,62,1.2755,K1w,K1w,Takakeisho;Meisei;Mitakeumi;Tamawashi;Takarafuji;Shodai;Okinoumi;Endo
Hoshoryu,5,10,-10,43,51.882,9,61,1.1274,,M1e,Shodai;Ichinojo;Wakatakakage;Tamawashi;Chiyotairyu
Takanosho,7,8,-2,53,69.0042,10,60,1.1274,,M1w,Meisei;Hokutofuji;Chiyoshoma;Kiribayama;Ichinojo;Hoshoryu;Chiyonokuni
Hokutofuji,2,13,-22,19,24.4558,11,59,1.0589,,M2e,Takakeisho;Mitakeumi
Kiribayama,9,6,6,74,91.9767,12,58,1.0589,,M2w,Meisei;Takakeisho;Takayasu;Ichinojo;Shodai;Mitakeumi;Hoshoryu;Tochinoshin;Chiyomaru
Wakatakakage,9,6,6,73,85.74510000000001,13,57,1.0272,,M3e,Takayasu;Ichinojo;Tamawashi;Takarafuji;Kiribayama;Chiyoshoma;Chiyomaru;Takanosho;Chiyonokuni
Kotonowaka,3,12,-18,26,32.5745,14,56,1.0272,,M3w,Daieisho;Chiyoshoma;Shodai
Tamawashi,6,9,-6,43,49.7381,15,55,1.0126,,M4e,Kotonowaka;Chiyoshoma;Takakeisho;Ura;Takayasu;Onosho
Daieisho,10,5,10,87,109.81119999999999,16,54,1.0126,,M4w,Chiyoshoma;Tamawashi;Takarafuji;Meisei;Kiribayama;Terunofuji;Hoshoryu;Chiyotairyu;Yutakayama;Ichinojo
Chiyoshoma,5,10,-10,33,34.0994,17,53,1.0058,,M5e,Takayasu;Shimanoumi;Terutsuyoshi;Hidenoumi;Tokushoryu
Takarafuji,8,7,2,59,62.0268,18,51,1.0058,,M5w,Ura;Shimanoumi;Chiyoshoma;Tobizaru;Kotonowaka;Takanosho;Kagayaki;Tochinoshin
Ura,7,8,-2,50,54.1774,19,50,1.0027,,M6e,Chiyoshoma;Daieisho;Aoiyama;Tobizaru;Chiyonoo;Kaisei;Ichiyamamoto
Onosho,10,5,10,96,105.38829999999999,20,49,1.0027,,M6w,Shimanoumi;Takarafuji;Ura;Okinoumi;Tobizaru;Hidenoumi;Myogiryu;Endo;Mitakeumi;Shodai
Shimanoumi,8,7,2,59,60.9323,21,48,1.0012,,M7e,Okinoumi;Tobizaru;Terutsuyoshi;Aoiyama;Kaisei;Ichiyamamoto;Tsurugisho;Takanosho
Terutsuyoshi,5,10,-10,37,39.0501,22,47,1.0012,,M7w,Ura;Onosho;Hidenoumi;Tokushoryu;Chiyonoo
Okinoumi,10,5,10,84,91.942,23,46,1.0006,,M8e,Terutsuyoshi;Aoiyama;Hidenoumi;Takarafuji;Ura;Chiyotairyu;Tobizaru;Yutakayama;Kiribayama;Mitakeumi
Tobizaru,7,8,-2,49,51.5998,24,45,1.0006,,M8w,Aoiyama;Chiyotairyu;Terutsuyoshi;Myogiryu;Tokushoryu;Ichiyamamoto;Chiyonoo
