Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Wajima,12,3,18,94,136.1316,0,62,3.79,Y1e,Y1e,Tenryu;Hasegawa;Maenoyama;Kurohimeyama;Wakajishi;Masuiyama;Kitaseumi;Kongo;Tochiazuma;Takamiyama;Daikirin;Daiju
Kotozakura,3,12,-18,23,32.6359,1,61,3.79,Y1w,Y1w,Maenoyama;Kaiketsu;Masuiyama
Kitanofuji,3,12,-18,23,30.383699999999997,2,60,3.79,Y2e,Y2e,Tenryu;Kaiketsu;Maenoyama
Takanohana,9,6,6,72,105.01760000000002,3,59,2.2896,O1e,O1e,Asahikuni;Fujizakura;Tenryu;Masuiyama;Hasegawa;Maenoyama;Daiju;Kongo;Wajima
Daiju,9,6,6,73,104.5906,4,58,2.2896,O1w,O1w,Asahikuni;Kaiketsu;Hasegawa;Tenryu;Masuiyama;Wakajishi;Kongo;Arase;Daikirin
Daikirin,9,6,6,66,101.43209999999999,5,57,2.2896,O2e,O2e,Masuiyama;Maenoyama;Kotozakura;Kurohimeyama;Kitanofuji;Fujizakura;Wakanoumi;Mienoumi;Takanohana
Kiyokuni,0,15,-30,0,0,6,56,2.2896,O2w,O2w,
Kitanoumi,14,1,26,127,182.02429999999998,7,55,1.5961,S1e,S1e,Wajima;Asahikuni;Kurohimeyama;Kitaseumi;Tenryu;Wakajishi;Ryuko;Takanohana;Daiju;Daikirin;Kongo;Fujizakura;Arase;Mienoumi
Hasegawa,5,10,-10,30,47.4173,8,54,1.5961,S1w,S1w,Daikirin;Maenoyama;Kitanofuji;Asahikuni;Masuiyama
Fujizakura,9,6,6,72,109.8937,9,53,1.2755,K1e,K1e,Kitanofuji;Wajima;Kotozakura;Kitaseumi;Daiju;Hasegawa;Wakajishi;Kurohimeyama;Arase
Kaiketsu,11,4,14,96,152.98549999999997,10,52,1.2755,K1w,K1w,Wakajishi;Daikirin;Takanohana;Maenoyama;Takamiyama;Mienoumi;Tochiazuma;Kitanoumi;Hasegawa;Kurohimeyama;Fujizakura
Kurohimeyama,8,7,2,64,92.3552,11,51,1.2755,K2w,K2w,Daiju;Takanohana;Kitanofuji;Takamiyama;Wakanoumi;Hasegawa;Wakajishi;Washuyama
Maenoyama,4,11,-14,25,29.786399999999993,12,50,1.1274,,M1e,Daiju;Tenryu;Kotetsuyama;Dairyugawa
Tenryu,5,10,-10,36,52.2855,13,49,1.1274,,M1w,Hasegawa;Fujizakura;Asahikuni;Mutsuarashi;Onishiki
Masuiyama,5,10,-10,29,40.5028,14,48,1.0589,,M2e,Kurohimeyama;Kitanofuji;Onishiki;Maenoyama;Asahikuni
Asahikuni,4,11,-14,33,44.1587,15,47,1.0589,,M2w,Fujizakura;Yoshioyama;Onishiki;Yutakayama
Wakajishi,6,9,-6,40,63.813199999999995,16,46,1.0272,,M3e,Masuiyama;Hasegawa;Daikirin;Kotozakura;Arase;Kitanofuji
Kitaseumi,8,7,2,59,81.47309999999999,17,45,1.0272,,M3w,Tochiazuma;Takamiyama;Takanohana;Washuyama;Tenryu;Onishiki;Hasegawa;Wakajishi
Tochiazuma,5,10,-10,38,40.1584,18,44,1.0126,,M4e,Asahikuni;Yutakayama;Fukunohana;Ryuo;Maenoyama
Takamiyama,8,7,2,68,80.2236,19,43,1.0126,,M4w,Ryuko;Yutakayama;Mutsuarashi;Yoshioyama;Takanohana;Mienoumi;Hasegawa;Haguroiwa
Ryuko,7,8,-2,48,50.6489,20,42,1.0058,,M5e,Kitaseumi;Onishiki;Washuyama;Yoshinotani;Asahikuni;Dairyugawa;Kotetsuyama
Wakanoumi,8,7,2,63,73.2139,21,41,1.0058,,M5w,Mienoumi;Washuyama;Ryuo;Asahikuni;Onishiki;Wakajishi;Takamiyama;Yoshinotani
