Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,14,1,26,125,188.73409999999996,0,69,3.79,Y1e,Y1e,Aminishiki;Miyabiyama;Tochinoshin;Kyokutenho;Baruto;Kotoshogiku;Tamanoshima;Kisenosato;Kakuryu;Kaio;Harumafuji;Kotomitsuki;Kotooshu;Asashoryu
Asashoryu,15,0,30,118,181.41329999999996,1,68,3.79,Y1w,Y1w,Baruto;Tochinoshin;Miyabiyama;Shotenro;Kyokutenho;Aminishiki;Tamanoshima;Kotoshogiku;Chiyotaikai;Kisenosato;Harumafuji;Kaio;Kotooshu;Kotomitsuki;Hakuho
Kotooshu,9,6,6,59,84.0564,2,67,2.2896,O1e,O1e,Kisenosato;Kyokutenho;Shotenro;Tochinoshin;Miyabiyama;Tamanoshima;Toyonoshima;Aminishiki;Harumafuji
Kotomitsuki,9,6,6,56,77.83679999999998,3,66,2.2896,O1w,O1w,Tochinoshin;Aminishiki;Tamanoshima;Miyabiyama;Shotenro;Kyokutenho;Toyonoshima;Kakuryu;Chiyotaikai
Harumafuji,9,6,6,68,94.7575,4,65,2.2896,O2e,O2e,Miyabiyama;Kotoshogiku;Kakuryu;Kisenosato;Shotenro;Kyokutenho;Kotomitsuki;Toyonoshima;Kaio
Kaio,8,7,2,50,72.259,5,64,2.2896,O2w,O2w,Shotenro;Aminishiki;Tamanoshima;Tochinoshin;Chiyotaikai;Miyabiyama;Kotooshu;Kotomitsuki
Chiyotaikai,2,13,-22,10,15.698799999999999,6,63,2.2896,O3e,O3e,Shotenro;Kotoshogiku
Kisenosato,7,8,-2,54,72.19500000000001,7,62,1.5961,S1e,S1e,Tamanoshima;Kyokutenho;Aminishiki;Kaio;Kotomitsuki;Takekaze;Miyabiyama
Kotoshogiku,6,9,-6,45,65.9849,8,61,1.5961,S1w,S1w,Tamanoshima;Kaio;Kisenosato;Tochinoshin;Miyabiyama;Kakuryu
Baruto,12,3,18,87,125.4709,9,60,1.2755,K1e,K1e,Harumafuji;Chiyotaikai;Kaio;Kotoshogiku;Aminishiki;Miyabiyama;Shotenro;Tochinoshin;Kotooshu;Kotomitsuki;Tokitenku;Kisenosato
Aminishiki,7,8,-2,35,52.536699999999996,10,59,1.2755,K1w,K1w,Chiyotaikai;Tochinoshin;Shotenro;Miyabiyama;Kyokutenho;Kotoshogiku;Tamanoshima
Tochinoshin,4,11,-14,24,37.8685,11,58,1.1274,,M1e,Harumafuji;Chiyotaikai;Shotenro;Kisenosato
Miyabiyama,4,11,-14,23,32.4208,12,57,1.1274,,M1w,Tokitenku;Chiyotaikai;Tamanoshima;Tochinoshin
Shotenro,2,13,-22,21,36.054899999999996,13,56,1.0589,,M2e,Hakuho;Kyokutenho
