Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Terunofuji,2,13,-22,19,23.4702,0,70,3.79,Y1e,Y1e,Takanosho;Kirishima
Kotozakura,5,10,-10,45,57.96379999999999,1,69,2.2896,O1e,O1e,Takanosho;Gonoyama;Oho;Hiradoumi;Wakatakakage
Hoshoryu,14,1,26,146,184.37859999999998,2,68,2.2896,O1w,O1w,Kirishima;Tobizaru;Wakatakakage;Takanosho;Gonoyama;Oho;Daieisho;Chiyoshoma;Kinbozan;Onosato;Takerufuji;Kotozakura;Kinbozan;Oho
Onosato,10,5,10,85,108.1578,3,67,2.2896,O2w,O2w,Kirishima;Takanosho;Shodai;Atamifuji;Wakatakakage;Daieisho;Gonoyama;Chiyoshoma;Kotozakura;Ura
Wakamotoharu,6,9,-6,47,58.18529999999999,4,66,1.5961,S1e,S1e,Atamifuji;Tobizaru;Ura;Hiradoumi;Chiyoshoma;Endo
Daieisho,11,4,14,89,112.2902,5,65,1.5961,S1w,S1w,Gonoyama;Atamifuji;Shodai;Wakatakakage;Wakamotoharu;Takanosho;Takerufuji;Ura;Chiyoshoma;Hiradoumi;Abi
Abi,7,8,-2,60,78.06129999999999,6,64,1.2755,K1e,K1e,Kotozakura;Atamifuji;Onosato;Wakamotoharu;Tobizaru;Kinbozan;Ichiyamamoto
Wakatakakage,7,8,-2,48,70.95939999999999,7,63,1.2755,K1w,K1w,Terunofuji;Atamifuji;Abi;Takanosho;Tobizaru;Gonoyama;Shodai
Takanosho,6,9,-6,47,63.899399999999986,8,62,1.1274,,M1e,Wakamotoharu;Abi;Takayasu;Atamifuji;Tobizaru;Gonoyama
Kirishima,11,4,14,101,119.634,9,61,1.1274,,M1w,Kotozakura;Takanosho;Daieisho;Wakatakakage;Wakamotoharu;Abi;Chiyoshoma;Tamawashi;Oho;Takayasu;Takerufuji
Tobizaru,7,8,-2,48,64.354,10,60,1.0589,,M2e,Onosato;Kotozakura;Terunofuji;Ura;Shodai;Atamifuji;Meisei
Atamifuji,5,10,-10,38,45.7821,11,59,1.0589,,M2w,Hoshoryu;Kotozakura;Takayasu;Mitakeumi;Churanoumi
Gonoyama,8,7,2,54,68.88279999999999,12,58,1.0272,,M3e,Wakamotoharu;Ura;Hiradoumi;Terunofuji;Atamifuji;Takarafuji;Tobizaru;Midorifuji
Oho,12,3,18,106,133.3629,13,57,1.0272,,M3w,Abi;Wakatakakage;Wakamotoharu;Daieisho;Onosato;Tobizaru;Atamifuji;Tamawashi;Onokatsu;Ura;Takanosho;Kinbozan
Shodai,6,9,-6,48,62.757799999999996,14,56,1.0126,,M4e,Wakamotoharu;Kotozakura;Hoshoryu;Gonoyama;Mitakeumi;Abi
Ura,7,8,-2,49,59.7191,15,55,1.0126,,M4w,Shodai;Takayasu;Ichiyamamoto;Endo;Kotozakura;Mitakeumi;Wakatakakage
Hiradoumi,7,8,-2,57,67.3141,16,54,1.0058,,M5e,Shodai;Ura;Endo;Mitakeumi;Hoshoryu;Nishikigi;Onokatsu
Chiyoshoma,9,6,6,59,63.77609999999999,17,53,1.0058,,M5w,Hiradoumi;Ura;Ichiyamamoto;Endo;Takayasu;Mitakeumi;Roga;Churanoumi;Shonannoumi
Takayasu,8,7,2,49,54.72389999999999,18,52,1.0027,,M6e,Endo;Hiradoumi;Roga;Mitakeumi;Oshoma;Takarafuji;Wakamotoharu;Abi
Ichiyamamoto,8,7,2,55,61.5864,19,50,1.0027,,M6w,Takayasu;Mitakeumi;Takarafuji;Hiradoumi;Churanoumi;Oshoma;Wakamotoharu;Wakatakakage
Endo,6,9,-6,39,46.02869999999999,20,49,1.0012,,M7e,Takarafuji;Roga;Ichiyamamoto;Tamawashi;Atamifuji;Shodai
Mitakeumi,2,13,-22,12,12.077799999999998,21,48,1.0012,,M7w,Endo;Churanoumi
Roga,0,15,-30,0,0,22,47,1.0006,,M8e,
Takarafuji,5,10,-10,37,37.0398,23,46,1.0006,,M8w,Mitakeumi;Tamawashi;Meisei;Chiyoshoma;Tamashoho
Churanoumi,4,11,-14,27,27.0265,24,45,1.0003,,M9e,Takarafuji;Meisei;Midorifuji;Kotoshoho
Oshoma,8,7,2,57,57.1027,25,44,1.0003,,M9w,Takarafuji;Mitakeumi;Churanoumi;Midorifuji;Hakuoho;Shonannoumi;Tokihayate;Tamashoho
Tamawashi,9,6,6,78,79.6742,26,43,1.0001,,M10e,Oshoma;Churanoumi;Midorifuji;Takerufuji;Meisei;Nishikigi;Hakuoho;Onokatsu;Nishikifuji
Meisei,6,9,-6,43,43.1383,27,42,1.0001,,M10w,Oshoma;Nishikigi;Tamashoho;Kagayaki;Mitakeumi;Onokatsu
Midorifuji,7,8,-2,45,48.7039,28,41,1.0001,,M11e,Meisei;Mitakeumi;Kagayaki;Tokihayate;Endo;Kotoshoho;Shodai
Takerufuji,10,5,10,72,78.2195,29,40,1.0001,,M11w,Nishikigi;Meisei;Onokatsu;Kotoshoho;Churanoumi;Oshoma;Kitanowaka;Ichiyamamoto;Kotozakura;Abi
Nishikigi,8,7,2,60,60.1563,30,39,1,,M12e,Midorifuji;Shonannoumi;Kotoshoho;Onokatsu;Kitanowaka;Tokihayate;Kagayaki;Oshoma
Onokatsu,7,8,-2,59,60.1154,31,38,1,,M12w,Shonannoumi;Midorifuji;Hakuoho;Kitanowaka;Kagayaki;Nishikifuji;Ichiyamamoto
Shonannoumi,8,7,2,62,63.05799999999999,32,37,1,,M13e,Hakuoho;Midorifuji;Meisei;Tokihayate;Takarafuji;Kotoshoho;Endo;Ichiyamamoto
Kotoshoho,5,10,-10,34,34.0159,33,36,1,,M13w,Onokatsu;Tamashoho;Mitakeumi;Takarafuji;Tamawashi
Hokutofuji,0,15,-30,0,0,34,35,1,,M14e,
Kinbozan,12,3,18,102,112.6192,35,34,1,,M14w,Kotoshoho;Shonannoumi;Kitanowaka;Tamashoho;Nishikifuji;Kagayaki;Tokihayate;Tamawashi;Takerufuji;Onosato;Kotozakura;Kirishima
Hakuoho,10,5,10,74,81.80239999999999,36,33,1,,M15e,Kitanowaka;Tokihayate;Kotoshoho;Tamashoho;Nishikigi;Meisei;Tobizaru;Hiradoumi;Endo;Takayasu
Kitanowaka,4,11,-14,32,32.1441,37,32,1,,M15w,Kagayaki;Nishikifuji;Tamashoho;Tokihayate
Tamashoho,6,9,-6,41,41.1524,38,31,1,,M16e,Kagayaki;Shonannoumi;Midorifuji;Churanoumi;Nishikigi;Mitakeumi
Kagayaki,6,9,-6,41,42.2262,39,30,1,,M16w,Hakuoho;Kotoshoho;Shiden;Churanoumi;Takarafuji;Takanosho
Nishikifuji,9,6,6,66,69.6339,40,29,1,,M17e,Tamashoho;Kagayaki;Kotoshoho;Shonannoumi;Nishikigi;Oshoma;Meisei;Churanoumi;Shodai
Tokihayate,7,8,-2,49,49.1568,41,28,1,,M17w,Nishikifuji;Tamashoho;Kagayaki;Kotoshoho;Onokatsu;Churanoumi;Takarafuji
Sadanoumi,9,6,6,68,68.0009,42,27,1,,J1e,Kayo;Tsurugisho;Tokihayate;Shirokuma;Shimanoumi;Hidenoumi;Tochitaikai;Tohakuryu;Fujiseiun
Kayo,7,8,-2,47,47.0133,43,26,1,,J1w,Shiden;Tsurugisho;Shirokuma;Nishikifuji;Shimanoumi;Daiseizan;Hidenoumi
Shiden,5,10,-10,38,38,44,25,1,,J2e,Sadanoumi;Tsurugisho;Tochitaikai;Kiryuko;Tomokaze
Asakoryu,9,6,6,73,72,45,24,1,,J2w,Shiden;Kayo;Sadanoumi;Tsurugisho;Ryuden;Shimanoumi;Oshoumi;Tochitaikai;Kotoeiho
Ryuden,11,4,14,98,97,46,23,1,,J3e,Tsurugisho;Shishi;Kayo;Shiden;Sadanoumi;Hidenoumi;Tomokaze;Fujiseiun;Mitoryu;Wakaikari;Aonishiki
Tsurugisho,2,13,-22,12,12,47,22,1,,J3w,Hidenoumi;Shimanoumi
Shirokuma,9,6,6,65,64,48,21,1,,J4e,Ryuden;Tsurugisho;Asakoryu;Shimanoumi;Shiden;Shimazuumi;Fujiseiun;Hidenoumi;Mitoryu
Shishi,13,2,22,112,110,49,20,1,,J4w,Shirokuma;Tsurugisho;Shiden;Asakoryu;Shimanoumi;Kayo;Sadanoumi;Mitoryu;Oshoumi;Wakaikari;Aonishiki;Kotoeiho;Tomokaze
Shimanoumi,3,12,-18,16,14,50,19,1,,J5e,Daiamami;Hakuyozan;Daishoho
Aonishiki,12,3,18,95,95,51,18,1,,J5w,Shimanoumi;Hidenoumi;Tochitaikai;Fujiseiun;Shiden;Daiseizan;Tsurugisho;Kayo;Sadanoumi;Asakoryu;Shirokuma;Nabatame
Hidenoumi,7,8,-2,52,52,52,17,1,,J6e,Tomokaze;Daiseizan;Mitoryu;Oshoumi;Asakoryu;Daishoho;Hatsuyama
Tomokaze,7,8,-2,54,54,53,16,1,,J6w,Aonishiki;Shimanoumi;Mitoryu;Daiseizan;Asakoryu;Daishoho;Sadanoumi
Tochitaikai,8,7,2,51,49,54,15,1,,J7e,Shimanoumi;Mitoryu;Hidenoumi;Daiseizan;Tomokaze;Daiamami;Tsurugisho;Kayo
Bushozan,0,15,-30,0,0,55,14,1,,J7w,
Fujiseiun,8,7,2,54,53,56,13,1,,J8e,Tochitaikai;Hidenoumi;Shimanoumi;Tomokaze;Hakuyozan;Shimazuumi;Asakoryu;Daishoho
Mitoryu,8,7,2,46,45,57,12,1,,J8w,Daiseizan;Shimazuumi;Shimanoumi;Hakuyozan;Daishoho;Hatsuyama;Kiryuko;Shiden
Daiseizan,5,10,-10,31,29,58,11,1,,J9e,Fujiseiun;Daishoho;Daiamami;Tohakuryu;Shiden
Oshoumi,9,6,6,59,56,59,10,1,,J9w,Shimazuumi;Mitoryu;Daiamami;Tohakuryu;Hatsuyama;Tomokaze;Daishoho;Daiseizan;Tochitaikai
Shimazuumi,3,12,-18,12,9,60,9,1,,J10e,Daiseizan;Daiamami
Hakuyozan,8,7,2,52,49,61,8,1,,J10w,Daiamami;Tohakuryu;Oshoumi;Shimazuumi;Hatsuyama;Shiden;Tsurugisho;Kayo
Daiamami,4,11,-14,20,17,62,7,1,,J11e,Hatsuyama;Kotoeiho
Tohakuryu,8,7,2,54,50,63,6,1,,J11w,Kiryuko;Kotoeiho;Daishoho;Fujiseiun;Daiamami;Shimazuumi;Tsurugisho;Ryuden
Hatsuyama,6,9,-6,32,32,64,5,1,,J12e,Kiryuko;Daishoho;Fujiseiun;Daiseizan;Tsurugisho;Shimanoumi
Kiryuko,7,8,-2,45,43,65,4,1,,J12w,Nabatame;Daiamami;Daishoho;Daiseizan;Hakuyozan;Tomokaze;Tsurugisho
Wakaikari,9,6,6,61,58,66,3,1,,J13e,Hatsuyama;Daishoho;Tohakuryu;Hakuyozan;Shimazuumi;Kotoeiho;Kiryuko;Shirokuma
Kotoeiho,10,5,10,71,69,67,2,1,,J13w,Nabatame;Kiryuko;Daishoho;Hakuyozan;Hatsuyama;Shimazuumi;Oshoumi;Shirokuma;Kayo
Nabatame,11,4,14,91,87,68,1,1,,J14e,Daishoho;Wakaikari;Shimazuumi;Daiamami;Tohakuryu;Oshoumi;Hatsuyama;Hakuyozan;Tochitaikai;Shishi;Ryuden
Daishoho,1,14,-26,4,3,69,0,1,,J14w,Shimazuumi
