Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Terunofuji,5,10,-10,42,60.9099,0,69,3.79,Y1e,Y1e,Kiribayama;Kotonowaka;Meisei;Ichinojo;Nishikigi
Takakeisho,10,5,10,92,122.7909,1,68,2.2896,O1e,O1e,Midorifuji;Tobizaru;Kotonowaka;Meisei;Ura;Takayasu;Nishikigi;Hokutofuji;Nishikifuji;Shodai
Shodai,4,11,-14,33,42.1715,2,67,2.2896,O1w,O1w,Tobizaru;Wakamotoharu;Mitakeumi;Takarafuji
Mitakeumi,4,11,-14,31,44.3502,3,66,2.2896,O2w,O2w,Midorifuji;Ichinojo;Ura;Nishikigi
Wakatakakage,11,4,14,102,140.1786,4,65,1.5961,S1e,S1e,Midorifuji;Tobizaru;Ichinojo;Tamawashi;Mitakeumi;Nishikigi;Ura;Hoshoryu;Takakeisho;Hokutofuji;Sadanoumi
Hoshoryu,8,7,2,65,93.0607,5,64,1.5961,S1w,S1w,Kotonowaka;Ichinojo;Kiribayama;Daieisho;Takakeisho;Shodai;Nishikigi;Endo
Daieisho,7,8,-2,53,68.33059999999999,6,63,1.5961,S2e,S2e,Meisei;Shodai;Mitakeumi;Terunofuji;Sadanoumi;Nishikigi;Hokutofuji
Abi,0,15,-30,0,0,7,62,1.2755,K1e,K1e,
Ichinojo,6,9,-6,47,67.1168,8,61,1.2755,K1w,K1w,Takakeisho;Daieisho;Midorifuji;Shodai;Ura;Onosho
Kiribayama,9,6,6,75,106.23190000000001,9,60,1.2755,K2w,K2w,Shodai;Wakatakakage;Ichinojo;Daieisho;Mitakeumi;Takakeisho;Kotonowaka;Ura;Myogiryu
Tobizaru,10,5,10,84,116.61909999999997,10,59,1.1274,,M1e,Terunofuji;Mitakeumi;Hoshoryu;Meisei;Ichinojo;Kotonowaka;Kiribayama;Ura;Nishikifuji;Takanosho
Midorifuji,7,8,-2,52,72.2652,11,58,1.1274,,M1w,Shodai;Nishikigi;Hoshoryu;Kiribayama;Daieisho;Kotoeko;Onosho
Kotonowaka,8,7,2,63,88.285,12,57,1.0589,,M2e,Wakatakakage;Shodai;Mitakeumi;Daieisho;Meisei;Midorifuji;Ichinojo;Takanosho
Meisei,8,7,2,62,83.0278,13,56,1.0589,,M2w,Wakatakakage;Mitakeumi;Shodai;Kiribayama;Ichinojo;Midorifuji;Okinoumi;Kotoshoho
Tamawashi,13,2,22,115,153.76540000000003,14,55,1.0272,,M3e,Hoshoryu;Daieisho;Nishikigi;Shodai;Terunofuji;Takakeisho;Sadanoumi;Meisei;Mitakeumi;Hokutofuji;Nishikifuji;Tobizaru;Takayasu
Ura,8,7,2,62,85.9604,15,54,1.0272,,M3w,Takayasu;Daieisho;Takarafuji;Terunofuji;Hoshoryu;Shodai;Midorifuji;Oho
Nishikigi,6,9,-6,46,60.048899999999996,16,53,1.0126,,M4e,Ura;Takarafuji;Sadanoumi;Shodai;Meisei;Chiyotairyu
Takayasu,11,4,14,98,125.5796,17,52,1.0126,,M4w,Takarafuji;Sadanoumi;Nishikigi;Wakamotoharu;Midorifuji;Endo;Terunofuji;Hokutofuji;Wakatakakage;Kiribayama;Hoshoryu
Takarafuji,5,10,-10,35,35.021899999999995,18,51,1.0058,,M5e,Aoiyama;Myogiryu;Yutakayama;Ichiyamamoto;Okinoumi
Sadanoumi,9,6,6,66,78.0216,19,50,1.0058,,M5w,Endo;Aoiyama;Takarafuji;Onosho;Hoshoryu;Tochinoshin;Mitakeumi;Oho;Kotonowaka
Wakamotoharu,10,5,10,81,100.17140000000002,20,49,1.0027,,M6e,Sadanoumi;Aoiyama;Takarafuji;Endo;Onosho;Myogiryu;Tamawashi;Daieisho;Oho;Mitakeumi
Endo,7,8,-2,47,49.0317,21,48,1.0027,,M6w,Aoiyama;Tochinoshin;Takarafuji;Kotoeko;Chiyotairyu;Ichiyamamoto;Mitakeumi
Aoiyama,6,9,-6,38,38.0194,22,47,1.0012,,M7e,Onosho;Yutakayama;Tsurugisho;Terutsuyoshi;Mitoryu;Hiradoumi
Onosho,5,10,-10,35,36.325599999999994,23,46,1.0012,,M7w,Endo;Myogiryu;Takarafuji;Yutakayama;Terutsuyoshi
Tochinoshin,7,8,-2,52,57.559599999999996,24,45,1.0006,,M8e,Onosho;Kotoeko;Wakamotoharu;Kotoshoho;Okinoumi;Tsurugisho;Ichinojo
Hokutofuji,10,5,10,87,96.1087,25,44,1.0006,,M8w,Myogiryu;Onosho;Aoiyama;Tochinoshin;Kotoeko;Nishikifuji;Takanosho;Endo;Wakamotoharu;Tobizaru
Myogiryu,8,7,2,71,77.0754,26,43,1.0003,,M9e,Tochinoshin;Nishikifuji;Takanosho;Aoiyama;Endo;Takayasu;Oho;Kotoshoho
Kotoeko,6,9,-6,46,46.03129999999999,27,42,1.0003,,M9w,Chiyotairyu;Okinoumi;Myogiryu;Aoiyama;Mitoryu;Chiyoshoma
Nishikifuji,10,5,10,84,90.51859999999999,28,41,1.0001,,M10e,Kotoeko;Kotoshoho;Takanosho;Chiyotairyu;Okinoumi;Tochinoshin;Oho;Wakamotoharu;Chiyoshoma;Kotonowaka
Takanosho,8,7,2,62,62.2937,29,40,1.0001,,M10w,Kotoshoho;Kotoeko;Chiyotairyu;Tochinoshin;Hiradoumi;Okinoumi;Ichiyamamoto;Chiyoshoma
Kotoshoho,7,8,-2,55,55.01349999999999,30,39,1.0001,,M11e,Ryuden;Ichiyamamoto;Chiyotairyu;Oho;Hiradoumi;Terutsuyoshi;Mitoryu
Chiyotairyu,6,9,-6,39,39.0195,31,38,1.0001,,M11w,Okinoumi;Takarafuji;Mitoryu;Aoiyama;Tsurugisho;Ichiyamamoto
Okinoumi,6,9,-6,45,45.01389999999999,32,37,1,,M12e,Ichiyamamoto;Kotoshoho;Ryuden;Tsurugisho;Aoiyama;Yutakayama
Ryuden,11,4,14,81,82.6019,33,36,1,,M12w,Chiyotairyu;Yutakayama;Tsurugisho;Hiradoumi;Mitoryu;Chiyoshoma;Tochinoshin;Kotoeko;Endo;Takanosho;Terutsuyoshi
