Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Kitanoumi,15,0,30,123,183.09279999999998,0,64,3.79,Y1e,Y1e,Tochihikari;Hoo;Kurosegawa;Aobayama;Kaiki;Kirinji;Tochiakagi;Chiyonofuji;Takanohana;Amanoyama;Masudayama;Dewanohana;Takanosato;Asashio;Wakanohana
Wakanohana,10,5,10,80,117.9409,1,63,3.79,Y1w,Y1w,Kotokaze;Tochihikari;Chiyonofuji;Aobayama;Asashio;Masudayama;Amanoyama;Ozutsu;Takamiyama;Masuiyama
Wajima,1,14,-26,6,10.622499999999999,2,62,3.79,Y2e,Y2e,Amanoyama
Mienoumi,4,11,-14,29,44.372099999999996,3,61,3.79,Y2w,Y2w,Kaiki;Tochiakagi;Tochihikari;Hoo
Takanohana,9,6,6,66,96.93939999999999,4,60,2.2896,O1e,O1e,Tochiakagi;Kaiki;Hoo;Tochihikari;Kotokaze;Kurosegawa;Kirinji;Takamiyama;Zaonishiki
Masuiyama,9,6,6,57,81.17340000000002,5,59,2.2896,O1w,O1w,Tochihikari;Wajima;Kaiki;Kurosegawa;Masudayama;Hoo;Dewanohana;Zaonishiki;Takanohana
Kotokaze,6,9,-6,37,65.4569,6,58,1.5961,S1e,S1e,Kurosegawa;Chiyonofuji;Kaiki;Mienoumi;Amanoyama;Masudayama
Asashio,11,4,14,79,117.8997,7,57,1.5961,S1w,S1w,Takanohana;Kurosegawa;Wajima;Amanoyama;Hoo;Mienoumi;Kaiki;Masuiyama;Tochiakagi;Arase;Ozutsu
Kaiki,5,10,-10,31,49.7453,8,56,1.2755,K1e,K1e,Wajima;Wakanohana;Tochihikari;Amanoyama;Masudayama
Tochihikari,5,10,-10,31,38.8123,9,54,1.2755,K1w,K1w,Aobayama;Kotokaze;Tamanofuji;Hoo;Dewanohana
Hoo,5,10,-10,34,49.9653,10,53,1.1274,,M1e,Wakanohana;Takamiyama;Tamanofuji;Kaiki;Kurosegawa
Amanoyama,5,10,-10,35,49.2971,11,52,1.1274,,M1w,Mienoumi;Masuiyama;Takamiyama;Tochihikari;Hoo
Kurosegawa,3,12,-18,17,27.788700000000002,12,51,1.0589,,M2e,Tochihikari;Kaiki;Mienoumi
Chiyonofuji,9,6,6,82,118.06519999999999,13,50,1.0589,,M2w,Masuiyama;Takanohana;Mienoumi;Asashio;Arase;Toryu;Kaiki;Kirinji;Washuyama
Tochiakagi,10,5,10,88,119.899,14,49,1,,N/A,Aobayama;Kurama;Masuiyama;Dewanohana;Arase;Wakanohana;Kotokaze;Chiyonofuji;Ozutsu;Kirinji
Masudayama,5,10,-10,33,46.6967,15,48,1.0272,,M3e,Zaonishiki;Hoo;Wajima;Takanohana;Amanoyama
Aobayama,4,11,-14,30,46.250499999999995,16,47,1.0272,,M3w,Chiyonofuji;Hoo;Takamiyama;Kaiki
Kirinji,8,7,2,65,94.8674,17,46,1.0126,,M4e,Takamiyama;Shinko;Iwanami;Amanoyama;Wakanohana;Mienoumi;Masuiyama;Asashio
Takamiyama,7,8,-2,41,50.1544,18,45,1.0126,,M4w,Masudayama;Kurosegawa;Tochihikari;Kurama;Iwanami;Tamanofuji;Kagetora
Tamanofuji,4,11,-14,28,33.3003,19,44,1.0058,,M5e,Ozutsu;Yutakayama;Kurosegawa;Aobayama
Zaonishiki,8,7,2,60,76.30269999999999,20,43,1.0058,,M5w,Kirinji;Shinko;Fujizakura;Amanoyama;Misugiiso;Kurosegawa;Aobayama;Takanosato
Dewanohana,7,8,-2,58,58.6198,21,42,1.0027,,M6e,Kurohimeyama;Shinko;Kagetora;Aobajo;Misugiiso;Zaonishiki;Kurama
Ozutsu,9,6,6,78,81.6242,22,41,1.0027,,M6w,Yutakayama;Fujizakura;Washuyama;Toryu;Kurama;Kurohimeyama;Kagetora;Arase;Takanohana
Kurama,8,7,2,62,69.79140000000001,23,40,1.0012,,M7e,Shinko;Washuyama;Misugiiso;Toryu;Aobayama;Hoo;Kurosegawa;Arase
Kurohimeyama,8,7,2,55,59.6682,24,39,1.0012,,M7w,Tamanofuji;Aobayama;Kagetora;Yutakayama;Toryu;Kurosegawa;Shinko;Arase
Arase,8,7,2,57,69.5262,25,38,1.0006,,M8e,Iwanami;Fujizakura;Takamiyama;Masudayama;Tamanofuji;Aobajo;Kirinji;Dewanohana
Shinko,6,9,-6,38,43.0223,26,37,1.0006,,M8w,Fujizakura;Aobayama;Iwanami;Tamanofuji;Misugiiso;Masudayama
Yutakayama,8,7,2,54,58.44500000000001,27,36,1.0003,,M9e,Takamiyama;Fujizakura;Dewanohana;Washuyama;Shinko;Iwanami;Kurosegawa;Aobayama
Iwanami,5,10,-10,33,34.0462,28,34,1.0003,,M9w,Zaonishiki;Tamanofuji;Kurama;Aobayama;Kagetora
Toryu,10,5,10,82,92.59849999999999,29,33,1.0001,,M10e,Yutakayama;Misugiiso;Tamanofuji;Dewanohana;Zaonishiki;Takanosato;Washuyama;Masudayama;Tochihikari;Amanoyama
Washuyama,9,6,6,62,66.9034,30,32,1.0001,,M10w,Fujizakura;Zaonishiki;Kagetora;Kurohimeyama;Tamanofuji;Shinko;Aobajo;Masudayama;Iwanami
Kagetora,4,11,-14,32,32.1641,31,31,1.0001,,M11e,Shinko;Kotochitose;Yutakayama;Kotowaka
Fujizakura,5,10,-10,32,32.2311,32,30,1.0001,,M11w,Iwanami;Kagetora;Kurohimeyama;Kotowaka;Tamanofuji
Takanosato,12,3,18,110,130.49,33,29,1,,M12e,Aobajo;Iwanami;Ozutsu;Kurohimeyama;Dewanohana;Kurama;Washuyama;Kirinji;Arase;Chiyonofuji;Tochiakagi;Misugiiso
Misugiiso,9,6,6,69,70.6411,34,28,1,,M12w,Kagetora;Aobajo;Iwanami;Daijuyama;Ozutsu;Yutakayama;Tamanofuji;Fujizakura;Kurohimeyama
Aobajo,8,7,2,63,63.9283,35,27,1,,M13e,Kagetora;Yutakayama;Kurama;Kurohimeyama;Kotowaka;Toryu;Fujizakura;Shinko
Daijuyama,9,6,6,78,77.0112,36,26,1,,J1e,Kotowaka;Kotetsuyama;Futatsuryu;Oshio;Fujizakura;Tamakiyama;Aobajo;Mitsuruyama;Hachiya
