Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Kitanofuji,10,5,10,72,92.7628,0,63,3.79,Y1e,Y1e,Kongo;Tochiazuma;Kaiketsu;Yutakayama;Maenoyama;Takanohana;Asahikuni;Mutsuarashi;Hasegawa;Wakanoumi
Wajima,11,4,14,96,132.4238,1,62,2.2896,O1e,O1e,Daikirin;Asahikuni;Tochiazuma;Takamiyama;Kongo;Hasegawa;Kurohimeyama;Masuiyama;Kiyokuni;Daiju;Kitanofuji
Takanohana,9,6,6,76,104.6561,2,61,2.2896,O1w,O1w,Asahikuni;Yutakayama;Kongo;Masuiyama;Hasegawa;Mutsuarashi;Wakanoumi;Wajima;Daikirin
Kiyokuni,10,5,10,79,104.3057,3,60,2.2896,O2e,O2e,Kitanofuji;Kotetsuyama;Takanohana;Kongo;Maenoyama;Mutsuarashi;Asahikuni;Fukunohana;Takamiyama;Kaiketsu
Kotozakura,14,1,26,126,175.7487,4,59,2.2896,O2w,O2w,Takamiyama;Kaiketsu;Kiyokuni;Kotetsuyama;Asahikuni;Masuiyama;Wajima;Maenoyama;Yutakayama;Fukunohana;Daikirin;Kitaseumi;Kitanofuji;Takanohana
Daikirin,10,5,10,88,115.4063,5,58,2.2896,O3w,O3w,Takamiyama;Asahikuni;Hasegawa;Mutsuarashi;Kitanofuji;Kaiketsu;Kurohimeyama;Daiju;Wakanoumi;Kiyokuni
Hasegawa,8,7,2,66,87.23520000000002,6,57,1.5961,S1e,S1e,Kotetsuyama;Kiyokuni;Kongo;Yutakayama;Takamiyama;Fukunohana;Asahikuni;Kitanoumi
Asahikuni,4,11,-14,22,26.708,7,56,1.5961,S1w,S1w,Tochiazuma;Yutakayama;Kotetsuyama;Fujizakura
Kongo,5,10,-10,36,49.580799999999996,8,55,1.2755,K1e,K1e,Mutsuarashi;Kotozakura;Kotetsuyama;Tochiazuma;Asahikuni
Kaiketsu,7,8,-2,54,65.8437,9,54,1.2755,K1w,K1w,Mutsuarashi;Takanohana;Hasegawa;Kotetsuyama;Kongo;Kitaseumi;Mienoumi
