Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Takanohana,13,2,22,102,135.8938,0,65,3.79,Y1e,Y1e,Oginishiki;Musoyama;Kotoinazuma;Higonoumi;Dejima;Tochiazuma;Kotonowaka;Asahiyutaka;Kotonishiki;Ganyu;Tamakasuga;Tosanoumi;Akebono
Akebono,12,3,18,96,128.7002,1,64,3.79,Y1w,Y1w,Dejima;Tochiazuma;Oginishiki;Musoyama;Kotoinazuma;Tosanoumi;Aogiyama;Akinoshima;Higonoumi;Wakanohana;Musashimaru;Takanonami
Takanonami,9,6,6,68,93.22800000000001,2,63,2.2896,O1e,O1e,Kotoinazuma;Aogiyama;Dejima;Tosanoumi;Kotonowaka;Tochinowaka;Oginishiki;Tamakasuga;Musashimaru
Musashimaru,10,5,10,76,101.6832,3,62,2.2896,O1w,O1w,Kotonishiki;Oginishiki;Kotoinazuma;Tochiazuma;Aogiyama;Tosanoumi;Higonoumi;Wakanohana;Akinoshima;Takanohana
Wakanohana,8,7,2,49,57.4613,4,61,2.2896,O2e,O2e,Tochinowaka;Asahiyutaka;Kotoinazuma;Higonoumi;Dejima;Oginishiki;Kotonowaka;Kotonishiki
Tosanoumi,8,7,2,59,82.23,5,60,1.5961,S1e,S1e,Akinoshima;Higonoumi;Oginishiki;Tochiazuma;Tamakasuga;Aogiyama;Musoyama;Wakanohana
Tamakasuga,7,8,-2,54,77.06280000000001,6,59,1.5961,S1w,S1w,Higonoumi;Musashimaru;Oginishiki;Akebono;Kotoinazuma;Wakanohana;Aogiyama
Oginishiki,4,11,-14,25,29.9919,7,58,1.2755,K1e,K1e,Dejima;Kotoinazuma;Higonoumi;Kotonowaka
Kaio,0,15,-30,0,0,8,57,1.2755,K1w,K1w,
Tochiazuma,9,6,6,76,100.4175,9,56,1.2755,K2w,K2w,Takanonami;Wakanohana;Takatoriki;Tamakasuga;Musoyama;Oginishiki;Akinoshima;Asahiyutaka;Asanowaka
Musoyama,9,6,6,69,90.8368,10,55,1.1274,,M1e,Takanonami;Wakanohana;Oginishiki;Tamakasuga;Akinoshima;Asahiyutaka;Kotonowaka;Aogiyama;Ganyu
Takatoriki,11,4,14,95,132.8325,11,54,1.1274,,M1w,Musoyama;Tamakasuga;Akebono;Tosanoumi;Musashimaru;Higonoumi;Dejima;Aogiyama;Kotonowaka;Ganyu;Kotoryu
Aogiyama,6,9,-6,51,66.20230000000001,12,53,1.0589,,M2e,Kotoinazuma;Wakanohana;Takanohana;Asahiyutaka;Tochiazuma;Oginishiki
Kotoinazuma,5,10,-10,30,32.867799999999995,13,52,1.0589,,M2w,Tochinowaka;Asanosho;Higonoumi;Mainoumi;Asahiyutaka
