Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Asashoryu,11,4,14,84,122.0336,0,69,3.79,Y1e,Y1e,Baruto;Kokkai;Wakanoho;Miyabiyama;Kyokutenho;Kakuryu;Tokitenku;Ama;Kotoshogiku;Kotomitsuki;Hakuho
Hakuho,11,4,14,79,116.3472,1,68,3.79,Y1w,Y1w,Asasekiryu;Kokkai;Baruto;Kyokutenho;Kotoshogiku;Wakanoho;Miyabiyama;Kisenosato;Kakuryu;Chiyotaikai;Kaio
Kotomitsuki,8,7,2,60,88.6517,2,67,2.2896,O1e,O1e,Kokkai;Wakanoho;Baruto;Miyabiyama;Asasekiryu;Chiyotaikai;Hakuho;Kaio
Kaio,8,7,2,62,92.01279999999998,3,66,2.2896,O1w,O1w,Baruto;Kokkai;Kotoshogiku;Ama;Chiyotaikai;Wakanoho;Kakuryu;Asashoryu
Chiyotaikai,5,10,-10,41,62.4165,4,65,2.2896,O2e,O2e,Kyokutenho;Kisenosato;Baruto;Asashoryu;Miyabiyama
Kotooshu,14,1,26,111,170.2015,5,64,2.2896,O2w,O2w,Wakanoho;Kyokutenho;Miyabiyama;Kokkai;Asasekiryu;Baruto;Kisenosato;Kaio;Tokitenku;Kakuryu;Asashoryu;Hakuho;Ama;Chiyotaikai
Ama,9,6,6,67,99.93660000000001,6,63,1.5961,S1e,S1e,Miyabiyama;Kakuryu;Kyokutenho;Chiyotaikai;Wakanoho;Hakuho;Kokkai;Kotomitsuki;Kotoshogiku
Kotoshogiku,8,7,2,57,75.0959,7,62,1.5961,S1w,S1w,Kakuryu;Miyabiyama;Aminishiki;Chiyotaikai;Baruto;Asasekiryu;Kokkai;Futeno
Kisenosato,10,5,10,84,128.7678,8,61,1.2755,K1e,K1e,Asashoryu;Kaio;Ama;Kotomitsuki;Asasekiryu;Kokkai;Kotoshogiku;Kakuryu;Aminishiki;Miyabiyama
Asasekiryu,6,9,-6,45,69.3867,9,60,1.2755,K1w,K1w,Kaio;Ama;Chiyotaikai;Kokkai;Wakanoho;Tokitenku
Kokkai,3,12,-18,19,26.1359,10,59,1.1274,,M1e,Chiyotaikai;Miyabiyama;Baruto
Baruto,5,10,-10,35,51.86820000000001,11,58,1.1274,,M1w,Kyokutenho;Kisenosato;Asasekiryu;Tochiozan;Kakuryu
Kyokutenho,4,11,-14,29,48.3988,12,57,1.0589,,M2e,Kotomitsuki;Kaio;Asasekiryu;Kokkai
Wakanoho,8,7,2,65,88.9324,13,56,1.0589,,M2w,Chiyotaikai;Kakuryu;Aminishiki;Baruto;Kisenosato;Kyokutenho;Kotoshogiku;Hokutoriki
Miyabiyama,6,9,-6,40,56.462999999999994,14,55,1.0272,,M3e,Kaio;Tochiozan;Kyokutenho;Tokitenku;Baruto;Asasekiryu
Kakuryu,5,10,-10,31,49.490700000000004,15,54,1.0272,,M3w,Tokitenku;Kokkai;Kyokutenho;Kotomitsuki;Chiyotaikai
Tokitenku,6,9,-6,47,58.413199999999996,16,53,1.0126,,M4e,Tochiozan;Kotoshogiku;Futeno;Kotomitsuki;Iwakiyama;Kokkai
Aminishiki,10,5,10,87,113.92679999999999,17,52,1.0126,,M4w,Tokitenku;Kakuryu;Futeno;Tochiozan;Kotomitsuki;Takamisakari;Goeido;Tochinonada;Kotooshu;Asasekiryu
Tochiozan,5,10,-10,38,41.119099999999996,18,51,1.0058,,M5e,Takekaze;Dejima;Kyokutenho;Tamakasuga;Yoshikaze
Toyonoshima,11,4,14,97,106.94069999999999,19,50,1.0058,,M5w,Tochiozan;Aminishiki;Hokutoriki;Futeno;Takekaze;Tochinonada;Kasugao;Roho;Iwakiyama;Tamanoshima;Ama
Futeno,9,6,6,77,77.1682,20,49,1.0027,,M6e,Hokutoriki;Takamisakari;Tochiozan;Takekaze;Goeido;Tochinonada;Toyohibiki;Tamanoshima;Tosanoumi
Hokutoriki,10,5,10,85,90.066,21,48,1.0027,,M6w,Tochiozan;Tokitenku;Tochinonada;Takamisakari;Aminishiki;Kasugao;Wakanosato;Toyohibiki;Iwakiyama;Homasho
Takamisakari,7,8,-2,55,55.712900000000005,22,47,1.0012,,M7e,Tochinonada;Tochiozan;Toyonoshima;Tochinoshin;Kakizoe;Hakurozan;Tosanoumi
Goeido,8,7,2,62,62.7584,23,46,1.0012,,M7w,Takamisakari;Hokutoriki;Takekaze;Kasugao;Tochiozan;Toyonoshima;Tosanoumi;Kakizoe
Tochinonada,9,6,6,67,69.14210000000001,24,45,1.0006,,M8e,Takekaze;Kasugao;Goeido;Roho;Tamakasuga;Tokitenku;Tamanoshima;Kotokasuga;Kakizoe
Takekaze,6,9,-6,43,45.055899999999994,25,44,1.0006,,M8w,Takamisakari;Wakanosato;Kakizoe;Hakurozan;Tokitenku;Hakuba
Kasugao,3,12,-18,29,29.0095,26,43,1.0003,,M9e,Dejima;Wakanosato;Iwakiyama
Roho,8,7,2,58,58.12179999999999,27,42,1.0003,,M9w,Kasugao;Takekaze;Dejima;Homasho;Takamisakari;Kotokasuga;Goeido;Tochiozan
Dejima,8,7,2,67,67.0355,28,41,1.0001,,M10e,Wakanosato;Goeido;Tosanoumi;Tamanoshima;Yoshikaze;Toyohibiki;Hakurozan;Tochinoshin
Wakanosato,10,5,10,78,78.664,29,40,1.0001,,M10w,Homasho;Roho;Tochinoshin;Hakuba;Hakurozan;Takamisakari;Toyonoshima;Iwakiyama;Tosanoumi;Kotokasuga
Iwakiyama,8,7,2,60,60.077200000000005,30,39,1.0001,,M11e,Dejima;Tosanoumi;Tamakasuga;Yoshikaze;Roho;Hakuba;Tochinoshin;Hakurozan
Homasho,9,6,6,78,78.70819999999999,31,38,1.0001,,M11w,Iwakiyama;Tamakasuga;Yoshikaze;Dejima;Kotokasuga;Kakizoe;Futeno;Toyonoshima;Toyohibiki
Tosanoumi,6,9,-6,50,50.08409999999999,32,37,1,,M12e,Tamakasuga;Homasho;Kotokasuga;Tochinoshin;Toyohibiki;Roho
Tamakasuga,8,7,2,49,52.0713,33,36,1,,M12w,Kakizoe;Hakurozan;Kasugao;Takekaze;Yoshikaze;Kotokasuga;Takamisakari;Kyokutenho
Kakizoe,6,9,-6,51,51.02590000000001,34,35,1,,M13e,Tamanoshima;Yoshikaze;Kotokasuga;Tochinoshin;Wakanosato;Roho
Tamanoshima,9,6,6,68,68.05950000000001,35,34,1,,M13w,Tosanoumi;Toyohibiki;Tochinoshin;Hakuba;Kotokasuga;Hakurozan;Iwakiyama;Hokutoriki;Goeido
Tochinoshin,7,8,-2,50,50.03959999999999,36,33,1,,M14e,Yoshikaze;Hakuba;Kotokasuga;Hakurozan;Homasho;Takekaze;Futeno
Yoshikaze,7,8,-2,57,57.0234,37,32,1,,M14w,Hakurozan;Tamanoshima;Toyohibiki;Hakuba;Tosanoumi;Kimurayama;Goeido
Hakurozan,4,11,-14,29,29.009699999999995,38,31,1,,M15e,Hakuba;Kakizoe;Tosanoumi;Homasho
Toyohibiki,8,7,2,56,56.0952,39,30,1,,M15w,Hakurozan;Kotokasuga;Hakuba;Tamakasuga;Tochinoshin;Kakizoe;Tochinonada;Takekaze
Kotokasuga,4,11,-14,27,27.0028,40,29,1,,M16e,Hakuba;Yoshikaze;Dejima;Hakurozan
Hakuba,4,11,-14,32,32.062799999999996,41,28,1,,M16w,Kakizoe;Tamakasuga;Kitataiki;Dejima
Wakakirin,7,8,-2,50,50.0001,42,27,1,,J1e,Kitataiki;Masatsukasa;Ryuo;Kaiho;Kotokasuga;Hoshihikari;Daiyubu
Kitataiki,6,9,-6,42,42,43,26,1,,J1w,Toyozakura;Tamawashi;Otsukasa;Ryuo;Kyokunankai;Sakaizawa
Tamawashi,8,7,2,55,55,44,25,1,,J2e,Wakakirin;Otsukasa;Ryuo;Kasuganishiki;Kaiho;Kyokunankai;Sakaizawa;Shimotori
Kimurayama,11,4,14,91,91,45,24,1,,J2w,Tamawashi;Kitataiki;Kaiho;Wakakirin;Hoshihikari;Ryuo;Otsukasa;Kitazakura;Bushuyama;Ichihara;Katayama
Masatsukasa,9,6,6,67,66,46,23,1,,J3e,Kasuganishiki;Mokonami;Kitataiki;Ushiomaru;Kyokunankai;Hoshihikari;Sakaizawa;Kirinowaka;Tamawashi
Toyozakura,8,7,2,63,63,47,22,1,,J3w,Masatsukasa;Ushiomaru;Wakakirin;Ichihara;Daiyubu;Kaiho;Shirononami;Sagatsukasa
Kasuganishiki,6,9,-6,44,44,48,21,1,,J4e,Toyozakura;Wakakirin;Kitataiki;Sakaizawa;Shirononami;Kyokunankai
Otsukasa,5,10,-10,35,35.0001,49,20,1,,J4w,Kasuganishiki;Toyozakura;Wakakirin;Hakuba;Mokonami
Kaiho,6,9,-6,48,48.0001,50,19,1,,J5e,Ushiomaru;Masatsukasa;Kitazakura;Kitataiki;Hakuba;Kasuganishiki
Ryuo,5,10,-10,38,38,51,18,1,,J5w,Kaiho;Mokonami;Masatsukasa;Toyozakura;Otsukasa
