Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Takanohana,13,2,22,91,105.25949999999999,0,64,3.79,Y1e,Y1e,Tosanoumi;Kotonishiki;Terao;Aogiyama;Tamakasuga;Daishi;Asahiyutaka;Mitoizumi;Minatofuji;Musoyama;Musashimaru;Akebono
Akebono,12,3,18,94,110.96089999999998,1,63,3.79,Y1w,Y1w,Mitoizumi;Asahiyutaka;Aogiyama;Tamakasuga;Takatoriki;Musoyama;Kotonishiki;Daishi;Kaio;Musashimaru;Takanonami
Wakanohana,10,5,10,77,95.21239999999999,2,62,2.2896,O1e,O1e,Mitoizumi;Aogiyama;Tamakasuga;Kotonowaka;Tosanoumi;Kaio;Terao;Minatofuji;Musoyama;Akebono
Takanonami,12,3,18,77,86.75509999999998,3,61,2.2896,O1w,O1w,Terao;Daishi;Tamakasuga;Asahiyutaka;Aogiyama;Tosanoumi;Kotonowaka;Kotonishiki;Minatofuji;Mitoizumi;Musoyama
Musashimaru,10,5,10,73,87.9352,4,60,2.2896,O2e,O2e,Tamakasuga;Naminohana;Kotonowaka;Mitoizumi;Asahiyutaka;Aogiyama;Takanonami;Kotonishiki;Wakanohana
Kaio,10,5,10,76,90.31909999999999,5,59,1.5961,S1e,S1e,Aogiyama;Asahiyutaka;Daishi;Mitoizumi;Musoyama;Musashimaru;Takanohana;Tamakasuga;Takanonami
Musoyama,7,8,-2,40,47.480900000000005,6,58,1.5961,S1w,S1w,Kotonowaka;Mitoizumi;Naminohana;Aogiyama;Daishi;Takatoriki
Asahiyutaka,7,8,-2,48,54.0898,7,57,1.2755,K1e,K1e,Wakanohana;Tamakasuga;Musoyama;Aogiyama;Kotonishiki;Tosanoumi
Takatoriki,10,5,10,69,85.85220000000001,8,56,1.2755,K1w,K1w,Daishi;Musashimaru;Kaio;Tosanoumi;Minatofuji;Kotonowaka;Asahiyutaka;Aogiyama;Terao
Tamakasuga,6,9,-6,34,36.0325,9,55,1.1274,,M1e,Takatoriki;Mitoizumi;Musoyama;Aogiyama;Daishi
Aogiyama,3,12,-18,11,10.378499999999999,10,54,1.1274,,M1w,Mitoizumi;Misugisato
Kotonowaka,9,6,6,70,90.37899999999999,11,53,1.0589,,M2e,Misugisato;Takanohana;Tosanoumi;Akebono;Naminohana;Kaio;Asahiyutaka;Asanosho
Kotonishiki,9,6,6,71,84.30769999999998,12,52,1.0589,,M2w,Takatoriki;Kaio;Misugisato;Musoyama;Terao;Wakanohana;Akinoshima;Tamakasuga
Daishi,4,11,-14,27,34.34779999999999,13,51,1.0272,,M3e,Wakanohana;Musashimaru;Aogiyama
Mitoizumi,4,11,-14,25,28.4789,14,50,1.0272,,M3w,Takatoriki;Misugisato;Daishi;Naminohana
Naminohana,3,12,-18,24,25.758699999999997,15,49,1.0126,,M4e,Daishi;Kotobeppu;Konishiki
Minatofuji,5,10,-10,31,31.303599999999996,16,48,1.0126,,M4w,Misugisato;Naminohana;Tamakasuga;Terao;Kotoryu
Tosanoumi,6,9,-6,46,46.718999999999994,17,47,1.0058,,M5e,Minatofuji;Asanosho;Naminohana;Akinoshima;Kotobeppu;Tochinowaka
Akinoshima,10,5,10,88,94.3313,18,46,1.0058,,M5w,Aogiyama;Kotobeppu;Kenko;Asanowaka;Kitakachidoki;Kotonowaka;Ganyu;Higonoumi;Kotoryu;Asahiyutaka
Misugisato,4,11,-14,27,28.818699999999996,19,45,1.0027,,M6e,Shikishima;Konishiki;Daishi;Terao
Terao,5,10,-10,38,40.2752,20,44,1.0027,,M6w,Kitakachidoki;Akinoshima;Naminohana;Daishi;Hamanoshima
Kotoinazuma,8,7,2,58,58.766000000000005,21,43,1.0012,,M7e,Akinoshima;Minatofuji;Mainoumi;Kenko;Higonoumi;Asanosho;Kushimaumi;Naminohana
Asanosho,6,9,-6,39,39.266299999999994,22,42,1.0012,,M7w,Misugisato;Naminohana;Minatofuji;Tochinowaka;Shikishima;Hamanoshima
Kenko,9,6,6,80,82.06239999999998,23,41,1.0006,,M8e,Konishiki;Oginishiki;Asanosho;Higonoumi;Ganyu;Kotoryu;Tosanoumi;Rikio;Kotonishiki
Konishiki,8,7,2,67,67.2777,24,40,1.0006,,M8w,Kyokudozan;Minatofuji;Ganyu;Hamanoshima;Asanowaka;Tosanoumi;Tochinowaka;Higonoumi
Kitakachidoki,8,7,2,56,56.316100000000006,25,39,1.0003,,M9e,Minatofuji;Konishiki;Misugisato;Hamanoshima;Kushimaumi;Naminohana;Asanosho;Kotoinazuma
Asanowaka,8,7,2,56,56.536699999999996,26,38,1.0003,,M9w,Kitakachidoki;Kotoinazuma;Terao;Naminohana;Kotoryu;Misugisato;Mitoizumi;Oginishiki
Kotobeppu,9,6,6,75,75.2059,27,37,1.0001,,M10e,Asanosho;Hamanoshima;Misugisato;Asanowaka;Higonoumi;Konishiki;Kenko;Kushimaumi;Kyokudozan
Tochinowaka,7,8,-2,53,53.1413,28,36,1.0001,,M10w,Kotobeppu;Kyokudozan;Oginishiki;Kotoinazuma;Misugisato;Shikishima;Naminohana
Shikishima,6,9,-6,49,49.2888,29,35,1.0001,,M11e,Terao;Asanowaka;Kotoinazuma;Kotoryu;Higonoumi;Minatofuji
Mainoumi,2,13,-22,16,16.036299999999997,30,34,1.0001,,M11w,Shikishima;Konishiki
Kyokudozan,8,7,2,61,61.25050000000002,31,33,1,,M12e,Kenko;Kushimaumi;Asanowaka;Misugisato;Terao;Shikishima;Asanosho;Rikio
Oginishiki,8,7,2,72,72.1358,32,32,1,,M12w,Kyokudozan;Kotobeppu;Konishiki;Asanosho;Kitakachidoki;Kotoinazuma;Daihisho;Ganyu
Ganyu,8,7,2,68,68.1738,33,31,1,,M13e,Hamanoshima;Asanowaka;Tochinowaka;Kotoinazuma;Kyokudozan;Asanosho;Kyokushuzan;Tosanoumi
Hamanoshima,8,7,2,72,72.1198,34,30,1,,M13w,Kotoryu;Rikio;Kyokudozan;Oginishiki;Kenko;Tochinowaka;Shikishima;Tokitsunada
Higonoumi,9,6,6,79,79.1233,35,29,1,,M14e,Rikio;Tochinowaka;Asanowaka;Ganyu;Kotoryu;Kushimaumi;Oginishiki;Kyokudozan;Kitakachidoki
Rikio,9,6,6,79,79.5861,36,28,1,,M14w,Shikishima;Kushimaumi;Tochinowaka;Kitakachidoki;Kotobeppu;Kotoinazuma;Oginishiki;Akinoshima;Ganyu
Kotoryu,8,7,2,68,68.0684,37,27,1,,M15e,Kushimaumi;Oginishiki;Daihisho;Chiyotaikai;Tochinowaka;Rikio;Kitakachidoki;Ganyu
Kushimaumi,6,9,-6,46,46.0849,38,26,1,,M15w,Hamanoshima;Shikishima;Daihisho;Chiyotaikai;Toyonoumi;Kenko
Kyokushuzan,9,6,6,80,80.00829999999999,39,25,1,,J1e,Wakanojo;Chiyotaikai;Rikio;Kanechika;Tokitsunada;Kushimaumi;Daizen;Tochiazuma;Oginohana
Daihisho,9,6,6,84,84.0169,40,24,1,,J1w,Kyokushuzan;Kanechika;Daizen;Tochiazuma;Gojoro;Yamato;Wakanojo;Asahisato;Shikishima
Toyonoumi,3,12,-18,18,17,41,23,1,,J2e,Kanechika;Kotoarashi;Wakanoyama
Chiyotaikai,5,10,-10,34,33,42,22,1,,J2w,Toyonoumi;Kanechika;Kotoarashi;Tokitsunada;Saigo
Tokitsunada,9,6,6,77,74.0008,43,21,1,,J3e,Sunahama;Saigo;Wakashoyo;Toyonoumi;Kushimaumi;Daihisho;Kyokutenho;Tochiazuma;Dewaarashi
Oginohana,8,7,2,58,57,44,20,1,,J3w,Tokitsunada;Toyonoumi;Zenshinyama;Chiyotaikai;Kotoarashi;Gojoro;Wakanojo;Wakahayato
Kanechika,6,9,-6,47,44,45,19,1,,J4e,Wakanojo;Sunahama;Kotoarashi;Saigo;Dewaarashi;Tomonohana
Wakanojo,6,9,-6,42,42,46,18,1,,J4w,Toyonoumi;Saigo;Zenshinyama;Tochiazuma;Kasugafuji;Chiyotaikai
Daizen,12,3,18,103,102,47,17,1,,J5e,Gojoro;Oginohana;Kotogaume;Tokitsunada;Wakahayato;Kyokutenho;Tomonohana;Wakanojo;Toyonoumi;Asahisato;Sunahama;Wakashoyo
Gojoro,7,8,-2,56,55,48,16,1,,J5w,Kotoarashi;Kyokushuzan;Tokitsunada;Chiyotaikai;Wakashoyo;Wakanoyama;Saigo
Tochiazuma,10,5,10,74,71,49,15,1,,J6e,Kasugafuji;Chiyotaikai;Oginohana;Wakahayato;Asahisato;Kanechika;Dewaarashi;Kotogaume;Toyonoumi;Dairyu
Kasugafuji,5,10,-10,34,34,50,14,1,,J6w,Toyonoumi;Oginohana;Chiyotaikai;Kanechika;Zenshinyama
Wakashoyo,11,4,14,97,96.0001,51,13,1,,J7e,Saigo;Oginohana;Kotogaume;Tochiazuma;Tomonohana;Wakanojo;Daihisho;Yamato;Kyokushuzan;Kyokutenho;Kasugafuji
Saigo,6,9,-6,37,35,52,12,1,,J7w,Toyonoumi;Kotoarashi;Oginohana;Wakanoyama;Dairyu;Kasugafuji
Sunahama,7,8,-2,51,51,53,11,1,,J8e,Zenshinyama;Kasugafuji;Wakanojo;Toyonoumi;Oginohana;Yamato;Chiyotaikai
Zenshinyama,7,8,-2,45,43,54,10,1,,J8w,Dairyu;Kotoarashi;Toyonoumi;Kanechika;Kotogaume;Gojoro;Chiyotaikai
Kotoarashi,5,10,-10,35,33,55,9,1,,J9e,Dairyu;Wakanoyama;Tomonohana;Wakashoyo
Wakahayato,8,7,2,63,60,56,8,1,,J9w,Kotoarashi;Tomonohana;Yamato;Zenshinyama;Toyonoumi;Kanechika;Sunahama;Dewaarashi
Wakanoyama,4,11,-14,37,36,57,7,1,,J10e,Daizen;Kasugafuji;Kyokutenho;Wakahayato
Kotogaume,6,9,-6,44,44.0001,58,6,1,,J10w,Wakanoyama;Kasugafuji;Saigo;Wakahayato;Daihisho;Wakanojo
Yamato,10,5,10,85,82,59,5,1,,J11e,Saigo;Dewaarashi;Kyokutenho;Zenshinyama;Kotogaume;Tomonohana;Daizen;Wakanoyama;Kyokushuzan;Kanechika
Asahisato,9,6,6,74,74,60,4,1,,J11w,Yamato;Sunahama;Kotogaume;Wakahayato;Wakanoyama;Gojoro;Wakashoyo;Wakanojo;Saigo
Kyokutenho,8,7,2,53,48,61,3,1,,J12e,Zenshinyama;Kotoarashi;Dewaarashi;Sunahama;Kasugafuji;Dairyu;Gojoro
Tomonohana,9,6,6,72,69,62,2,1,,J12w,Kyokutenho;Kotogaume;Dewaarashi;Wakanoyama;Gojoro;Asahisato;Kasugafuji;Zenshinyama;Kyokushuzan
Dairyu,6,9,-6,40,39,63,1,1,,J13e,Wakahayato;Sunahama;Kotogaume;Wakanoyama;Asahisato
Dewaarashi,8,7,2,46,43,64,0,1,,J13w,Dairyu;Asahisato;Wakanoyama;Sunahama;Gojoro;Kasugafuji
