Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Sadanoyama,11,4,14,97,151.47849999999997,0,75,3.79,Y1e,Y1e,Myobudani;Fujinishiki;Tochioyama;Tamanoshima;Wakatenryu;Kotozakura;Tochihikari;Toyokuni;Hasegawa;Daigo;Taiho
Kashiwado,1,14,-26,11,19.5578,1,74,3.79,Y1w,Y1w,Kotozakura
Taiho,13,2,22,103,165.33100000000002,2,73,3.79,Y2e,Y2e,Hasegawa;Toyokuni;Kitanofuji;Tochioyama;Kainoyama;Wakatenryu;Tamanoshima;Kotozakura;Wakamiyama;Yutakayama;Kitabayama;Daigo;Tochihikari
Tochinoumi,5,10,-10,35,46.965500000000006,3,72,3.79,Y2w,Y2w,Fujinishiki;Kiyokuni;Kainoyama;Toyokuni;Tamanoshima
Kitabayama,5,10,-10,38,52.0356,4,71,2.2896,O1e,O1e,Tochioyama;Tamanoshima;Fujinishiki;Kainoyama;Sadanoyama
Tochihikari,5,10,-10,30,46.1978,5,70,2.2896,O1w,O1w,Tamanoshima;Kainoyama;Fujinishiki;Wakatenryu;Kitabayama
Yutakayama,8,7,2,67,102.75919999999998,6,69,2.2896,O2e,O2e,Kainoyama;Tochinoumi;Fujinishiki;Wakamiyama;Kiyokuni;Sadanoyama;Kitanofuji;Tochihikari
Kitanofuji,9,6,6,66,104.07220000000001,7,68,1.5961,S1e,S1e,Wakatenryu;Tochihikari;Toyokuni;Kitabayama;Fujinishiki;Tochinoumi;Hasegawa;Tochioyama;Wakamiyama
Wakamiyama,9,6,6,64,109.92580000000001,8,67,1.5961,S1w,S1w,Toyokuni;Kitabayama;Kainoyama;Tochihikari;Tamanoshima;Hasegawa;Myobudani;Sadanoyama;Wakatenryu
Hasegawa,7,8,-2,42,72.5667,9,66,1.2755,K1e,K1e,Wakatenryu;Kitabayama;Yutakayama;Kainoyama;Tochinoumi;Tochihikari;Tamanoshima
Kotozakura,10,5,10,83,138.48669999999998,10,65,1.2755,K1w,K1w,Wakatenryu;Kitabayama;Tochioyama;Kitanofuji;Tochinoumi;Tochihikari;Yutakayama;Myobudani;Wakamiyama;Tsurugamine
Myobudani,9,6,6,70,118.4237,11,64,1.2755,K2w,K2w,Tamanoshima;Tochinoumi;Taiho;Yutakayama;Tochihikari;Tochioyama;Kitabayama;Kitanofuji;Wakatenryu
Wakatenryu,5,10,-10,28,49.9733,12,63,1.1274,,M1e,Kashiwado;Tochinoumi;Yutakayama;Tamanoshima;Kitabayama
Toyokuni,6,9,-6,43,69.9464,13,62,1.1274,,M1w,Kotozakura;Hasegawa;Tochihikari;Wakatenryu;Fukunohana;Oginohana
Kainoyama,3,12,-18,20,30.661699999999996,14,61,1.0589,,M2e,Kotozakura;Toyokuni;Maedagawa
