Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Terunofuji,0,15,-30,0,0,0,70,3.79,Y1e,Y1e,
Hoshoryu,10,5,10,91,113.5604,1,69,2.2896,O1e,O1e,Daieisho;Hiradoumi;Gonoyama;Tobizaru;Ura;Onosho;Onosato;Mitakeumi;Midorifuji;Oshoma
Kotozakura,11,4,14,92,110.1441,2,68,2.2896,O1w,O1w,Atamifuji;Hiradoumi;Gonoyama;Tobizaru;Ura;Oho;Onosho;Meisei;Wakamotoharu;Shonannoumi;Hoshoryu
Takakeisho,0,15,-30,0,0,3,67,2.2896,O2e,O2e,
Kirishima,1,14,-26,10,13.058100000000001,4,66,2.2896,O2w,O2w,Hiradoumi
Wakamotoharu,4,11,-14,33,40.6325,5,65,1.5961,S1e,S1e,Tobizaru;Gonoyama;Atamifuji;Oshoma
Abi,10,5,10,88,104.48519999999999,6,64,1.5961,S1w,S1w,Hoshoryu;Takayasu;Atamifuji;Wakamotoharu;Gonoyama;Ura;Onosho;Shonannoumi;Meisei;Kotozakura
Asanoyama,0,15,-30,0,0,7,63,1.2755,K1e,K1e,
Onosato,12,3,18,93,120.51809999999999,8,62,1.2755,K1w,K1w,Terunofuji;Tobizaru;Wakamotoharu;Kirishima;Kotozakura;Atamifuji;Daieisho;Gonoyama;Takarafuji;Ura;Shonannoumi;Abi
Atamifuji,7,8,-2,55,71.5069,9,61,1.1274,,M1e,Hoshoryu;Kirishima;Daieisho;Tobizaru;Oho;Onosho;Ura
Daieisho,11,4,14,82,105.71749999999999,10,60,1.1274,,M1w,Kotozakura;Terunofuji;Kirishima;Abi;Wakamotoharu;Hiradoumi;Oho;Ura;Mitakeumi;Takayasu;Kotoshoho
Hiradoumi,9,6,6,69,93.6394,11,59,1.0589,,M2e,Takakeisho;Abi;Atamifuji;Onosato;Wakamotoharu;Gonoyama;Takayasu;Tobizaru;Mitakeumi
Gonoyama,6,9,-6,31,42.3395,12,58,1.0589,,M2w,Kirishima;Takakeisho;Atamifuji;Tobizaru;Oho;Midorifuji
Takayasu,7,8,-2,63,83.976,13,57,1.0272,,M3e,Wakamotoharu;Onosato;Hoshoryu;Kotozakura;Atamifuji;Tobizaru;Gonoyama
Tobizaru,6,9,-6,43,52.287,14,56,1.0272,,M3w,Abi;Oho;Kirishima;Onosho;Nishikifuji;Churanoumi
Oho,6,9,-6,45,56.11750000000001,15,55,1.0126,,M4e,Hiradoumi;Kirishima;Hoshoryu;Abi;Wakamotoharu;Midorifuji
Ura,7,8,-2,52,57.063599999999994,16,54,1.0126,,M4w,Oho;Meisei;Onosho;Midorifuji;Nishikigi;Mitakeumi;Wakamotoharu
Onosho,7,8,-2,44,50.8899,17,53,1.0058,,M5e,Oho;Midorifuji;Nishikigi;Gonoyama;Takanosho;Tomokaze;Nishikifuji
Meisei,10,5,10,85,99.04549999999998,18,52,1.0058,,M5w,Onosho;Oho;Nishikigi;Midorifuji;Takanosho;Tamawashi;Hiradoumi;Daieisho;Kinbozan;Shonannoumi
Takerufuji,0,15,-30,0,0,19,51,1.0027,,M6e,
Midorifuji,5,10,-10,38,40.1501,20,50,1.0027,,M6w,Nishikigi;Takanosho;Tamawashi;Shodai;Tobizaru
Nishikigi,5,10,-10,36,38.9655,21,49,1.0012,,M7e,Takanosho;Tamawashi;Shodai;Gonoyama;Tsurugisho
Mitakeumi,8,7,2,68,68.54220000000001,22,48,1.0012,,M7w,Takanosho;Midorifuji;Nishikigi;Onosho;Meisei;Shonannoumi;Kinbozan;Churanoumi
Takanosho,8,7,2,62,65.5489,23,47,1.0006,,M8e,Tamawashi;Shodai;Ura;Sadanoumi;Hokutofuji;Tomokaze;Ichiyamamoto;Atamifuji
Kotoshoho,8,7,2,68,69.1131,24,46,1.0006,,M8w,Takanosho;Kinbozan;Sadanoumi;Midorifuji;Meisei;Nishikigi;Mitakeumi;Ura
Tamawashi,7,8,-2,49,52.876,25,45,1.0003,,M9e,Kotoshoho;Shodai;Tokihayate;Nishikifuji;Tomokaze;Oho;Churanoumi
Shodai,7,8,-2,50,50.04769999999999,26,44,1.0003,,M9w,Kotoshoho;Kinbozan;Mitakeumi;Hokutofuji;Roga;Tsurugisho;Tomokaze
Shonannoumi,9,6,6,72,72.08050000000001,27,43,1.0001,,M10e,Shodai;Tamawashi;Kotoshoho;Hokutofuji;Nishikifuji;Kinbozan;Roga;Midorifuji;Takarafuji
Kinbozan,8,7,2,66,66.252,28,42,1.0001,,M10w,Sadanoumi;Hokutofuji;Ichiyamamoto;Tamawashi;Takanosho;Nishikigi;Midorifuji;Takarafuji
Sadanoumi,9,6,6,60,60.079499999999996,29,41,1.0001,,M11e,Hokutofuji;Tamawashi;Shodai;Mitoryu;Tomokaze;Nishikigi;Churanoumi;Tokihayate;Roga
Hokutofuji,7,8,-2,52,52.004,30,40,1.0001,,M11w,Ichiyamamoto;Nishikifuji;Mitoryu;Oshoma;Churanoumi;Tsurugisho;Takarafuji
Ichiyamamoto,8,7,2,60,60.023199999999996,31,39,1,,M12e,Sadanoumi;Nishikifuji;Shonannoumi;Roga;Mitoryu;Ryuden;Tsurugisho;Tamawashi
Nishikifuji,5,10,-10,26,26.063299999999998,32,38,1,,M12w,Mitoryu;Sadanoumi;Tomokaze;Tsurugisho;Nishikigi
Mitoryu,2,13,-22,11,11.0013,33,37,1,,M13e,Tokihayate;Tsurugisho
Churanoumi,8,7,2,54,54.0279,34,36,1,,M13w,Nishikifuji;Mitoryu;Oshoma;Roga;Tsurugisho;Takarafuji;Tomokaze;Kotoshoho
Ryuden,10,5,10,69,69.02890000000001,35,35,1,,M14e,Churanoumi;Mitoryu;Nishikifuji;Tomokaze;Tsurugisho;Hokutofuji;Kinbozan;Shodai;Mitakeumi;Sadanoumi
Oshoma,10,5,10,77,77.03659999999999,36,34,1,,M14w,Tokihayate;Roga;Tomokaze;Mitoryu;Takarafuji;Ichiyamamoto;Ryuden;Kotoshoho;Shodai;Kinbozan
Tokihayate,6,9,-6,49,49.065599999999996,37,33,1,,M15e,Churanoumi;Ichiyamamoto;Ryuden;Nishikifuji;Nishikigi;Hokutofuji
Roga,7,8,-2,42,42.0045,38,32,1,,M15w,Tomokaze;Ryuden;Tsurugisho;Mitoryu;Nishikifuji;Hokutofuji;Tokihayate
Tomokaze,2,13,-22,16,16.0018,39,31,1,,M16e,Ichiyamamoto;Tokihayate
Takarafuji,9,6,6,61,61.0286,40,30,1,,M16w,Tsurugisho;Tokihayate;Roga;Tomokaze;Daiamami;Mitoryu;Ryuden;Ichiyamamoto;Kotoshoho
Tsurugisho,3,12,-18,21,21.002299999999998,41,29,1,,M17e,Tomokaze;Tokihayate;Oshoma
Daiamami,6,9,-6,42,42,42,28,1,,J1e,Myogiryu;Tohakuryu;Shirokuma;Shishi;Shimanoumi;Aoiyama
Myogiryu,3,12,-18,18,17,43,27,1,,J1w,Tsurugisho;Kitanowaka;Chiyomaru
Bushozan,9,6,6,62,62,44,26,1,,J2e,Daishoho;Daiamami;Myogiryu;Tomokaze;Asakoryu;Kagayaki;Chiyosakae;Shiden;Shishi
Daishoho,5,10,-10,33,33.0001,45,25,1,,J2w,Myogiryu;Tohakuryu;Roga;Hidenoumi;Chiyosakae
Endo,12,3,18,99,99.0013,46,24,1,,J3e,Chiyoshoma;Tohakuryu;Asakoryu;Bushozan;Myogiryu;Kitanowaka;Shirokuma;Tokihayate;Shishi;Shimazuumi;Kagayaki;Shimanoumi
Chiyoshoma,12,3,18,90,88,47,23,1,,J3w,Asakoryu;Daiamami;Daishoho;Bushozan;Myogiryu;Kitanowaka;Tohakuryu;Shirokuma;Tsurugisho;Shimanoumi;Tochitaikai;Tamashoho
Tohakuryu,6,9,-6,48,48,48,22,1,,J4e,Asakoryu;Kagayaki;Shirokuma;Myogiryu;Bushozan;Chiyosakae
Asakoryu,7,8,-2,49,49,49,21,1,,J4w,Kagayaki;Daishoho;Daiamami;Myogiryu;Shimazuumi;Shirokuma;Hakuyozan
Kagayaki,11,4,14,95,93,50,20,1,,J5e,Kitanowaka;Shirokuma;Wakatakakage;Daishoho;Daiamami;Chiyoshoma;Myogiryu;Shimanoumi;Tamashoho;Shishi;Tochitaikai
Kitanowaka,8,7,2,61,60,51,19,1,,J5w,Shirokuma;Daiamami;Bushozan;Daishoho;Asakoryu;Kazekeno;Hidenoumi;Aoiyama
Shirokuma,6,9,-6,39,39,52,18,1,,J6e,Shishi;Shimazuumi;Daishoho;Myogiryu;Bushozan;Hakuyozan
Wakatakakage,14,1,26,118,117,53,17,1,,J6w,Shirokuma;Shishi;Shimazuumi;Kitanowaka;Hidenoumi;Hakuoho;Chiyosakae;Daishoho;Daiamami;Endo;Chiyoshoma;Shiden;Onokatsu;Tsushimanada
Shishi,5,10,-10,31,31,54,16,1,,J7e,Shimazuumi;Chiyosakae;Aoiyama;Daishoho;Myogiryu
Shimazuumi,5,10,-10,35,33,55,15,1,,J7w,Hakuoho;Hidenoumi;Tamashoho;Oshoumi;Daiamami
Hidenoumi,6,9,-6,40,39,56,14,1,,J8e,Chiyosakae;Shishi;Chiyomaru;Asakoryu;Bushozan;Myogiryu
Hakuoho,5,10,-10,30,29,57,13,1,,J8w,Hidenoumi;Shiden;Shishi;Hakuyozan
Chiyosakae,6,9,-6,46,44,58,12,1,,J9e,Tamashoho;Hakuoho;Kazekeno;Asakoryu;Aoiyama;Shirokuma
Tamashoho,8,7,2,60,57,59,11,1,,J9w,Hakuoho;Hidenoumi;Hakuyozan;Shimanoumi;Shishi;Tsushimanada;Tochitaikai;Daiamami
Shiden,8,7,2,64,62,60,10,1,,J10e,Hakuyozan;Aoiyama;Chiyosakae;Tamashoho;Oshoumi;Kazekeno;Daishoho;Endo
Hakuyozan,6,9,-6,42,38,61,9,1,,J10w,Hidenoumi;Chiyomaru;Oshoumi;Tochitaikai;Tsushimanada;Tohakuryu
Shimanoumi,9,6,6,65,60,62,8,1,,J11e,Aoiyama;Tsushimanada;Hakuyozan;Chiyosakae;Oshoumi;Tochitaikai;Kazekeno;Chiyomaru;Tohakuryu
