Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Takanosato,13,2,22,98,125.06199999999998,0,62,3.79,Y1e,Y1e,Asahifuji;Saisu;Kaiki;Sadanoumi;Tochitsurugi;Itai;Ozutsu;Fujizakura;Hoshi;Tagaryu;Hokutenyu;Kotokaze;Kitanoumi
Chiyonofuji,14,1,26,115,158.6239,1,61,3.79,Y1w,Y1w,Sadanoumi;Tochitsurugi;Tagaryu;Saisu;Fujizakura;Kaiki;Hokutenyu;Asahifuji;Kurama;Ozutsu;Kotokaze;Kitanoumi;Wakashimazu;Takanosato
Kitanoumi,11,4,14,75,91.24929999999999,2,60,3.79,Y2e,Y2e,Kaiki;Asahifuji;Sadanoumi;Tochitsurugi;Fujizakura;Tagaryu;Saisu;Ozutsu;Aobajo;Kotokaze;Dewanohana
Wakashimazu,11,4,14,80,105.99660000000002,3,59,2.2896,O1e,O1e,Tagaryu;Kaiki;Ozutsu;Asahifuji;Itai;Saisu;Sadanoumi;Onokuni;Tochitsurugi;Hoshi;Kitanoumi
Kotokaze,11,4,14,83,108.6496,4,58,2.2896,O1w,O1w,Sadanoumi;Itai;Onokuni;Saisu;Ozutsu;Tagaryu;Asahifuji;Tochitsurugi;Aobajo;Wakashimazu;Toryu
Hokutenyu,11,4,14,84,111.6995,5,57,2.2896,O2e,O2e,Tochitsurugi;Tagaryu;Kaiki;Onokuni;Sadanoumi;Saisu;Tochihikari;Ozutsu;Wakashimazu;Hoshi;Kotokaze
Asashio,0,15,-30,0,0,6,56,2.2896,O2w,O2w,
Ozutsu,4,11,-14,24,28.336299999999998,7,55,1.5961,S1e,S1e,Fujizakura;Itai;Tochitsurugi;Asahifuji
Tagaryu,5,10,-10,26,28.3729,8,54,1.5961,S1w,S1w,Fujizakura;Itai;Kaiki;Ozutsu;Tochihikari
Sadanoumi,5,10,-10,28,33.4944,9,53,1.2755,K1e,K1e,Tochihikari;Kaiki;Tagaryu;Asahifuji;Ozutsu
Asahifuji,6,9,-6,41,49.956700000000005,10,52,1.2755,K1w,K1w,Hokutenyu;Kurama;Itai;Fujizakura;Tagaryu;Kaiki
Fujizakura,4,11,-14,24,26.041600000000003,11,51,1.1274,,M1e,Masudayama;Kaiki;Saisu;Tamaryu
Itai,5,10,-10,27,30.202399999999997,12,50,1.1274,,M1w,Sadanoumi;Fujizakura;Tochitsurugi;Tochihikari;Onishiki
Saisu,5,10,-10,32,37.1384,13,49,1.0589,,M2e,Itai;Oyutaka;Sadanoumi;Tagaryu;Ozutsu
Tochitsurugi,5,10,-10,33,36.7862,14,48,1.0589,,M2w,Hoshi;Tagaryu;Sadanoumi;Amanoyama;Fujizakura
Onokuni,10,5,10,103,140.55509999999998,15,47,1.0272,,M3e,Chiyonofuji;Ozutsu;Takanosato;Kitanoumi;Daijuyama;Asahifuji;Kirinji;Hidanohana;Dewanohana;Koboyama
Kaiki,4,11,-14,21,22.8074,16,46,1.0272,,M3w,Tochitsurugi;Itai;Tamaryu;Tochihikari
Tochihikari,4,11,-14,29,29.4623,17,45,1.0126,,M4e,Kirinji;Amanoyama;Oshio;Fujizakura
Kurama,6,9,-6,43,46.1567,18,44,1.0126,,M4w,Tochihikari;Takamiyama;Ozutsu;Aobajo;Hidanohana;Sadanoumi
Masudayama,8,7,2,66,69.3017,19,43,1.0058,,M5e,Dewanohana;Hidanohana;Daitetsu;Kirinji;Kurama;Oshio;Aobajo;Itai
Dewanohana,7,8,-2,58,66.9718,20,42,1.0058,,M5w,Sakahoko;Daitetsu;Wakasegawa;Oyutaka;Amanoyama;Asahifuji;Wakashimazu
Aobajo,8,7,2,70,70.3527,21,41,1.0027,,M6e,Toryu;Oshio;Takamiyama;Tamaryu;Kirinji;Oyutaka;Daijuyama;Sakahoko
Toryu,8,7,2,60,61.320800000000006,22,40,1.0027,,M6w,Wakasegawa;Amanoyama;Oshio;Sakahoko;Daitetsu;Onishiki;Kurama;Kirinji
Hoshi,9,6,6,73,86.18570000000001,23,39,1.0012,,M7e,Koboyama;Itai;Wakasegawa;Amanoyama;Oshio;Onokuni;Sakahoko;Takamiyama;Dewanohana
Koboyama,10,5,10,70,78.5434,24,38,1.0012,,M7w,Oshio;Tamaryu;Fujizakura;Oyutaka;Wakasegawa;Kurama;Saisu;Amanoyama;Toryu;Hokutenyu
Hidanohana,8,7,2,54,55.837199999999996,25,37,1.0006,,M8e,Onishiki;Daitetsu;Tamaryu;Toryu;Wakasegawa;Dewanohana;Tochihikari;Aobajo
Oyutaka,8,7,2,57,58.48310000000001,26,36,1.0006,,M8w,Hidanohana;Tamaryu;Onishiki;Tochihikari;Masudayama;Sakahoko;Tochitsurugi;Toryu
Sakahoko,9,6,6,65,77.2178,27,35,1.0003,,M9e,Amanoyama;Kurama;Onishiki;Kaiki;Tamaryu;Tochihikari;Koboyama;Onokuni;Daijuyama
Amanoyama,5,10,-10,38,38.467200000000005,28,34,1.0003,,M9w,Masudayama;Fujizakura;Daitetsu;Tamaryu;Tochiakagi
Kirinji,10,5,10,85,91.1743,29,33,1.0001,,M10e,Daijuyama;Dewanohana;Kurama;Kaiki;Oyutaka;Koboyama;Saisu;Takamiyama;Hoshi;Hidanohana
Daijuyama,10,5,10,76,79.05499999999999,30,32,1.0001,,M10w,Tochihikari;Onishiki;Masudayama;Dewanohana;Toryu;Kurama;Takamiyama;Wakasegawa;Hoshi;Oyutaka
Takamiyama,8,7,2,71,74.4307,31,31,1.0001,,M11e,Daitetsu;Toryu;Hidanohana;Dewanohana;Koboyama;Oyutaka;Masudayama;Oshio
Daitetsu,8,7,2,55,57.7494,32,30,1.0001,,M11w,Aobajo;Tochihikari;Onishiki;Tamaryu;Azumanada;Kurama;Saisu;Daijuyama
Oshio,6,9,-6,42,42.2079,33,29,1,,M12e,Tamaryu;Sakahoko;Hidanohana;Daitetsu;Wakasegawa;Onishiki
Tamaryu,3,12,-18,23,23.1551,34,28,1,,M12w,Masudayama;Azumanada;Masurao
Onishiki,4,11,-14,25,25.139400000000002,35,27,1,,M13e,Tamaryu;Masurao;Amanoyama;Kotochitose
Wakasegawa,4,11,-14,29,29.295599999999997,36,26,1,,M13w,Onishiki;Amanoyama;Aobajo;Masudayama
Washuyama,10,5,10,97,97.0003,37,25,1,,J1e,Hoo;Masurao;Kurosegawa;Hachiya;Tochitsukasa;Kotochitose;Hattori;Takamisugi;Konishiki;Kirishima
Hoo,13,2,22,124,123,38,24,1,,J1w,Shishiho;Hattori;Hakuryu;Kurosegawa;Konishiki;Jingaku;Kotochitose;Tochiakagi;Takamisugi;Shiraiwa;Ichinowatari;Jingaku;Konishiki
Azumanada,7,8,-2,45,44.0013,39,23,1,,J2e,Hakuryu;Ichinowatari;Tochiizumi;Hattori;Oshio;Onishiki;Shiraiwa
Tochitsukasa,9,6,6,77,77.1336,40,22,1,,J2w,Azumanada;Hakuryu;Shiraiwa;Masurao;Wakanofuji;Kirishima;Hoo;Shishiho;Amanoyama
Tochiakagi,10,5,10,85,83,41,21,1,,J3e,Shiraiwa;Ichinowatari;Kirishima;Sekinohana;Wakanofuji;Shishiho;Konishiki;Azumanada;Kurosegawa;Washuyama
Takamisugi,10,5,10,76,74.0013,42,20,1,,J3w,Tochiakagi;Hattori;Shishiho;Sekinohana;Kiyomidake;Onishiki;Wakanofuji;Shiraiwa;Oshio;Sanofuji
Kurosegawa,6,9,-6,49,48.000299999999996,43,19,1,,J4e,Jingaku;Hoshikabuto;Tochiizumi;Masurao;Tochitsukasa;Hattori
Jingaku,11,4,14,90,89.0003,44,18,1,,J4w,Tochiizumi;Sekinohana;Hachiya;Takamisugi;Kiyomidake;Shiraiwa;Tochitsukasa;Washuyama;Wakanofuji;Tochiakagi;Masurao
Masurao,5,10,-10,37,36,45,17,1,,J5e,Kotochitose;Kirishima;Kiyomidake;Sekinohana;Hakuryu
Kotochitose,8,7,2,51,48.0058,46,16,1,,J5w,Hoshikabuto;Tochiizumi;Shiraiwa;Sanofuji;Shinko;Hachiya;Kurosegawa;Tamaryu
Shishiho,8,7,2,55,52,47,15,1,,J6e,Hananoumi;Sanofuji;Sekinohana;Hoshikabuto;Kurosegawa;Kiyomidake;Azumanada;Hakuryu
Hananoumi,6,9,-6,44,40,48,14,1,,J6w,Washuyama;Sanofuji;Hakuryu;Sekinohana;Ichinowatari;Hoshikabuto
Hattori,8,7,2,69,68.0003,49,13,1,,J7e,Wakanofuji;Sanofuji;Jingaku;Tochiakagi;Kiyomidake;Hananoumi;Tochitsukasa;Masurao
Wakanofuji,9,6,6,79,76,50,12,1,,J7w,Konishiki;Hoo;Washuyama;Shinko;Kirishima;Ichinowatari;Shishiho;Kurosegawa;Sekinohana
Hakuryu,6,9,-6,42,39,51,11,1,,J8e,Shinko;Tochiizumi;Hoshikabuto;Sekinohana;Kirishima;Wakanofuji
Hachiya,8,7,2,55,51,52,10,1,,J8w,Hakuryu;Azumanada;Sekinohana;Sanofuji;Hoshikabuto;Hananoumi;Ichinowatari;Kurosegawa
Ichinowatari,5,10,-10,26,25,53,9,1,,J9e,Kiyomidake;Tochiizumi;Masurao;Kotochitose
