Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Terunofuji,2,13,-22,17,25.424999999999997,0,70,3.79,Y1e,Y1e,Ura;Asanoyama
Kirishima,5,10,-10,39,57.292899999999996,1,69,2.2896,O1e,O1e,Meisei;Oho;Nishikigi;Takakeisho;Kotonowaka
Hoshoryu,11,4,14,101,136.60920000000002,2,68,2.2896,O1w,O1w,Nishikigi;Atamifuji;Oho;Asanoyama;Abi;Takanosho;Wakamotoharu;Daieisho;Takerufuji;Gonoyama;Onosato
Takakeisho,8,7,2,66,97.19810000000001,3,67,2.2896,O2e,O2e,Asanoyama;Meisei;Ura;Hiradoumi;Nishikigi;Oho;Tobizaru;Kotonowaka
Kotonowaka,10,5,10,85,120.67580000000001,4,66,2.2896,O2w,O2w,Atamifuji;Nishikigi;Takanosho;Abi;Meisei;Wakamotoharu;Daieisho;Oho;Onosato;Hoshoryu
Daieisho,6,9,-6,45,67.2982,5,65,1.5961,S1e,S1e,Nishikigi;Wakamotoharu;Ura;Atamifuji;Takakeisho;Takanosho
Wakamotoharu,9,6,6,66,100.0639,6,64,1.5961,S1w,S1w,Oho;Meisei;Takanosho;Nishikigi;Ura;Kirishima;Takakeisho;Atamifuji;Asanoyama
Abi,9,6,6,74,99.1267,7,63,1.2755,K1e,K1e,Kirishima;Takakeisho;Daieisho;Wakamotoharu;Nishikigi;Ura;Shonannoumi;Takayasu;Atamifuji
Nishikigi,3,12,-18,17,24.887900000000002,8,62,1.2755,K1w,K1w,Terunofuji;Meisei;Kinbozan
Ura,6,9,-6,50,72.6492,9,61,1.1274,,M1e,Hoshoryu;Kirishima;Kotonowaka;Asanoyama;Nishikigi;Meisei
Asanoyama,9,6,6,73,106.34750000000001,10,60,1.1274,,M1w,Kotonowaka;Kirishima;Daieisho;Nishikigi;Meisei;Oho;Takanosho;Abi;Takerufuji
Atamifuji,8,7,2,61,92.098,11,59,1.0589,,M2e,Kirishima;Tobizaru;Takakeisho;Asanoyama;Takanosho;Ura;Nishikigi;Hiradoumi
Meisei,6,9,-6,43,58.7097,12,58,1.0589,,M2w,Daieisho;Terunofuji;Hiradoumi;Atamifuji;Ichiyamamoto;Takanosho
Oho,7,8,-2,40,61.21529999999999,13,57,1.0272,,M3e,Daieisho;Terunofuji;Atamifuji;Takanosho;Kitanowaka;Nishikigi;Ura
