Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Asashoryu,13,2,22,98,116.0188,0,68,3.79,Y1e,Y1e,Miyabiyama;Roho;Futeno;Kakizoe;Dejima;Kyokushuzan;Tosanoumi;Wakanosato;Hokutoriki;Kyokutenho;Kotomitsuki;Tochiazuma
Tochiazuma,9,6,6,70,81.9891,1,67,2.2896,O1e,O1e,Kakizoe;Tosanoumi;Roho;Futeno;Tamanoshima;Dejima;Kyokutenho;Kotomitsuki;Kokkai
Chiyotaikai,3,12,-18,27,33.312,2,66,2.2896,O1w,O1w,Kyokushuzan;Kotooshu;Kakizoe
Hakuho,6,9,-6,45,57.290099999999995,3,65,1.5961,S1e,S1e,Kakizoe;Tosanoumi;Roho;Kotooshu;Miyabiyama;Kyokushuzan
Kotomitsuki,7,8,-2,44,50.0913,4,64,1.5961,S1w,S1w,Tamanoshima;Kyokushuzan;Tosanoumi;Chiyotaikai;Wakanosato;Kyokutenho
Kotooshu,12,3,18,100,119.2945,5,63,1.2755,K1e,K1e,Futeno;Tamanoshima;Tochiazuma;Miyabiyama;Asashoryu;Kakizoe;Kyokushuzan;Dejima;Kokkai;Hokutoriki;Takamisakari
Miyabiyama,7,8,-2,49,59.42699999999999,6,62,1.2755,K1w,K1w,Kyokushuzan;Futeno;Kotomitsuki;Tochiazuma;Chiyotaikai;Roho;Tamanoshima
Kakizoe,7,8,-2,47,49.4573,7,61,1.1274,,M1e,Kyokutenho;Kotomitsuki;Tosanoumi;Tamanoshima;Kotonowaka;Jumonji;Hokutoriki
Kyokushuzan,5,10,-10,37,40.013799999999996,8,60,1.1274,,M1w,Tochiazuma;Tamanoshima;Kakizoe;Jumonji;Ama
Dejima,7,8,-2,51,58.7722,9,59,1.0589,,M2e,Wakanosato;Chiyotaikai;Kotomitsuki;Kotonowaka;Hokutoriki;Kotoshogiku;Kyokushuzan
Wakanosato,11,4,14,81,97.67839999999998,10,58,1.0589,,M2w,Hakuho;Hokutoriki;Chiyotaikai;Tosanoumi;Tamanoshima;Kyokutenho;Kokkai;Miyabiyama;Tochiazuma;Kotooshu
Roho,3,12,-18,22,28.322499999999998,11,57,1.0272,,M3e,Kotomitsuki;Kokkai;Chiyotaikai
Futeno,10,5,10,71,82.0163,12,56,1.0272,,M3w,Chiyotaikai;Kakizoe;Hakuho;Kotomitsuki;Dejima;Roho;Iwakiyama;Wakanosato;Kaiho
Tosanoumi,5,10,-10,31,36.340999999999994,13,55,1.0126,,M4e,Kyokushuzan;Kotonowaka;Miyabiyama;Ama;Katayama
Tamanoshima,5,10,-10,36,42.09309999999999,14,54,1.0126,,M4w,Tosanoumi;Kotonowaka;Kokkai;Ama;Dejima
Hokutoriki,6,9,-6,35,41.038399999999996,15,53,1.0058,,M5e,Kyokutenho;Tochinonada;Tamanoshima;Roho;Ama;Miyabiyama
Kyokutenho,8,7,2,54,62.33469999999999,16,52,1.0058,,M5w,Tosanoumi;Ama;Dejima;Kotonowaka;Roho;Asasekiryu;Takekaze;Miyabiyama
Kokkai,9,6,6,73,79.0051,17,51,1.0027,,M6e,Tochinonada;Kyokutenho;Ama;Asasekiryu;Aminishiki;Jumonji;Kotomitsuki;Asashoryu;Takamisakari
Tochinonada,0,15,-30,0,0,18,50,1.0027,,M6w,
Kotonowaka,4,11,-14,29,30.889899999999997,19,49,1.0012,,M7e,Aminishiki;Jumonji;Hokutoriki;Kyokushuzan
Asasekiryu,6,9,-6,41,43.6926,20,48,1.0012,,M7w,Kotonowaka;Hokutoriki;Jumonji;Takekaze;Tamanoshima;Dejima
Ama,6,9,-6,45,45.242399999999996,21,47,1.0006,,M8e,Asasekiryu;Kotonowaka;Takekaze;Tochisakae;Jumonji;Tokitenku
Iwakiyama,9,6,6,68,68.5523,22,46,1.0006,,M8w,Ama;Kotonowaka;Takekaze;Aminishiki;Jumonji;Asasekiryu;Hokutoriki;Kaiho;Kisenosato
