Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Chiyonofuji,11,4,14,78,110.62590000000002,0,64,3.79,Y1e,Y1e,Misugisato;Kotogaume;Takamisugi;Kirishima;Ryogoku;Daijuyama;Sakahoko;Asashio;Hananokuni;Konishiki;Onokuni
Onokuni,11,4,14,81,127.49369999999999,1,63,3.79,Y1w,Y1w,Kirishima;Misugisato;Daijuyama;Akinoshima;Terao;Asashio;Ryogoku;Konishiki;Hokutenyu;Takamisugi;Asahifuji
Hokutoumi,15,0,30,119,184.3321,2,62,3.79,Y2e,Y2e,Daijuyama;Takamisugi;Misugisato;Tagaryu;Kirishima;Sakahoko;Kotogaume;Ryogoku;Hokutenyu;Akinoshima;Terao;Asashio;Hananokuni;Onokuni;Asahifuji
Asahifuji,14,1,26,108,173.8491,3,61,2.2896,O1e,O1e,Sakahoko;Tagaryu;Terao;Ryogoku;Misugisato;Kotogaume;Daijuyama;Akinoshima;Asashio;Kirishima;Konishiki;Hokutenyu;Chiyonofuji;Hokutoumi
Hokutenyu,10,5,10,65,101.55380000000001,4,60,2.2896,O1w,O1w,Kirishima;Akinoshima;Daijuyama;Tagaryu;Misugisato;Konishiki;Terao;Chiyonofuji;Sakahoko;Asashio
Konishiki,3,12,-18,16,19.2074,5,59,2.2896,O2e,O2e,Takamisugi;Kirishima;Ryogoku
Asashio,8,7,2,46,64.24650000000001,6,58,2.2896,O2w,O2w,Tagaryu;Ryogoku;Sakahoko;Misugisato;Takamisugi;Kirishima;Kotogaume;Daijuyama
Sakahoko,9,6,6,76,102.77029999999999,7,57,1.5961,S1e,S1e,Akinoshima;Takamisugi;Onokuni;Misugisato;Hananokuni;Kotogaume;Hananoumi;Wakasegawa;Daijuyama
Daijuyama,4,11,-14,15,17.7953,8,56,1.5961,S1w,S1w,Konishiki;Tagaryu;Kirishima;Fujinoshin
Kirishima,1,14,-26,2,2.0595,9,55,1.2755,K1e,K1e,Tagaryu
Misugisato,3,12,-18,8,10.0451,10,54,1.2755,K1w,K1w,Konishiki;Tagaryu;Kirishima
Akinoshima,7,8,-2,43,63.0278,11,53,1.1274,,M1e,Sasshunada;Konishiki;Chiyonofuji;Asashio;Misugisato;Kirishima;Ryogoku
Terao,8,7,2,58,92.08379999999998,12,52,1.1274,,M1w,Akinoshima;Konishiki;Asashio;Chiyonofuji;Daijuyama;Misugisato;Ryogoku;Kotogaume
Ryogoku,6,9,-6,49,65.7714,13,51,1.0589,,M2e,Fujinoshin;Takanofuji;Hokutenyu;Daijuyama;Enazakura;Sakahoko
Tagaryu,1,14,-26,7,7.5807,14,50,1.0589,,M2w,Enazakura
