Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Hakuho,13,2,22,106,142.1619,0,67,3.79,Y1e,Y1e,Toyonoshima;Goeido;Homasho;Tochiozan;Kitataiki;Aminishiki;Kakuryu;Okinoumi;Takekaze;Kisenosato;Kotoshogiku;Aran;Baruto
Kotooshu,3,12,-18,27,32.6949,1,66,2.2896,O1e,O1e,Kakuryu;Aminishiki;Toyonoshima
Kaio,9,6,6,70,94.7979,2,65,2.2896,O1w,O1w,Toyonoshima;Tochiozan;Kitataiki;Homasho;Kotoshogiku;Aminishiki;Harumafuji;Aran;Hakuho
Baruto,10,5,10,75,103.52850000000001,3,64,2.2896,O2e,O2e,Homasho;Kakuryu;Aminishiki;Tochiozan;Kisenosato;Kitataiki;Takekaze;Toyonoshima;Okinoumi;Kaio
Harumafuji,10,5,10,87,113.6846,4,63,2.2896,O2w,O2w,Homasho;Toyonoshima;Kisenosato;Kitataiki;Aran;Baruto;Kotoshogiku;Hakuho;Takekaze;Tochinoshin
Kotoshogiku,10,5,10,75,102.0992,5,62,1.5961,S1e,S1e,Kitataiki;Aminishiki;Okinoumi;Takekaze;Toyonoshima;Goeido;Homasho;Tochiozan;Kisenosato;Baruto
Kisenosato,8,7,2,57,82.1494,6,61,1.5961,S1w,S1w,Kitataiki;Toyonoshima;Goeido;Tochiozan;Kotooshu;Okinoumi;Kaio;Takekaze
Kakuryu,12,3,18,111,147.7721,7,60,1.2755,K1e,K1e,Kisenosato;Kotoshogiku;Toyonoshima;Goeido;Harumafuji;Kaio;Homasho;Tochiozan;Tochinoshin;Kaisei;Tosayutaka;Okinoumi
Toyonoshima,5,10,-10,29,39.704899999999995,8,59,1.2755,K1w,K1w,Homasho;Kitataiki;Tochiozan;Aminishiki;Okinoumi
Goeido,11,4,14,91,114.3272,9,58,1.1274,,M1e,Kaio;Baruto;Harumafuji;Kotooshu;Kitataiki;Toyonoshima;Homasho;Kaisei;Yoshikaze;Wakakoyu;Tosayutaka
Tokusegawa,0,15,-30,0,0,10,57,1.1274,,M1w,
Homasho,3,12,-18,21,27.208699999999997,11,56,1.0589,,M2e,Kotooshu;Kisenosato;Aminishiki
