Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Asashoryu,Y1e,Y1e,M1e,0,0,0,10,5,10,53.0004,2,2.8716
Musashimaru,Y1w,Y1w,M7w,1,1,1,23,2,22,18.4724,1,1.5961
Kaio,O1e,O1e,N/A,2,2,2,-16,12,-18,146.93130000000002,5,10.061
Chiyotaikai,O1w,O1w,N/A,3,3,3,-11,11,-14,122.69429999999998,4,7.4508
Musoyama,O2e,O2e,N/A,4,4,4,-6,10,-10,103.10879999999999,3,5.1612
Tochiazuma,O2w,O2w,N/A,5,5,5,7,7,2,72.7313,1,1.2755
Wakanosato,S1e,S1e,N/A,6,6,6,-4,10,-10,126.2358,3,6.1753
Miyabiyama,M1e,S1w,N/A,10,10,7,0,10,-7,120.6386,5,9.0469
Toki,M4w,K1e,N/A,17,17,8,7,10,-1,114.1669,3,5.8547
Tosanoumi,M5e,K1w,N/A,18,18,9,8,10,-1,111.97619999999999,2,6.0796
Takamisakari,M3w,M1e,N/A,15,15,10,9,9,-1,104.2202,5,13.7553
Tochinonada,K1w,M1w,M1w,9,9,11,11,7,0,87.0924,2,3.8857
Hokutoriki,M7w,M2e,M2w,23,23,12,13,10,1,99.58729999999998,1,2.2896
Kyokutenho,S1w,M2w,M2w,7,7,13,13,6,0,59.8478,3,5.8547
Tokitsuumi,M7e,M3e,M4e,22,22,14,16,9,2,84.1558,1,2.2896
Asasekiryu,M9w,M3w,M4w,27,27,15,17,10,2,98.60730000000001,1,1.5961
Kotoryu,M5w,M4e,M4w,19,19,16,17,8,1,60.50579999999999,1,1.5961
Takanonami,M3e,M4w,M6e,14,14,17,20,6,3,52.2662,3,6.6616
Kasuganishiki,M12e,M5e,M9e,32,32,18,26,9,8,87.7602,0,0
Iwakiyama,M10e,M5w,M9e,28,28,19,26,8,7,61.1434,0,0
Jumonji,M6e,M6e,M9e,20,20,20,26,6,6,41.1809,0,0
Buyuzan,M6w,M6w,M7w,21,21,21,23,7,2,62.8231,0,0
Tamanoshima,M4e,M7e,M9e,16,16,22,26,5,4,40.132000000000005,2,7.58
Kyokushuzan,M2e,M7w,M9e,12,12,23,26,4,3,36.910999999999994,1,3.79
Kotomitsuki,M13e,M8e,M10e,34,34,24,28,9,4,60.237399999999994,0,0
Tochisakae,M11w,M8w,M10w,31,31,25,29,8,4,65.2353,0,0
Kaiho,M8e,M9e,M11e,24,24,26,30,6,4,56.278099999999995,0,0
Tamarikido,M8w,M9w,M11w,25,25,27,31,6,4,40.1427,0,0
Kinkaiyama,M15w,M10e,M12w,39,39,28,33,9,5,71.0945,0,0
Aminishiki,M1w,M10w,M12w,11,11,29,33,2,4,14.3239,1,3.79
