Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1w,Y1e,N/A,1,1,0,-29,15,-29,185.7697,8,16.402
Harumafuji,Y1e,Y1w,N/A,0,0,1,-6,9,-7,103.21660000000003,4,6.7573
Kisenosato,O1e,O1e,N/A,2,2,2,-8,10,-10,104.44409999999999,4,9.6447
Kakuryu,O2e,O1w,N/A,4,4,3,2,8,-1,81.50200000000001,3,6.6616
Kotoshogiku,O2w,O2e,N/A,5,5,4,3,8,-1,86.8714,3,5.1612
Kotooshu,O1w,O2w,M10w,3,3,5,29,1,24,10.1395,0,0
Goeido,S1e,S1e,N/A,6,6,6,-4,10,-10,113.3438,4,7.1302
Baruto,S1w,S1w,N/A,7,7,7,1,9,-6,100.6644,5,9.740400000000001
Tochiozan,K1e,K1e,N/A,8,8,8,-2,10,-10,117.4283,4,9.1584
Okinoumi,M7e,K1w,N/A,22,22,9,8,11,-1,104.94489999999999,0,0
Kitataiki,M6w,M1e,M1w,21,21,10,11,10,1,94.5349,0,0
Myogiryu,M2w,M1w,M1w,13,13,11,11,8,0,87.14030000000001,5,9.740400000000001
Aminishiki,K1w,M2e,M1w,9,9,12,11,7,-1,65.79540000000001,2,2.8716
Tochinoshin,M1w,M2w,M2w,11,11,13,13,7,0,55.98649999999999,2,3.5651
Takarafuji,M10e,M3e,M3e,28,28,14,14,11,0,83.18269999999998,0,0
Aran,M5e,M3w,M4e,18,18,15,16,8,1,66.99219999999998,1,1.2755
Aoiyama,M8e,M4e,M5e,24,24,16,18,9,2,81.12959999999998,0,0
Toyonoshima,M4e,M4w,M5e,16,16,17,18,7,1,71.06,3,8.3692
Shohozan,M4w,M5e,M5w,17,17,18,19,7,1,68.5635,0,0
Takayasu,M1e,M5w,M6e,10,10,19,20,5,1,57.4425,3,6.9822
Yoshikaze,M9w,M6e,M6w,27,27,20,21,9,1,59.058,0,0
Kyokushuho,J2e,M6w,M7e,44,44,21,22,13,1,126,0,0
Takekaze,M11e,M7e,M8e,30,30,22,24,9,2,67.49199999999999,0,0
Fujiazuma,M9e,M7w,M8e,26,26,23,24,8,1,50.06679999999999,0,0
Tokitenku,M3e,M8e,M8e,14,14,24,24,5,0,35.8278,0,0
