Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1w,Y1e,N/A,1,1,0,-17,12,-17,112.50460000000001,3,5.1612
Takanohana,Y1e,Y1w,M10w,0,0,1,30,0,29,0,0,0
Kaio,O3e,O1e,N/A,6,6,2,-16,13,-18,158.0119,7,14.112400000000001
Chiyotaikai,O1e,O1w,N/A,2,2,3,-12,11,-15,116.95009999999999,4,6.7573
Musoyama,O1w,O2e,N/A,3,3,4,-7,10,-11,111.5245,3,4.8406
Miyabiyama,O2e,O2w,N/A,4,4,5,6,7,1,66.0532,3,5.1612
Tochiazuma,S1e,S1e,N/A,7,7,6,-3,10,-9,111.1341,4,9.9653
Wakanosato,K1w,S1w,N/A,10,10,7,4,9,-3,109.0481,5,11.561399999999999
Dejima,O2w,S2e,M7e,5,5,8,23,3,15,25.459999999999997,1,1.2755
Tamanoshima,M7w,K1e,N/A,24,24,9,6,12,-3,120.09479999999999,2,2.8716
Asashoryu,K1e,K1w,M1e,9,9,10,11,7,1,81.058,3,4.467700000000001
Kotonowaka,M2e,M1e,M1e,13,13,11,11,8,0,76.35519999999998,2,2.551
Takanowaka,M5w,M1w,M2w,20,20,12,14,9,2,80.60709999999999,1,2.2896
Kotomitsuki,S1w,M2e,M2w,8,8,13,14,6,1,54.208499999999994,1,2.2896
Tosanoumi,M4e,M2w,M3e,17,17,14,15,8,1,57.81169999999999,1,1.2755
Tamakasuga,M7e,M3e,M6e,23,23,15,21,8,6,57.197,0,0
Tochinonada,M3e,M3w,M6e,15,15,16,21,6,5,44.482000000000006,2,4.5792
Tokitsuumi,M13w,M4e,M6w,36,36,17,22,11,5,90.75070000000001,0,0
Takanonami,M1w,M4w,M6w,12,12,18,22,5,4,60.9586,2,4.5792
Kyokushuzan,M5e,M5e,M6e,19,19,19,21,7,2,69.14070000000001,3,5.8547
Toki,M3w,M5w,M6w,16,16,20,22,6,2,59.155699999999996,3,6.1753
Kaiho,M10w,M6e,M7w,30,30,21,24,9,3,71.14720000000001,0,0
Hayateumi,M1e,M6w,M8e,11,11,22,25,4,3,36.7383,1,2.2896
Kotoryu,M10e,M7e,M9e,29,29,23,27,8,4,68.0158,0,0
Kyokutenho,M11e,M7w,M10e,31,31,24,29,8,5,54.1744,0,0
Tochinohana,M8e,M8e,M9e,25,25,25,27,7,2,57.0682,0,0
Daizen,M11w,M8w,M10w,32,32,26,30,8,4,58.382799999999996,0,0
Oginishiki,M14w,M9e,M11w,38,38,27,32,9,5,75.1271,0,0
Chiyotenzan,M8w,M9w,M11w,26,26,28,32,6,4,40.230199999999996,0,0
Otsukasa,M4w,M10e,M11w,18,18,29,32,4,3,33.3912,0,0
Higonoumi,M2w,M10w,M11w,14,14,30,32,3,2,24.9087,2,3.8857
Kitazakura,M9w,M11e,M12w,28,28,31,34,6,3,39.8322,0,0
Akinoshima,M6e,M11w,M13e,21,21,32,35,4,3,23.224000000000004,0,0
Hamanishiki,J3e,M12e,M10w,44,44,33,30,11,-3,98,0,0
Aminishiki,M12w,M12w,M13w,34,34,34,36,7,2,54.2823,0,0
Tochisakae,M6w,M13e,M13w,22,22,35,36,4,1,24.3088,0,0
Jumonji,M9e,M13w,M16e,27,27,36,41,4,5,33.0194,0,0
