Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Akebono,Y1w,Y1e,N/A,1,1,0,-17,12,-17,153.753,5,10.226700000000001
Takanohana,Y1e,Y1w,N/A,0,0,1,-14,11,-15,144.39469999999997,5,10.8679
Musashimaru,Y2e,Y2e,N/A,2,2,2,-12,11,-14,104.26629999999999,2,2.551
Wakanohana,Y2w,Y2w,M7w,3,3,3,25,2,22,16.1184,0,0
Musoyama,S1e,O1e,N/A,7,7,4,-11,12,-15,147.8095,6,12.516300000000001
Dejima,O1e,O1w,N/A,4,4,5,-10,11,-15,107.96459999999998,3,7.3551
Chiyotaikai,O1w,O2e,N/A,5,5,6,3,8,-3,115.4873,5,12.7412
Takanonami,O2e,O2w,N/A,6,6,7,8,7,1,80.8955,3,7.3551
Miyabiyama,S1w,S1e,N/A,8,8,8,-6,11,-14,127.4439,6,15.0308
Tochiazuma,S2w,S1w,N/A,9,9,9,7,8,-2,90.2203,4,12.1592
Tosanoumi,K1e,K1e,N/A,10,10,10,8,8,-2,126.477,6,12.8369
Kaio,K1w,K1w,N/A,11,11,11,9,8,-2,100.32020000000001,3,7.6757
Takatoriki,M14e,M1e,M3e,38,38,12,16,13,4,143.9983,3,4.4677
Tochinonada,M6e,M1w,M3e,22,22,13,16,9,3,75.8622,1,1.2755
Wakanoyama,M1e,M2e,M4e,12,12,14,18,6,4,47.88029999999999,1,2.2896
Kyokushuzan,M1w,M2w,M6w,13,13,15,23,5,8,56.1235,3,7.6757
Asanowaka,M8e,M3e,M7e,26,26,16,24,8,8,56.82440000000001,0,0
Tamakasuga,M2e,M3w,M7e,14,14,17,24,5,7,50.655199999999994,2,3.5651
Kotomitsuki,J1w,M4e,M4w,41,41,18,19,13,1,116.1408,0,0
Hamanoshima,M9e,M4w,M8e,28,28,19,26,8,7,56.1904,0,0
Kotoryu,M3e,M5e,M8e,16,16,20,26,5,6,42.978500000000004,1,2.2896
Tochinohana,J6w,M5w,M5w,51,51,21,21,15,0,141.0182,0,0
Oginishiki,M9w,M6e,M8w,29,29,22,27,8,5,59.447599999999994,0,0
Chiyotenzan,M5w,M6w,M8w,21,21,23,27,6,4,43.67809999999999,0,0
Tokitsuumi,M7e,M7e,M8e,24,24,24,26,7,2,53.29549999999998,0,0
Toki,M7w,M7w,M8w,25,25,25,27,7,2,50.43549999999999,0,0
Daizen,M12w,M8e,M9w,35,35,26,29,9,3,66.1604,0,0
Kyokutenho,M2w,M8w,M9w,15,15,27,29,4,2,50.7346,3,7.6757
Takanowaka,M4w,M9e,M9w,19,19,28,29,5,1,38.8458,0,0
Akinoshima,M5e,M9w,M10e,20,20,29,30,5,1,28.6428,0,0
Kaiho,M13w,M10e,M12w,37,37,30,35,8,5,71.1726,0,0
Hayateumi,M10w,M10w,M11w,31,31,31,33,7,2,57.0503,0,0
Asanosho,M10e,M11e,M13e,30,30,32,36,6,4,41.306400000000004,0,0
Shikishima,M6w,M11w,M13w,23,23,33,37,4,4,32.790499999999994,0,0
Terao,M12e,M12e,M13e,34,34,34,36,7,2,48.10379999999999,0,0
Kinkaiyama,J2w,M12w,M11w,43,43,35,33,10,-2,73.0244,0,0
Minatofuji,M4e,M13e,M15e,18,18,36,40,2,4,14.8036,0,0
Oikari,M11e,M13w,J1e,32,32,37,42,5,5,33.0871,0,0
Sentoryu,J11e,M14e,M14e,60,60,38,38,13,0,109.00030000000001,0,0
Jumonji,J5w,M14w,M14w,49,49,39,39,10,0,86.0017,0,0
Kotonowaka,M3w,M15e,J3w,17,17,40,47,0,7,0,0,0
Kotonishiki,M8w,M15w,J4w,27,27,41,49,2,8,17.3204,0,0
Otsukasa,J1e,J1e,J3e,40,40,42,46,6,4,35.013,0,0
Aminishiki,J8e,J1w,J4e,54,54,43,48,9,5,52.0001,0,0
Takamisakari,J13e,J2e,J5e,64,64,44,50,11,6,69.0001,0,0
Kitakachidoki,J3e,J2w,J5e,44,44,45,50,6,5,38,0,0
Wakakosho,J7w,J3e,J5w,53,53,46,51,8,5,57,0,0
