Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Akebono,Y1e,Y1e,N/A,0,1,0,-21,13,-21,141.8213,5,9.740400000000001
Takanohana,Y1w,Y1w,M10e,1,2,1,28,1,27,13.1206,0,0
Wakanohana,O2e,O1e,N/A,4,5,2,-21,14,-23,142.75639999999996,4,6.4367
Musashimaru,O1e,O1w,N/A,2,3,3,1,8,-2,70.98669999999998,1,2.2896
Takanonami,O1w,O2e,N/A,3,4,4,2,8,-2,63.5614,2,2.551
Musoyama,S1w,S1e,N/A,6,7,5,1,9,-4,95.34360000000001,3,4.8406
Akinoshima,M2w,S1w,N/A,12,13,6,7,9,1,88.4121,2,2.8716
Kaio,K1w,K1e,N/A,8,9,7,7,8,0,77.7987,4,11.4657
Tochinonada,M3e,K1w,N/A,13,14,8,8,9,0,91.58409999999999,3,5.8547
Chiyotaikai,M1e,K2e,N/A,9,10,9,8,8,-1,79.40859999999999,4,8.630600000000001
Aogiyama,M7w,M1e,N/A,22,23,10,9,11,-1,121.0694,1,1.2755
Tosanoumi,M6e,M1w,M1e,19,20,11,10,10,-1,91.9359,3,6.1753
Kotonowaka,M4e,M2e,M3e,15,16,12,14,8,2,90.52340000000001,5,9.0469
Kotonishiki,K1e,M2w,M3e,7,8,13,14,6,1,48.518800000000006,4,8.9512
Oginishiki,M8w,M3e,M5w,24,25,14,19,9,5,72.24180000000001,0,0
Minatofuji,M9e,M3w,M8e,25,26,15,24,8,9,85.34619999999998,0,0
Tamakasuga,M9w,M4e,M8w,26,27,16,25,8,9,60.0886,0,0
Takatoriki,M4w,M4w,M5w,16,17,17,19,7,2,69.28750000000001,3,6.6616
Asahiyutaka,M11e,M5e,M10e,29,30,18,28,8,10,75.4846,0,0
Tochiazuma,S1e,M5w,M10e,5,6,19,28,2,9,15.381599999999997,0,0
Gojoro,M13w,M6e,M10w,34,35,20,29,9,9,71.07249999999999,0,0
Tochinowaka,M5w,M6w,M10w,18,19,21,29,5,8,55.228699999999996,2,2.8716
Shikishima,M1w,M7e,M10w,10,11,22,29,3,7,23.506099999999996,1,3.79
Higonoumi,M14e,M7w,M11e,35,36,23,30,9,7,72.0655,0,0
Mitoizumi,M14w,M8e,M11w,36,37,24,31,9,7,81.38210000000001,0,0
Hamanoshima,M12w,M8w,M11w,32,33,25,31,8,6,60.083999999999996,0,0
Wakanojo,M6w,M9e,M11w,20,21,26,31,5,5,38.609199999999994,0,0
Toki,J2w,M9w,M9e,43,44,27,26,12,-1,106,0,0
Kitakachidoki,M13e,M10e,M12e,33,34,28,32,8,4,59.11560000000001,0,0
Kotoryu,M5e,M10w,M12e,17,18,29,32,4,3,30.6584,0,0
Ganyu,M3w,M11e,M12w,14,15,30,33,3,3,28.039699999999996,0,0
Asanosho,M11w,M11w,M12w,30,31,31,33,7,2,55.08040000000001,0,0
Kotoinazuma,M10e,M12e,M13e,27,28,32,34,6,2,47.0594,0,0
Terao,M8e,M12w,M13e,23,24,33,34,5,1,38.939400000000006,0,0
Akinoshu,M15e,M13e,M14e,37,38,34,36,8,2,61.20440000000001,0,0
Kyokushuzan,M7e,M13w,M14e,21,22,35,36,4,1,24.095499999999998,0,0
Asanowaka,M15w,M14e,M14w,38,39,36,37,8,1,67.0454,0,0
Kyokutenho,M12e,M14w,M15e,31,32,37,38,6,1,44.0887,0,0
Mainoumi,M10w,M15e,M15w,28,29,38,39,5,1,38.1953,0,0
Kushimaumi,J9e,M15w,M13w,56,57,39,35,13,-4,112,0,0
Wakanosato,J1e,M16e,M13w,40,41,40,35,9,-5,79.0027,0,0
Kaiho,J1w,M16w,M16e,41,42,41,40,8,-1,65,0,0
Dejima,M2e,J1e,J1e,11,12,42,42,0,0,0,0,0
Kinkaiyama,J3w,J1w,M16e,45,46,43,40,9,-3,70,0,0
Daishoho,J7e,J2e,J1w,52,53,44,43,10,-1,80,0,0
Dewaarashi,J5w,J2w,J4e,49,50,45,48,8,3,58,0,0
Chiyotenzan,J6e,J3e,J4w,50,51,46,49,8,3,61,0,0
Misugisato,J2e,J3w,J4w,42,43,47,49,6,2,44,0,0
Daizen,J3e,J4e,J5w,44,45,48,51,6,3,38,0,0
Tokitsunada,J5e,J4w,J5w,48,49,49,51,7,2,65,0,0
Tokitsuumi,J9w,J5e,J6e,57,58,50,52,9,2,69,0,0
Zenshinyama,J4e,J5w,J6w,46,47,51,53,6,2,47,0,0
Tomonohana,J11e,J6e,J7w,60,61,52,55,9,3,70,0,0
Ohinode,J12w,J6w,J9e,63,64,53,58,9,5,48,0,0
Masutsuyoshi,J13e,J7e,J9w,64,65,54,59,9,5,61,0,0
Toyonoumi,J8e,J7w,J10w,54,55,55,61,6,6,41,0,0
Susanoumi,J6w,J8e,J11e,51,52,56,62,5,6,37,0,0
Oikari,J13w,J8w,J12e,65,66,57,64,8,7,38,0,0
Daishi,J7w,J9e,J12e,53,54,58,64,5,6,36,0,0
Wakahayato,J8w,J9w,J13e,55,56,59,66,5,7,28,0,0
Hokutohikari,J10w,J10e,J11e,59,60,60,62,7,2,53,0,0
Yamato,M16e,J10w,N/A,39,40,61,70,0,9,0,0,0
Tochinoiwa,J12e,J11e,N/A,62,63,62,73,5,11,19,0,0
Kanechika,J11w,J11w,N/A,61,62,63,76,4,13,27,0,0
Daihisho,J10e,J12e,N/A,58,59,64,77,3,13,20,0,0
Oginohana,J4w,J12w,N/A,47,48,65,78,0,13,0,0,0
