Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Terunofuji,Y1e,Y1e,N/A,0,1,0,-23,12,-23,124.90299999999999,5,8.0328
Kotozakura,O1e,O1e,N/A,1,2,1,-8,10,-9,114.2971,4,8.9512
Hoshoryu,O1w,O1w,N/A,2,3,2,-3,9,-5,106.6161,4,6.4367
Onosato,S1w,S1e,N/A,5,6,3,0,9,-3,107.55769999999998,5,11.2408
Abi,S1e,S1w,N/A,4,5,4,3,8,-1,76.13359999999999,3,6.1753
Kirishima,S2e,S2e,N/A,6,7,5,5,8,0,77.0627,2,4.5792
Takakeisho,O2w,S2w,M3e,3,4,6,14,5,8,50.66480000000001,2,2.8716
Hiradoumi,K1w,K1e,N/A,8,9,7,-1,10,-8,106.2047,4,7.0779000000000005
Takanosho,M6e,K1w,N/A,19,20,8,2,12,-6,116.5502,3,6.9822
Daieisho,K1e,K2e,N/A,7,8,9,6,8,-3,94.8926,4,6.7573
Tobizaru,M4e,M1e,M1e,15,16,10,10,9,0,73.75659999999999,2,3.8857
Atamifuji,M1w,M1w,M2w,10,11,11,13,7,2,62.232299999999995,2,4.5792
Oho,M6w,M2e,M3w,20,21,12,15,9,3,80.56590000000001,1,1.2755
Mitakeumi,M2w,M2w,M3w,12,13,13,15,7,2,79.7283,3,5.1612
Shodai,M10e,M3e,M5e,27,28,14,18,10,4,74.3323,0,0
Wakamotoharu,M2e,M3w,M5e,11,12,15,18,6,3,57.483,3,5.4818
Kotoshoho,M7e,M4e,M6e,21,22,16,20,8,4,67.64710000000001,0,0
Shonannoumi,M5w,M4w,M6w,18,19,17,21,7,4,58.721999999999994,1,2.2896
Wakatakakage,M14e,M5e,M7e,35,36,18,22,11,4,100.34609999999999,1,1.2755
Churanoumi,M12w,M5w,M7w,32,33,19,23,10,4,81.65700000000001,1,1.2755
Ura,M4w,M6e,M7w,16,17,20,23,6,3,43.288399999999996,0,0
Meisei,M1e,M6w,M8e,9,10,21,24,4,3,37.768699999999995,2,3.8857
Gonoyama,M3w,M7e,M8w,14,15,22,25,5,3,59.482699999999994,2,3.8857
Endo,M14w,M7w,M9w,36,37,23,27,10,4,72.3056,0,0
Midorifuji,M10w,M8e,M9w,28,29,24,27,8,3,59.036699999999996,0,0
Ichiyamamoto,M11e,M8w,M10e,29,30,25,28,8,3,64.29119999999999,0,0
Oshoma,M9e,M9e,M10e,25,26,26,28,7,2,52.0446,0,0
Tamawashi,M9w,M9w,M10w,26,27,27,29,7,2,56.0232,0,0
Roga,M15w,M10e,M12w,38,39,28,33,9,5,69.0195,0,0
Sadanoumi,M7w,M10w,M12w,22,23,29,33,5,4,33.018499999999996,0,0
Kagayaki,M16e,M11e,M13e,39,40,30,34,9,4,84.56970000000001,0,0
Onokatsu,J1w,M11w,M15e,43,44,31,38,9,7,75.0002,0,0
Shirokuma,J8e,M12e,M15w,56,57,32,39,12,7,106,0,0
Bushozan,M16w,M12w,M15w,40,41,33,39,8,6,60.007699999999986,0,0
Kinbozan,M8w,M13e,M15w,24,25,34,39,4,5,41.487899999999996,0,0
Hokutofuji,M13e,M13w,M16e,33,34,35,40,6,5,41.011,0,0
Nishikigi,M11w,M14e,M16w,30,31,36,41,5,5,32.010200000000005,0,0
Ryuden,M8e,M14w,J1e,23,24,37,42,3,5,25.306000000000004,0,0
Takayasu,M3e,M15e,J2e,13,14,38,44,0,6,0,0,0
Kitanowaka,J3e,M15w,J2w,46,47,39,45,8,6,63.0011,0,0
Tokihayate,J1e,M16e,J2w,42,43,40,45,7,5,53,0,0
Takarafuji,M13w,M16w,J2w,34,35,41,45,5,4,37.2884,0,0
Shishi,J10e,J1e,J3w,60,61,42,47,11,5,79,0,0
Tamashoho,J6w,J1w,J4e,53,54,43,48,9,5,72,0,0
Nishikifuji,M17e,J2e,J4e,41,42,44,48,6,4,50.0032,0,0
Chiyoshoma,M15e,J2w,J4e,37,38,45,48,5,3,31.0143,0,0
Onosho,M5e,J3e,J4e,17,18,46,48,0,2,0,0,0
Asanoyama,M12e,J3w,J5e,31,32,47,50,3,3,24.2814,0,0
Shimanoumi,J6e,J4e,J5w,52,53,48,51,8,3,61,0,0
Shimazuumi,J10w,J4w,J6e,61,62,49,52,10,3,77,0,0
Daiamami,J2w,J5e,J6e,45,46,50,52,6,2,33,0,0
Hakuoho,J13e,J5w,J6w,66,67,51,53,11,2,80,0,0
Hidenoumi,J9e,J6e,J6w,58,59,52,53,9,1,64,0,0
Tsurugisho,J5w,J6w,J7e,51,52,53,54,7,1,50,0,0
Mitoryu,J3w,J7e,J7e,47,48,54,54,6,0,48,0,0
Shiden,J7w,J7w,J7e,55,56,55,54,8,-1,47,0,0
Asakoryu,J4w,J8e,J8e,49,50,56,56,6,0,44,0,0
Hakuyozan,J12e,J8w,J9w,64,65,57,59,9,2,58,0,0
Daishoho,J4e,J9e,J9w,48,49,58,59,5,1,35,0,0
Myogiryu,J8w,J9w,J10e,57,58,59,60,7,1,60,0,0
Tohakuryu,J5e,J10e,J10w,50,51,60,61,5,1,32,0,0
Fujiseiun,J14e,J10w,J11w,68,69,61,63,9,2,66,0,0
Tomokaze,J7e,J11e,J12w,54,55,62,65,5,3,42,0,0
Takerufuji,J2e,J11w,J13w,44,45,63,67,2,4,18,0,0
Kayo,J13w,J12e,N/A,67,68,64,70,7,6,51,0,0
Aoiyama,J11w,J12w,N/A,63,64,65,70,6,5,35,0,0
Chiyosakae,J9w,J13e,N/A,59,60,66,70,5,4,26,0,0
Tochitaikai,J11e,J13w,N/A,62,63,67,73,5,6,28,0,0
Nabatame,J14w,J14e,N/A,69,70,68,84,4,16,34,0,0
Tsushimanada,J12w,J14w,N/A,65,66,69,92,1,23,5,0,0
