Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Akebono,Y1e,Y1e,N/A,0,0,0,-26,14,-26,139.7924,6,9.6289
Takanohana,O1e,O1e,N/A,1,1,1,-17,12,-18,111.6389,2,5.0655
Wakanohana,O1w,O1w,N/A,2,2,2,-4,9,-6,80.30560000000001,2,2.8716
Konishiki,O2e,O2e,M13e,3,3,3,33,0,30,0,0,0
Takanonami,S1w,S1e,N/A,5,5,4,-5,10,-9,85.40440000000001,1,1.5961
Kotonishiki,S2w,S1w,N/A,6,6,5,0,9,-5,91.464,3,5.4818
Musashimaru,S1e,S2e,N/A,4,4,6,2,8,-4,78.83539999999999,3,5.8547
Akinoshima,M2w,K1e,N/A,12,12,7,6,9,-1,78.814,3,5.1612
Kotonowaka,K1w,K1w,N/A,8,8,8,6,8,-2,72.1882,3,4.467700000000001
Takatoriki,K1e,M1e,M1e,7,7,9,9,7,0,58.871100000000006,1,1.5961
Kushimaumi,M13e,M1w,M4e,33,33,10,15,12,5,115.51939999999999,3,5.1612
Misugisato,M6e,M2e,M5e,19,19,11,17,8,6,85.43690000000001,2,2.8716
Kenko,M4e,M2w,M5e,15,15,12,17,7,5,78.03359999999999,4,6.4367
Kotofuji,M2e,M3e,M5e,11,11,13,17,6,4,40.96849999999999,2,3.5651
Tochinowaka,M3e,M3w,M6e,13,13,14,19,6,5,42.249599999999994,0,0
Wakashoyo,M1e,M4e,M6e,9,9,15,19,5,4,30.4768,0,0
Tomonohana,M10e,M4w,M7e,27,27,16,21,9,5,79.7747,1,1.2755
Daishoho,M10w,M5e,M7w,28,28,17,22,9,5,97.2101,1,1.5961
Takamisugi,M8w,M5w,M7w,24,24,18,22,8,4,62.439,0,0
Kasugafuji,M6w,M6e,M7w,20,20,19,22,7,3,47.3749,0,0
Terao,M4w,M6w,M7w,16,16,20,22,6,2,44.3294,1,1.5961
Higonoumi,M5e,M7e,M8e,17,17,21,23,6,2,52.0329,2,3.5651
Kotobeppu,M3w,M7w,M8w,14,14,22,24,5,2,51.8512,2,3.8857
Tokitsunada,M7w,M8e,M8w,22,22,23,24,7,1,46.6768,0,0
Mitoizumi,M1w,M8w,M8w,10,10,24,24,4,0,23.349999999999998,0,0
Kirishima,M12e,M9e,M9e,31,31,25,25,9,0,80.1428,0,0
Kyokudozan,M11e,M9w,M10e,29,29,26,27,8,1,64.74849999999999,0,0
Oginohana,M9w,M10e,M10w,26,26,27,28,7,1,57.6892,0,0
Daizen,M5w,M10w,M10w,18,18,28,28,5,0,41.4905,0,0
Mainoumi,M14e,M11e,M11e,35,35,29,29,9,0,83.1284,1,1.2755
Kotoinazuma,M14w,M11w,M11w,36,36,30,30,9,0,80.07199999999999,0,0
Daishoyama,M12w,M12e,M11w,32,32,31,30,8,-1,68.0514,0,0
Hamanoshima,J3w,M12w,M12e,45,45,32,31,11,-1,102.0019,0,0
Kaio,J1w,M13e,M12e,41,41,33,31,10,-2,86,0,0
Kitakachidoki,M9e,M13w,M12e,25,25,34,31,6,-3,53.977599999999995,0,0
Kiraiho,M7e,M14e,M12e,21,21,35,31,5,-4,44.1119,2,3.8857
Musoyama,M15w,M14w,M12w,38,38,36,32,9,-4,82.16669999999999,0,0
Toyonoumi,M11w,M15e,M12w,30,30,37,32,7,-5,49.97580000000001,0,0
Minatofuji,M8e,M15w,M13e,23,23,38,33,5,-5,31.215799999999994,0,0
Oginishiki,J1e,M16e,M13w,40,40,39,34,9,-5,76.0005,0,0
Tamakairiki,M16e,M16w,M15e,39,39,40,37,8,-3,73.0673,0,0
Naminohana,J2w,M17e,M17e,43,43,41,41,8,0,53.009699999999995,0,0
Kototsubaki,J7e,J1e,J1e,52,52,42,42,10,0,87,0,0
Aogiyama,J5e,J1w,J1e,48,48,43,42,9,-1,73,0,0
Asahisato,J3e,J2e,J1e,44,44,44,42,8,-2,67,0,0
Hitachiryu,J7w,J2w,J3w,53,53,45,47,9,2,67,0,0
Kotogaume,J6e,J3e,J4e,50,50,46,48,8,2,58,0,0
Enazakura,J2e,J3w,J4e,42,42,47,48,6,1,35,0,0
Tomoefuji,M13w,J4e,J4e,34,34,48,48,4,0,33.9584,0,0
Asanowaka,J8w,J4w,J4w,55,55,49,49,9,0,81,0,0
Kyokugozan,J6w,J5e,J4w,51,51,50,49,8,-1,57,0,0
Tochitenko,J4e,J5w,J6e,46,46,51,52,6,1,39,0,0
Hoshiandesu,J9e,J6e,J7e,56,56,52,54,8,2,62,0,0
Ohidake,J11w,J6w,J7w,61,61,53,55,9,2,75,0,0
Daishi,J10e,J7e,J8e,58,58,54,56,8,2,60,0,0
Tochinofuji,J8e,J7w,J8e,54,54,55,56,7,1,46,0,0
Mutsuhokkai,J10w,J8e,J8w,59,59,56,57,8,1,57,0,0
Kirinishiki,J4w,J8w,J8w,47,47,57,57,5,0,36,0,0
Hananokuni,J9w,J9e,J9w,57,57,58,59,7,1,48,0,0
Tatsuhikari,M15e,J9w,J9w,37,37,59,59,2,0,17.0019,0,0
Kiyonofuji,J11e,J10e,J11e,60,60,60,62,7,2,31,0,0
Chokairyu,J13w,J10w,J11w,65,65,61,63,8,2,46,0,0
Wakanoyama,J5w,J11e,J13w,49,49,62,67,3,5,24,0,0
Yutakafuji,J12e,J11w,N/A,62,62,63,72,5,9,22,0,0
Zenshinyama,J12w,J12e,N/A,63,63,64,73,5,9,35,0,0
Masakabuto,J13e,J12w,N/A,64,64,65,82,3,17,14,0,0
