Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1e,Y1e,N/A,0,0,0,-6,9,-6,92.24399999999999,2,2.551
Takanohana,Y1w,Y1w,M11w,1,1,1,31,0,30,0,0,0
Musoyama,O2e,O1e,N/A,4,4,2,-6,10,-8,122.53529999999996,1,1.2755
Chiyotaikai,O1w,O1w,M4w,3,3,3,17,4,14,44.098,2,2.551
Kaio,O1e,O2e,M12e,2,2,4,32,0,28,0,0,0
Tochiazuma,S1e,S1e,N/A,6,6,5,-12,12,-17,137.6349,5,10.226700000000001
Kotomitsuki,M2e,S1w,N/A,12,12,6,-10,13,-16,159.31759999999997,7,14.112400000000001
Miyabiyama,O2w,S2e,M7w,5,5,7,23,3,16,33.324999999999996,1,1.2755
Asashoryu,M1w,K1e,N/A,11,11,8,1,10,-7,100.37950000000001,7,15.1265
Kaiho,M4e,K1w,N/A,16,16,9,6,10,-3,103.87549999999999,5,11.2408
Wakanosato,K1e,M1e,M1e,8,8,10,10,7,0,65.20509999999999,3,6.1753
Tokitsuumi,M4w,M1w,M1w,17,17,11,11,9,0,110.9935,1,1.5961
Tamanoshima,K1w,M2e,M1w,9,9,12,11,7,-1,86.18639999999999,3,5.1612
Takanowaka,M2w,M2w,M1w,13,13,13,11,8,-2,83.28139999999999,4,6.7573
Tosanoumi,M3e,M3e,M2e,14,14,14,12,8,-2,76.2429,4,8.4649
Kotonowaka,M1e,M3w,M2e,10,10,15,12,7,-3,70.68469999999999,3,4.8406
Kotoryu,M7w,M4e,M4w,23,23,16,17,9,1,85.5265,0,0
Tochinonada,M5w,M4w,M4w,19,19,17,17,8,0,71.2731,3,7.6757
Dejima,S1w,M5e,M4w,7,7,18,17,5,-1,41.5776,1,2.2896
Kyokutenho,M8e,M5w,M5e,24,24,19,18,9,-1,76.6376,1,2.2896
Daizen,M8w,M6e,M5w,25,25,20,19,9,-1,78.38359999999999,0,0
Toki,M6w,M6w,M7w,21,21,21,23,7,2,58.70259999999999,0,0
Akinoshima,M11w,M7e,M8w,31,31,22,25,9,3,70.0367,0,0
Tamakasuga,M3w,M7w,M8w,15,15,23,25,5,2,47.1915,1,3.79
Kyokushuzan,M6e,M8e,M9e,20,20,24,26,6,2,54.875600000000006,0,0
Aogiyama,J5w,M8w,M9w,49,49,25,27,13,2,117,0,0
Oginishiki,M10w,M9e,M9w,29,29,26,27,8,1,62.0682,0,0
Chiyotenzan,M11e,M9w,M10e,30,30,27,28,8,1,59.0205,0,0
Hayateumi,M7e,M10e,M10e,22,22,28,28,6,0,53.852000000000004,0,0
Takanonami,M5e,M10w,M10e,18,18,29,28,5,-1,35.7179,2,4.5792
Otsukasa,M9w,M11e,M10w,27,27,30,29,7,-1,48.042,0,0
Wakanoyama,M12e,M11w,M11e,32,32,31,30,8,-1,62.04899999999999,0,0
Kitazakura,M13e,M12e,M12e,34,34,32,32,8,0,56.015100000000004,0,0
