Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Takanohana,Y1e,Y1e,N/A,0,0,0,-26,13,-26,107.30799999999999,2,6.0796
Akebono,Y1w,Y1w,N/A,1,1,1,-17,12,-18,107.45869999999998,5,9.0469
Musashimaru,O1w,O1e,N/A,3,3,2,-19,13,-21,124.44169999999997,5,11.561399999999999
Wakanohana,O2e,O1w,N/A,4,4,3,-14,12,-17,77.6474,1,1.5961
Takanonami,O1e,O2e,N/A,2,2,4,-12,11,-16,73.39829999999999,3,4.4677
Akinoshima,K1e,S1e,N/A,7,7,5,-7,11,-12,95.0797,2,3.8857
Kaio,S1e,S1w,N/A,5,5,6,3,8,-3,68.5392,1,3.79
Takatoriki,M1w,K1e,M2w,10,10,7,12,7,5,57.851299999999995,2,5.0655
Naminohana,M7e,K1w,M4e,21,21,8,15,9,7,68.03469999999999,0,0
Daishoho,M11w,M1e,M4w,30,30,9,16,11,7,100.39449999999998,0,0
Kotonowaka,M1e,M1w,M6e,9,9,10,19,5,9,31.2618,1,1.2755
Asahiyutaka,J2e,M2e,M6w,42,42,11,20,13,9,118.0004,0,0
Kotobeppu,M9w,M2w,M6w,26,26,12,20,9,8,74.9344,0,0
Kotonishiki,S1w,M3e,M6w,6,6,13,20,4,7,39.058699999999995,2,3.5651
Misugisato,M8e,M3w,M7e,23,23,14,21,8,7,58.113400000000006,0,0
Konishiki,M8w,M4e,M7w,24,24,15,22,8,7,76.02579999999999,0,0
Asanowaka,M10w,M4w,M7w,28,28,16,22,9,6,72.4965,0,0
Musoyama,K1w,M5e,M7w,8,8,17,22,4,5,47.134499999999996,2,5.3861
Terao,M2w,M5w,M7w,12,12,18,22,5,4,41.174299999999995,0,0
Kitakachidoki,M7w,M6e,M8w,22,22,19,24,7,5,54.7166,0,0
Tomonohana,M5w,M6w,M8w,18,18,20,24,6,4,48.57809999999999,1,1.2755
Daishi,M10e,M7e,M9e,27,27,21,25,8,4,56.3922,0,0
Kenko,M4e,M7w,M9e,15,15,22,25,5,3,44.592699999999994,2,3.8857
Tochinowaka,M2e,M8e,M9e,11,11,23,25,4,2,30.511400000000002,2,3.8857
Oginishiki,M12w,M8w,M9w,32,32,24,26,9,2,79.4273,0,0
Kasugafuji,M9e,M9e,M10e,25,25,25,27,7,2,51.964,0,0
Kotoinazuma,M5e,M9w,M10e,17,17,26,27,5,1,41.00699999999999,1,1.2755
Hamanoshima,M3e,M10e,M10e,13,13,27,27,4,0,22.017200000000003,0,0
Mainoumi,M3w,M10w,M10w,14,14,28,28,4,0,24.6094,1,1.5961
Kyokudozan,M12e,M11e,M11e,31,31,29,29,8,0,65.558,0,0
Kiraiho,M11e,M11w,M12e,29,29,30,31,7,1,61.4786,0,0
Higonoumi,M13w,M12e,M12w,34,34,31,32,8,1,73.515,0,0
Minatofuji,M14e,M12w,M13e,35,35,32,33,8,1,71.1762,0,0
Oginohana,J3e,M13e,M13w,44,44,33,34,10,1,87,0,0
Kirishima,M6w,M13w,M13w,20,20,34,34,4,0,35.7688,0,0
Kushimaumi,M4w,M14e,M13w,16,16,35,34,3,-1,24.4977,0,0
Wakashoyo,M15e,M14w,M14e,37,37,36,35,8,-1,69.17939999999999,0,0
Mitoizumi,M13e,M15e,M14e,33,33,37,35,7,-2,57.54109999999999,0,0
Tosanoumi,J6e,M15w,M14w,50,50,38,36,11,-2,100,0,0
Takamisugi,M15w,M16e,M14w,38,38,39,36,8,-3,67.0603,0,0
Asanosho,J1e,M16w,M15w,40,40,40,38,8,-2,68,0,0
Tokitsunada,M14w,M17e,M15w,36,36,41,38,7,-3,58.221000000000004,0,0
Shikishima,J4w,J1e,M17e,47,47,42,41,9,-1,73,0,0
Daizen,M6e,J1w,M17e,19,19,43,41,2,-2,12.1114,0,0
Aogiyama,J4e,J2e,J2e,46,46,44,44,8,0,59,0,0
Hoshiandesu,J5w,J2w,J3w,49,49,45,47,8,2,59,0,0
Hitachiryu,J3w,J3e,J3w,45,45,46,47,7,1,54,0,0
Kyokugozan,J1w,J3w,J3w,41,41,47,47,6,0,33,0,0
Tomoefuji,J12w,J4e,J4w,63,63,48,49,11,1,95,0,0
Kotogaume,M16e,J4w,J4w,39,39,49,49,5,0,45.031099999999995,0,0
Kanechika,J2w,J5e,J4w,43,43,50,49,6,-1,39.0004,0,0
Toyonoumi,J7e,J5w,J5e,52,52,51,50,8,-1,68,0,0
Rikio,J8e,J6e,J6e,54,54,52,52,8,0,66,0,0
Mutsuhokkai,J8w,J6w,J6w,55,55,53,53,8,0,57,0,0
Wakanoyama,J5e,J7e,J7e,48,48,54,54,6,0,34,0,0
Ryudo,J13w,J7w,J7w,65,65,55,55,10,0,82,0,0
Dairyu,J9w,J8e,J7w,57,57,56,55,8,-1,65,0,0
Tsurunofuji,J10e,J8w,J8e,58,58,57,56,8,-1,56,0,0
Daishoyama,J6w,J9e,J8w,51,51,58,57,6,-1,36,0,0
Kotofuji,J11e,J9w,J9e,60,60,59,58,8,-1,51,0,0
Tochinofuji,J11w,J10e,J9w,61,61,60,59,8,-1,60,0,0
Sentoryu,J9e,J10w,J11e,56,56,61,62,6,1,42,0,0
Kirinishiki,J7w,J11e,J13w,53,53,62,67,4,5,35,0,0
Wakahayato,J12e,J11w,N/A,62,62,63,76,4,13,20,0,0
Mutetsuyama,J13e,J12e,N/A,64,64,64,78,4,14,26,0,0
Tamakairiki,J10w,J12w,N/A,59,59,65,81,2,16,7,0,0
