Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Chiyonofuji,Y1e,Y1e,N/A,0,-1,0,-31,15,-31,160.5485,6,12.030000000000001
Takanosato,Y1w,Y1w,M11e,1,0,1,30,0,29,0,0,0
Onokuni,O1w,O1e,N/A,3,2,2,-16,12,-18,133.3324,5,9.4198
Hokutenyu,O1e,O1w,N/A,2,1,3,-5,9,-8,84.205,3,4.8406
Asashio,O2e,O2e,N/A,4,3,4,-3,9,-7,93.9496,2,2.8716
Wakashimazu,O2w,O2w,N/A,5,4,5,-2,9,-7,88.6784,4,7.4508
Kitao,S1w,S1e,N/A,7,6,6,-8,11,-14,123.78849999999998,4,7.1302
Asahifuji,M2e,S1w,N/A,13,12,7,2,10,-5,108.45350000000002,2,3.5651
Hoshi,K1e,K1e,N/A,9,8,8,6,8,-2,77.1811,3,7.3551
Kotogaume,M7w,K1w,M4w,24,23,9,17,9,8,85.10379999999998,1,2.2896
Sakahoko,M6w,M1e,M5w,22,21,10,19,8,9,68.31129999999999,1,1.2755
Dewanohana,M4w,M1w,M5w,18,17,11,19,7,8,67.38289999999999,4,9.6447
Terao,M2w,M2e,M5w,14,13,12,19,6,7,62.3643,3,7.3551
Onishiki,M7e,M2w,M6e,23,22,13,20,8,7,73.74359999999999,1,2.2896
Ozutsu,M1e,M3e,M6e,11,10,14,20,5,6,43.9144,1,1.5961
Sadanoumi,M3e,M3w,M6e,15,14,15,20,6,5,42.33,1,1.2755
Jingaku,M1w,M4e,M6w,12,11,16,21,5,5,39.163999999999994,1,1.2755
Koboyama,K1w,M4w,M7w,10,9,17,23,4,6,30.4399,1,2.2896
Kirinji,M11e,M5e,M8e,31,30,18,24,9,6,78.21919999999999,0,0
Itai,M9e,M5w,M8e,27,26,19,24,8,5,66.8802,0,0
Hananoumi,M9w,M6e,M8w,28,27,20,25,8,5,64.35579999999999,0,0
Daijuyama,M3w,M6w,M8w,16,15,21,25,5,4,37.330999999999996,1,1.2755
Daitetsu,M12e,M7e,M9e,33,32,22,26,9,4,79.38839999999999,0,0
Kaiki,M10e,M7w,M9e,29,28,23,26,8,3,65.4586,0,0
Fujinokawa,M10w,M8e,M9w,30,29,24,27,8,3,55.093199999999996,0,0
Tagaryu,M8w,M8w,M9w,26,25,25,27,7,2,51.678799999999995,0,0
Hidanohana,J1w,M9e,M10e,39,38,26,28,10,2,88,0,0
Kirishima,M13e,M9w,M10e,35,34,27,28,9,1,81.98159999999999,0,0
Takamisugi,M5e,M10e,M10e,19,18,28,28,5,0,49.8056,0,0
Sasshunada,J4e,M10w,M10w,44,43,29,29,11,0,102,0,0
Aobajo,M11w,M11e,M10w,32,31,30,29,8,-1,62.34469999999999,0,0
Kurama,M8e,M11w,M11e,25,24,31,30,6,-1,48.3198,0,0
Tochitsurugi,M6e,M12e,M11e,21,20,32,30,5,-2,40.4169,0,0
Tamaryu,M4e,M12w,M11e,17,16,33,30,4,-3,40.1327,2,3.5651
Toryu,M12w,M13e,M11w,34,33,34,31,8,-3,64.042,0,0
Misugiiso,M13w,M13w,M12w,36,35,35,33,8,-2,70.08279999999999,0,0
Hoo,M5w,M14e,M12w,20,19,36,33,4,-3,33.677099999999996,0,0
Maenoshin,J1e,M14w,M13w,38,37,37,35,8,-2,68.11959999999999,0,0
Konishiki,S1e,M15e,M13w,6,5,38,35,0,-3,0,0,0
Kotokaze,S2e,M15w,M14w,8,7,39,37,0,-2,0,0,0
Masurao,M14e,M16e,M15e,37,36,40,38,7,-2,44.7718,0,0
Masudayama,J3e,M16w,M15w,42,41,41,39,8,-2,66.006,0,0
Tochitsukasa,J3w,J1e,M16e,43,42,42,40,8,-2,63.0363,0,0
Koryu,J5e,J1w,J1w,46,45,43,43,8,0,68,0,0
Hachiya,J6e,J2e,J2w,48,47,44,45,8,1,61,0,0
Harunafuji,J2e,J2w,J2w,40,39,45,45,6,0,32,0,0
Shishiho,J4w,J3e,J3e,45,44,46,46,7,0,54,0,0
Tochimatoi,J2w,J3w,J3e,41,40,47,46,6,-1,46,0,0
Kaneshiro,J7w,J4e,J4e,51,50,48,48,8,0,58,0,0
Hakuryu,J10e,J4w,J4w,56,55,49,49,9,0,71,0,0
Takuetsuyama,J8e,J5e,J4w,52,51,50,49,8,-1,70,0,0
Mitoizumi,J8w,J5w,J5e,53,52,51,50,8,-1,56,0,0
Kotochitose,J9e,J6e,J5w,54,53,52,51,8,-1,58,0,0
Chikubayama,J9w,J6w,J6e,55,54,53,52,8,-1,65,0,0
Tochinohana,J11e,J7e,J7w,58,57,54,55,8,1,55,0,0
Washuyama,J7e,J7w,J7w,50,49,55,55,6,0,43,0,0
Wakasegawa,J5w,J8e,J8e,47,46,56,56,5,0,39,0,0
Otaka,J12e,J8w,J8w,60,59,57,57,8,0,65,0,0
Hananokuni,J12w,J9e,J9e,61,60,58,58,8,0,61,0,0
Oshio,J10w,J9w,J9e,57,56,59,58,7,-1,37,0,0
Kotoinazuma,J6w,J10e,J9e,49,48,60,58,5,-2,26,0,0
Onohana,J13w,J10w,J10e,63,62,61,60,8,-1,64,0,0
Ojishi,J11w,J11e,N/A,59,58,62,80,2,18,10,0,0
Tochiakagi,J13e,J11w,N/A,62,61,63,87,1,24,0,0,0
