Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1e,Y1e,N/A,0,0,0,-22,13,-22,141.9923,6,12.8369
Takanohana,Y1w,Y1w,N/A,1,1,1,-17,12,-18,132.48940000000002,7,13.626100000000001
Kaio,O2e,O1e,N/A,4,4,2,-14,12,-16,135.93670000000003,7,15.1265
Chiyotaikai,O1e,O1w,N/A,2,2,3,-8,10,-11,98.15080000000002,4,6.4367
Asashoryu,O3e,O2e,N/A,6,6,4,-4,10,-8,106.1794,5,8.7263
Musoyama,O2w,O2w,N/A,5,5,5,3,8,-2,67.5365,2,2.8716
Kotomitsuki,M7e,S1e,N/A,23,23,6,5,12,-1,117.5668,3,6.1753
Wakanosato,S1e,S1w,N/A,7,7,7,5,8,-2,73.90030000000002,4,6.4367
Tochiazuma,O1w,S2e,M12e,3,3,8,33,0,25,0,0,0
Takanonami,K1w,K1e,M1w,10,10,9,12,7,3,97.45079999999997,3,8.3692
Kyokutenho,M3e,K1w,M2e,15,15,10,13,8,3,85.54180000000001,2,5.3861
Miyabiyama,M1e,M1e,M2e,11,11,11,13,7,2,71.29560000000001,4,6.7573
Tosanoumi,S1w,M1w,M2w,8,8,12,14,6,2,61.886399999999995,3,5.8547
Hokutoriki,M6e,M2e,M3e,21,21,13,15,9,2,75.399,0,0
Tamakasuga,M8w,M2w,M3w,26,26,14,16,10,2,85.3477,0,0
Takanowaka,M4w,M3e,M3w,18,18,15,16,8,1,74.62530000000001,0,0
Tamanoshima,M5e,M3w,M4e,19,19,16,17,8,1,63.9888,1,1.5961
Takamisakari,K1e,M4e,M7e,9,9,17,23,4,6,36.06079999999999,2,2.8716
Shimotori,M2e,M4w,M7e,13,13,18,23,5,5,30.5833,1,1.2755
Tokitsuumi,M6w,M5e,M7w,22,22,19,24,7,5,58.5576,0,0
Tamarikido,J4w,M5w,M8e,47,47,20,25,13,5,106.0002,0,0
Kyokushuzan,M11w,M6e,M8w,32,32,21,26,9,5,70.6298,0,0
Gojoro,M9w,M6w,M8w,28,28,22,26,8,4,64.1112,0,0
Kotoryu,M3w,M7e,M8w,16,16,23,26,5,3,56.8537,3,6.341
Aminishiki,M7w,M7w,M8w,24,24,24,26,7,2,53.064699999999995,0,0
Tochinonada,M1w,M8e,M8w,12,12,25,26,4,1,31.6229,2,2.551
Toki,M2w,M8w,M9w,14,14,26,28,4,2,39.050799999999995,1,1.2755
Iwakiyama,J1e,M9e,M10w,40,40,27,30,10,3,83.07920000000001,0,0
Buyuzan,M5w,M9w,M10w,20,20,28,30,5,2,32.1903,0,0
Wakanoyama,M12e,M10e,M11e,33,33,29,31,8,2,65.09230000000001,0,0
Ushiomaru,M15e,M10w,M12e,39,39,30,33,9,3,70.7991,0,0
Jumonji,J3w,M11e,M13e,45,45,31,35,10,4,82.009,0,0
Tochinohana,M14e,M11w,M13e,37,37,32,35,8,3,60.061899999999994,0,0
Senshuyama,J2e,M12e,M13w,42,42,33,36,9,3,73.0133,0,0
Akinoshima,M13e,M12w,M14e,35,35,34,37,7,3,48.472199999999994,0,0
Asanowaka,M13w,M13e,M14w,36,36,35,38,7,3,51.312400000000004,0,0
Tochisakae,M4e,M13w,M15e,17,17,36,39,2,3,14.136399999999998,0,0
Kasuganishiki,M10w,M14e,M15w,30,30,37,40,5,3,33.6349,0,0
Takanotsuru,J3e,M14w,J1e,44,44,38,42,8,4,56.0202,0,0
Komahikari,J5w,M15e,J1w,49,49,39,43,9,4,76.0002,0,0
Kobo,J4e,M15w,J2e,46,46,40,44,8,4,74.0076,0,0
Otsukasa,M12w,M16e,J2e,34,34,41,44,5,3,31.0171,0,0
Kinkaiyama,J10w,J1e,J2w,59,59,42,45,11,3,91.0001,0,0
Daizen,M11e,J1w,J2w,31,31,43,45,4,2,30.0173,0,0
Kasugao,J9e,J2e,J3e,56,56,44,46,10,2,77.0001,0,0
Chiyotenzan,J5e,J2w,J3e,48,48,45,46,8,1,64,0,0
Toyozakura,J12e,J3e,J4e,62,62,46,48,11,2,75,0,0
Oginishiki,J6e,J3w,J4e,50,50,47,48,8,1,60,0,0
Hamanishiki,J7w,J4e,J5w,53,53,48,51,8,3,58.0001,0,0
Wakakosho,J8w,J4w,J6w,55,55,49,53,8,4,57.0001,0,0
Asasekiryu,J13e,J5e,J7e,64,64,50,54,10,4,72.0001,0,0
Kitazakura,J7e,J5w,J7e,52,52,51,54,7,3,43,0,0
Kaiho,M8e,J6e,J7w,25,25,52,55,0,3,0,0,0
Oikari,J2w,J6w,J8w,43,43,53,57,4,4,25.0001,0,0
Kotonowaka,M9e,J7e,J8w,27,27,54,57,0,3,0,0,0
Hayateumi,J1w,J7w,J9w,41,41,55,59,3,4,16,0,0
Dejima,M10e,J8e,J9w,29,29,56,59,0,3,0,0,0
