Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Tochinishiki,Y1w,Y1e,N/A,1,1,0,-17,12,-17,120.51500000000001,5,10.226700000000001
Wakanohana,Y1e,Y1w,N/A,0,0,1,-14,11,-15,93.85430000000001,5,7.0187
Asashio,Y2e,Y2e,M11w,2,2,2,32,0,30,0,0,0
Wakahaguro,O1e,O1e,N/A,3,3,3,-19,13,-22,141.5953,5,9.9061
Kotogahama,O1w,O1w,N/A,4,4,4,-6,10,-10,99.2295,3,6.6616
Annenyama,S2w,S1e,N/A,7,7,5,-11,12,-16,133.7838,5,12.7412
Kitabayama,S1w,S1w,N/A,6,6,6,4,8,-2,67.2819,2,3.8857
Tamanoumi,M1w,K1e,N/A,12,12,7,-6,12,-13,126.7949,6,8.614799999999999
Wakanoumi,M2w,K1w,N/A,14,14,8,-4,12,-12,133.21650000000002,6,11.1293
Dewanishiki,K1w,K2e,N/A,9,9,9,3,9,-6,72.3197,2,2.8716
Kashiwado,K1e,K2w,N/A,8,8,10,6,8,-4,67.10749999999999,5,8.0328
Ohikari,M4e,M1e,M1e,17,17,11,11,9,0,84.02610000000001,2,5.0655
Fujinishiki,M11e,M1w,M2e,31,31,12,13,12,1,111.2981,0,0
Fusanishiki,M2e,M2e,M3e,13,13,13,15,7,2,54.9722,4,5.4226
Tochihikari,S1e,M2w,M3e,5,5,14,15,5,1,40.1767,2,3.5651
Kitanonada,M7w,M3e,M4w,24,24,15,18,9,3,73.864,0,0
Aonosato,M5w,M3w,M4w,20,20,16,18,8,2,64.00150000000001,0,0
Iwakaze,M6e,M4e,M5e,21,21,17,19,8,2,46.62629999999999,0,0
Wakamaeda,M10w,M4w,M5w,30,30,18,20,10,2,87.45300000000002,0,0
Naruyama,M9e,M5e,M6e,27,27,19,21,9,2,73.04350000000001,0,0
Wakachichibu,M4w,M5w,M7w,18,18,20,24,6,4,52.5953,2,3.1922
Taiho,J3e,M6e,M8w,48,48,21,26,13,5,118,0,0
Shionishiki,M9w,M6w,M8w,28,28,22,26,8,4,68.15719999999999,0,0
Atagoyama,M3w,M7e,M8w,16,16,23,26,5,3,23.2796,1,1.2755
Shinobuyama,M14e,M7w,M9e,37,37,24,27,10,3,75.026,0,0
Matsunobori,M10e,M8e,M9e,29,29,25,27,8,2,60.0522,0,0
Tokitsuyama,M8w,M8w,M9w,26,26,26,28,7,2,50.8885,0,0
Oginohana,M6w,M9e,M9w,22,22,27,28,6,1,36.525800000000004,0,0
Kaizan,M7e,M9w,M10e,23,23,28,29,6,1,34.0293,0,0
Wakamisugi,M1e,M10e,M10e,11,11,29,29,3,0,23.7014,1,1.2755
Kanenohana,M8e,M10w,M11e,25,25,30,31,6,1,36.8515,0,0
Hanenishiki,M14w,M11e,M11w,38,38,31,32,9,1,64.06410000000001,0,0
Oikawa,M12w,M11w,M11w,34,34,32,32,8,0,54.0461,0,0
Tsurugamine,K2e,M12e,M11w,10,10,33,32,2,-1,37.691599999999994,2,3.8857
Tamahibiki,M5e,M12w,M12e,19,19,34,33,4,-1,26.6154,1,1.5961
Narutoumi,M13w,M13e,M12w,36,36,35,34,8,-1,52.24670000000001,0,0
Futatsuryu,J6e,M13w,M13w,54,54,36,36,12,0,106,0,0
Mitsuneyama,M3e,M14e,M14e,15,15,37,37,2,0,9.6288,1,1.2755
Izuminada,M11w,M14w,M14w,32,32,38,38,6,0,55.22670000000001,0,0
Udagawa,J3w,M15e,M15e,49,49,39,39,10,0,85,0,0
Myobudani,M12e,M15w,M15e,33,33,40,39,6,-1,39.1875,0,0
Hanada,J4e,M16e,M15w,50,50,41,40,10,-1,95,0,0
Wakanokuni,M17e,J1e,M16e,43,43,42,41,8,-1,69.05940000000001,0,0
Kiryugawa,M16e,J1w,J1w,41,41,43,43,7,0,52.0381,0,0
Kiyonomori,J1e,J2e,J3e,44,44,44,46,7,2,48.0062,0,0
Yoshinomine,J5w,J2w,J3w,53,53,45,47,9,2,79,0,0
Kuninobori,J2e,J3e,J4e,46,46,46,48,7,2,46.0058,0,0
Fukudayama,M16w,J3w,J4e,42,42,47,48,6,1,45.0379,0,0
Amatsunada,J6w,J4e,J4w,55,55,48,49,9,1,74,0,0
Hoshikabuto,M15w,J4w,J5e,40,40,49,50,5,1,35.009100000000004,0,0
Miyabashira,J10w,J5e,J6w,63,63,50,53,10,3,76,0,0
Koinose,J4w,J5w,J6w,51,51,51,53,7,2,63.0062,0,0
Tsunenishiki,J2w,J6e,J6w,47,47,52,53,6,1,42,0,0
Wakasugiyama,M15e,J6w,J8w,39,39,53,57,3,4,17.613500000000002,0,0
Takanishiki,J7e,J7e,J9e,56,56,54,58,7,4,49,0,0
Fukunoumi,J5e,J7w,J9e,52,52,55,58,6,3,41,0,0
Osegawa,J1w,J8e,J9w,45,45,56,59,4,3,25,0,0
Oiteyama,J10e,J8w,J10e,62,62,57,60,8,3,67,0,0
Wakabayama,M13e,J9e,J10w,35,35,58,61,1,3,7.0062,0,0
Ijuin,N/A,J9w,J11e,72,72,59,62,10,3,91,0,0
Yasome,J7w,J10e,J11w,57,57,60,63,6,3,32,0,0
Kiyoenami,J9e,J10w,J13e,60,60,61,66,6,5,43,0,0
Matsushima,N/A,J11e,J13w,81,81,62,67,11,5,75,0,0
Wakatokachi,J13w,J11w,J13w,69,69,63,67,8,4,59,0,0
Shimanishiki,J11w,J12e,J13w,65,65,64,67,7,3,49,0,0
Kochi,J9w,J12w,J13w,61,61,65,67,6,2,46,0,0
Takimiyama,N/A,J13e,J14e,78,78,66,68,10,2,80,0,0
Sagahikari,J14e,J13w,J14e,70,70,67,68,8,1,60,0,0
Tokinami,N/A,J14e,J14w,75,75,68,69,9,1,60,0,0
Matsunishiki,J8w,J14w,J14w,59,59,69,69,5,0,26,0,0
Okinoshima,N/A,J15e,N/A,76,76,70,70,9,0,71,0,0
Tamanoura,J11e,J15w,N/A,64,64,71,70,6,-1,32,0,0
Hakuryuyama,J12e,J16e,N/A,66,66,72,72,6,0,43,0,0
Ononishiki,J14w,J16w,N/A,71,71,73,73,7,0,55,0,0
Nishinaka,J13e,J17e,N/A,68,68,74,74,6,0,26,0,0
Onoura,N/A,J17w,N/A,77,77,75,75,8,0,53,0,0
Sakunobori,N/A,J18e,N/A,73,73,76,75,7,-1,39,0,0
Asanoumi,N/A,J18w,N/A,74,74,77,76,7,-1,44,0,0
Tokinishiki,J8e,J19e,N/A,58,58,78,76,3,-2,11,0,0
Kairyuyama,N/A,J19w,N/A,83,83,79,77,9,-2,63,0,0
Hisahikari,N/A,J20e,N/A,82,82,80,96,4,16,14,0,0
Maenoyama,J12w,J20w,N/A,67,67,81,97,0,16,0,0,0
Hakuyuzan,N/A,J21e,N/A,80,80,82,106,1,24,1,0,0
Miyanishiki,N/A,J21w,N/A,79,79,83,109,0,26,0,0,0
