Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1e,Y1e,N/A,0,0,0,-22,13,-22,130.6581,4,5.7432
Takanohana,Y1w,Y1w,M11w,1,1,1,31,0,30,0,0,0
Tochiazuma,S1e,O1e,N/A,5,5,2,-13,12,-15,122.50680000000001,4,6.4367
Kaio,O2e,O1w,N/A,4,4,3,-6,10,-9,115.7989,4,8.9512
Musoyama,O1e,O2e,N/A,2,2,4,-4,9,-8,77.7894,1,1.2755
Asashoryu,K1e,S1e,N/A,8,8,5,-2,10,-7,88.41169999999997,2,3.5651
Kotomitsuki,S1w,S1w,N/A,6,6,6,0,9,-6,92.92900000000002,3,5.8547
Chiyotaikai,O1w,S2e,M12w,3,3,7,33,0,26,0,0,0
Wakanosato,M1e,K1e,N/A,10,10,8,0,10,-8,98.64319999999998,2,2.8716
Tamanoshima,M1w,K1w,M2w,11,11,9,13,7,4,66.38389999999998,2,3.5651
Kyokushuzan,M9e,M1e,M4e,26,26,10,16,10,6,79.75810000000001,0,0
Dejima,M3w,M1w,M4w,15,15,11,17,7,6,76.0289,3,5.1612
Kyokutenho,M5w,M2e,M4w,19,19,12,17,8,5,67.6216,1,1.2755
Kotonowaka,M4e,M2w,M5e,16,16,13,18,7,5,65.2095,2,3.5651
Takanowaka,M2e,M3e,M5e,12,12,14,18,6,4,44.228199999999994,0,0
Akinoshima,M6w,M3w,M5w,21,21,15,19,8,4,66.8947,0,0
Tochinonada,M4w,M4e,M5w,17,17,16,19,7,3,61.5334,2,3.5651
Kaiho,K1w,M4w,M5w,9,9,17,19,5,2,55.0612,2,3.8857
Toki,M7w,M5e,M6w,23,23,18,21,8,3,64.9015,1,1.5961
Takanonami,M10e,M5w,M7e,28,28,19,22,9,3,80.03179999999999,0,0
Chiyotenzan,M8w,M6e,M7w,25,25,20,23,8,3,58.0595,0,0
Tosanoumi,M2w,M6w,M7w,13,13,21,23,5,2,43.11439999999999,2,2.8716
Daizen,M6e,M7e,M9e,20,20,22,26,6,4,57.88390000000001,1,3.79
Hayateumi,M10w,M7w,M9w,29,29,23,27,8,4,62.018899999999995,0,0
Otsukasa,M11e,M8e,M10e,30,30,24,28,8,4,57.2859,0,0
Tamakasuga,M7e,M8w,M10e,22,22,25,28,6,3,51.21340000000001,0,0
Buyuzan,M15w,M9e,M10w,39,39,26,29,10,3,87.1341,0,0
Oikari,J3e,M9w,M11e,44,44,27,30,11,3,89.0301,0,0
Wakanoyama,M9w,M10e,M12w,27,27,28,33,6,5,44.9557,0,0
Kobo,M14e,M10w,M13e,36,36,29,34,8,5,65.01429999999999,0,0
Hamanishiki,M12e,M11e,M13e,32,32,30,34,7,4,50.4445,0,0
Oginishiki,M8e,M11w,M13e,24,24,31,34,5,3,33.380399999999995,0,0
Asanowaka,J1w,M12e,M13w,41,41,32,35,9,3,79.0001,0,0
Aminishiki,M14w,M12w,M13w,37,37,33,35,8,2,64.0372,0,0
Tochisakae,M12w,M13e,M13w,33,33,34,35,7,1,59.0165,0,0
Tamarikido,M15e,M13w,M14e,38,38,35,36,8,1,67.0426,0,0
Tokitsuumi,M3e,M14e,M14e,14,14,36,36,2,0,23.517699999999998,1,2.2896
Miyabiyama,S2w,M14w,M14w,7,7,37,37,0,0,0,0,0
Jumonji,J2e,M15e,M16e,42,42,38,40,8,2,60,0,0
Kitazakura,M11w,M15w,M16w,31,31,39,41,5,2,32.118700000000004,0,0
Takatoriki,J1e,M16e,J1e,40,40,40,42,7,2,55.0008,0,0
Sentoryu,J3w,M16w,J1w,45,45,41,43,8,2,60,0,0
Kotoryu,M5e,J1e,J2e,18,18,42,44,1,2,9.704799999999999,0,0
Shimotori,J5w,J1w,J3w,49,49,43,47,8,4,65,0,0
Towanoyama,J8e,J2e,J4e,54,54,44,48,9,4,63,0,0
Aogiyama,M13e,J2w,J4e,34,34,45,48,4,3,36.0317,0,0
Kuniazuma,J4w,J3e,J4w,47,47,46,49,7,3,50,0,0
Higonoumi,M13w,J3w,J4w,35,35,47,49,4,2,32.0313,0,0
Wakakosho,J5e,J4e,J5e,48,48,48,50,7,2,56,0,0
Daishi,J4e,J4w,J6e,46,46,49,52,6,3,50,0,0
Takamisakari,J12w,J5e,J6w,63,63,50,53,10,3,61,0,0
Harunoyama,J6w,J5w,J6w,51,51,51,53,7,2,48,0,0
Minatofuji,J10e,J6e,J8e,58,58,52,56,8,4,60,0,0
Kasuganishiki,J8w,J6w,J8w,55,55,53,57,7,4,45,0,0
Juzan,J9w,J7e,J9w,57,57,54,59,7,5,55,0,0
Hamanoshima,J13w,J7w,J9w,65,65,55,59,9,4,50,0,0
Takanotsuru,J7w,J8e,J9w,53,53,56,59,6,3,37,0,0
Wakatenro,J11w,J8w,J11w,61,61,57,63,7,6,48,0,0
Wakatoba,J12e,J9e,J12e,62,62,58,64,7,6,42,0,0
Gojoro,J10w,J9w,J12w,59,59,59,65,6,6,39,0,0
Terao,J2w,J10e,N/A,43,43,60,73,0,13,0,0,0
Masutsuyoshi,J13e,J10w,N/A,64,64,61,74,5,13,28,0,0
Wakatoryu,J9e,J11e,N/A,56,56,62,74,3,12,23,0,0
Wakatsutomu,J7e,J11w,N/A,52,52,63,74,2,11,14,0,0
Yotsukasa,J11e,J12e,N/A,60,60,64,78,3,14,20,0,0
Tochinohana,J6e,J12w,N/A,50,50,65,80,0,15,0,0,0
