Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1w,Y1e,N/A,1,1,0,-27,14,-27,148.5829,8,17.9024
Tamanoumi,Y1e,Y1w,N/A,0,0,1,-26,14,-27,143.7737,9,18.6916
Kitanofuji,Y2e,Y2e,N/A,2,2,2,-12,11,-14,108.21660000000001,7,13.626100000000001
Daikirin,O1w,O1e,N/A,4,4,3,-10,11,-13,95.98630000000001,5,8.0328
Kotozakura,O2e,O1w,N/A,5,5,4,-1,9,-5,84.0928,5,10.226700000000001
Maenoyama,O2w,O2e,N/A,6,6,5,0,9,-5,90.8726,4,8.4649
Kiyokuni,O1e,O2w,N/A,3,3,6,1,8,-5,60.7629,4,6.7573
Mutsuarashi,M4e,S1e,N/A,17,17,7,-1,12,-8,108.08720000000001,3,5.1612
Daiju,M5w,S1w,N/A,20,20,8,6,11,-2,98.19859999999998,1,1.5961
Wakanami,M5e,K1e,N/A,19,19,9,9,10,0,92.6762,0,0
Fujinokawa,M2w,K1w,M1w,14,14,10,12,8,2,60.2328,3,5.1612
Ryuko,M1e,M1e,M2e,11,11,11,13,7,2,52.3744,3,5.1612
Futagodake,M6w,M1w,M3w,22,22,12,16,9,4,58.90809999999999,0,0
Shiratayama,J2e,M2e,M4w,36,36,13,18,12,5,101.0754,0,0
Haguroiwa,M9w,M2w,M4w,28,28,14,18,10,4,77.1193,0,0
Mienoumi,M3w,M3e,M6w,16,16,15,22,6,7,59.2914,4,7.4508
Daisetsu,M12e,M3w,M7e,33,33,16,23,10,7,81.6467,0,0
Tokibayama,M4w,M4e,M7w,18,18,17,24,6,7,48.949799999999996,0,0
Takamiyama,K1w,M4w,M7w,10,10,18,24,4,6,18.7106,1,1.5961
Wajima,M11w,M5e,M8w,32,32,19,26,9,7,71.1201,0,0
Daiyu,M7w,M5w,M8w,24,24,20,26,7,6,62.00449999999999,0,0
Kurohimeyama,M1w,M6e,M8w,12,12,21,26,4,5,26.2864,3,5.4818
Hasegawa,S1w,M6w,M8w,8,8,22,26,3,4,15.563199999999998,1,1.2755
Kotetsuyama,M8e,M7e,M9e,25,25,23,27,7,4,54.7997,0,0
Kongo,M6e,M7w,M9e,21,21,24,27,6,3,36.9817,0,0
Wakafutase,M10w,M8e,M9w,30,30,25,28,8,3,77.33760000000001,0,0
Yoshinohana,M8w,M8w,M9w,26,26,26,28,7,2,43.2969,0,0
Tochifuji,M11e,M9e,M10e,31,31,27,29,8,2,74.7006,0,0
Masuiyama,J2w,M9w,M11e,37,37,28,31,9,3,80.04360000000001,0,0
Takanohana,K1e,M10e,M11e,9,9,29,31,2,2,37.8428,2,6.0796
Teruzakura,J1e,M10w,M11w,34,34,30,32,8,2,61.0005,0,0
Tochioyama,M2e,M11e,M13e,13,13,31,35,2,4,15.177899999999998,0,0
Tochiazuma,M3e,M11w,M14e,15,15,32,37,2,5,23.3848,2,5.3861
Fukunohana,S1e,M12e,M14e,7,7,33,37,0,4,0,0,0
Daimonji,J5e,M12w,M15w,42,42,34,40,8,6,64.0006,0,0
Katsuhikari,J3e,M13e,M15w,38,38,35,40,7,5,53.0005,0,0
Kaiketsu,J6e,M13w,J1e,44,44,36,42,8,6,66,0,0
Dairyugawa,J8w,M14e,J1w,49,49,37,43,9,6,74.0001,0,0
Asanobori,J6w,M14w,J1w,45,45,38,43,8,5,72.0007,0,0
Oshio,J4w,M15e,J1w,41,41,39,43,7,4,61,0,0
Yoshioyama,J7e,M15w,J2e,46,46,40,44,8,4,61,0,0
Wakajishi,J13w,M16e,J2w,59,59,41,45,11,4,82,0,0
Fujizakura,J11w,J1e,J2w,55,55,42,45,10,3,78.0001,0,0
Tochizakura,J7w,J1w,J2w,47,47,43,45,8,2,53,0,0
Futatsuryu,J3w,J2e,J2w,39,39,44,45,6,1,41,0,0
Nagahama,J1w,J2w,J2w,35,35,45,45,5,0,36,0,0
Kitaseumi,J8e,J3e,J3e,48,48,46,46,8,0,61.000600000000006,0,0
Hakuryo,J4e,J3w,J3e,40,40,47,46,6,-1,52.00020000000001,0,0
Ryuo,M10e,J4e,J3w,29,29,48,47,3,-1,31.1276,0,0
Asaarashi,J5w,J4w,J4w,43,43,49,49,6,0,49.0001,0,0
Nishikinada,M9e,J5e,J4w,27,27,50,49,2,-1,13.026299999999999,0,0
Asahikuni,J10e,J5w,J5e,52,52,51,50,8,-1,45,0,0
Asasegawa,J12w,J6e,J5w,57,57,52,51,9,-1,59,0,0
Tochibayama,J10w,J6w,J5w,53,53,53,51,8,-2,49,0,0
Makimoto,J9e,J7e,J6e,50,50,54,52,7,-2,51.0001,0,0
Maruyama,J9w,J7w,J6w,51,51,55,53,7,-2,48,0,0
Tochiisami,M7e,J8e,J6w,23,23,56,53,0,-3,0,0,0
Kaigo,J12e,J8w,J7e,56,56,57,54,8,-3,38.0001,0,0
Asakaze,J11e,J9e,N/A,54,54,58,72,3,14,8,0,0
Wakanoumi,J13e,J9w,N/A,58,58,59,80,2,21,0,0,0
