Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Asashoryu,Y1e,Y1e,N/A,0,0,0,-22,13,-22,136.29749999999999,6,11.0159
Kaio,O1e,O1e,N/A,1,1,1,-13,11,-14,112.23880000000001,6,10.643
Chiyotaikai,O1w,O1w,N/A,2,2,2,-8,10,-10,90.01069999999999,5,8.0328
Tochiazuma,S2w,O2e,N/A,6,6,3,-4,10,-7,106.9822,5,10.5473
Musoyama,O2e,O2w,N/A,3,3,4,1,8,-3,75.64880000000001,5,7.3393
Wakanosato,S1e,S1e,N/A,4,4,5,2,8,-3,83.5187,3,6.341
Miyabiyama,M7e,S1w,N/A,21,21,6,3,12,-3,118.76030000000003,1,2.2896
Kyokutenho,M1e,K1e,N/A,9,9,7,7,8,0,74.42989999999999,4,6.4367
Hakuho,M8e,K1w,M1e,23,23,8,9,11,1,124.9452,1,1.5961
Kokkai,M2e,M1e,M1e,11,11,9,9,8,0,94.98589999999999,4,6.7573
Shimotori,M4e,M1w,M1e,15,15,10,9,9,-1,90.3605,4,7.4508
Kotomitsuki,K1e,M2e,M1e,7,7,11,9,7,-2,79.06949999999999,2,3.8857
Iwakiyama,M1w,M2w,M2w,10,10,12,12,7,0,62.1671,3,6.1753
Asasekiryu,M10w,M3e,M3w,28,28,13,14,11,1,97.8971,0,0
Tochinonada,M6w,M3w,M3w,20,20,14,14,9,0,69.4284,0,0
Tamanoshima,K1w,M4e,M3w,8,8,15,14,6,-1,45.901799999999994,2,2.8716
Tosanoumi,M11e,M4w,M4e,29,29,16,15,11,-1,93.79570000000001,0,0
Toyozakura,M14e,M5e,M5e,35,35,17,17,12,0,112.7886,0,0
Dejima,M4w,M5w,M5w,16,16,18,18,7,0,64.8167,0,0
Takamisakari,M7w,M6e,M6w,22,22,19,20,8,1,79.4649,0,0
