Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kisenosato,Y2w,Y1e,N/A,3,3,0,-23,13,-23,151.76069999999999,5,8.0328
Kakuryu,Y1w,Y1w,N/A,1,1,1,-9,10,-10,124.51759999999999,5,11.7271
Harumafuji,Y2e,Y2e,N/A,2,2,2,-8,10,-10,120.52329999999998,4,7.9371
Hakuho,Y1e,Y2w,M6w,0,0,3,22,2,19,16.8048,0,0
Terunofuji,O1w,O1e,N/A,5,5,4,-17,13,-21,152.7912,5,9.5332
Goeido,O1e,O1w,M10w,4,4,5,30,1,25,9.8485,0,0
Takayasu,S1w,S1e,N/A,7,7,6,-11,12,-17,135.9193,6,10.3224
Kotoshogiku,S2e,S1w,N/A,8,8,7,2,9,-5,110.6057,4,10.131
Tamawashi,S1e,S2e,N/A,6,6,8,4,8,-4,96.1575,5,12.7412
Mitakeumi,K1e,K1e,N/A,9,9,9,3,9,-6,90.64000000000001,3,6.6616
Yoshikaze,M4e,K1w,M3e,17,17,10,15,8,5,89.36829999999999,2,5.3861
Chiyonokuni,M6e,M1e,M3e,21,21,11,15,9,4,78.41559999999998,0,0
Okinoumi,M8w,M1w,M3w,26,26,12,16,10,4,83.55330000000001,0,0
Daieisho,M11e,M2e,M4e,31,31,13,17,11,4,82.1332,0,0
Endo,M5e,M2w,M4e,19,19,14,17,8,3,71.1017,0,0
Chiyoshoma,M7w,M3e,M4w,24,24,15,18,9,3,73.8578,0,0
Takarafuji,M3w,M3w,M4w,16,16,16,18,7,2,71.44789999999999,1,1.5961
Tochiozan,M10w,M4e,M5w,30,30,17,20,10,3,81.09369999999998,0,0
Aoiyama,M6w,M4w,M5w,22,22,18,20,8,2,59.6413,0,0
Takanoiwa,M2w,M5e,M5w,14,14,19,20,6,1,48.7326,2,3.5651
Takakeisho,M13e,M5w,M6e,35,35,20,21,11,1,82.20949999999999,0,0
Takekaze,M1e,M6e,M6e,11,11,21,21,5,0,48.0574,2,3.8857
Hokutofuji,M5w,M6w,M6w,20,20,22,22,7,0,55.4526,0,0
Ikioi,M1w,M7e,M6w,12,12,23,22,5,-1,45.2311,3,6.6616
Shodai,K1w,M7w,M7w,10,10,24,24,4,0,26.198100000000004,2,6.0796
Shohozan,M3e,M8e,M8e,15,15,25,25,5,0,64.8139,3,6.6616
Sokokurai,M2e,M8w,M9e,13,13,26,27,4,1,53.5938,2,5.3861
Toyohibiki,J3w,M9e,M10e,47,47,27,29,12,2,102,0,0
Kagayaki,M9e,M9w,M10e,27,27,28,29,7,1,49.064499999999995,0,0
Ichinojo,M7e,M10e,M10e,23,23,29,29,6,0,48.660799999999995,0,0
Tochinoshin,M10e,M10w,M11e,29,29,30,31,7,1,51.057100000000005,0,0
Ura,M12w,M11e,M11w,34,34,31,32,8,1,58.15949999999999,0,0
Ishiura,M11w,M11w,M12w,32,32,32,34,7,2,55.0794,0,0
Arawashi,M4w,M12e,M13w,18,18,33,36,3,3,31.9905,1,3.79
Tokushoryu,M15w,M12w,M14w,40,40,34,38,8,4,58.1053,0,0
Daishomaru,M13w,M13e,M14w,36,36,35,38,7,3,53.0193,0,0
Kotoyuki,M9w,M13w,M14w,28,28,36,38,5,2,33.2528,0,0
Onosho,J2w,M14e,M15e,45,45,37,39,9,2,75.0008,0,0
Chiyotairyu,J1w,M14w,M16e,43,43,38,41,8,3,66.06020000000001,0,0
Oyanagi,J4w,M15e,J1w,49,49,39,43,9,4,72,0,0
Myogiryu,M14e,M15w,J1w,37,37,40,43,6,3,49.0851,0,0
Kaisei,M8e,M16e,J1w,25,25,41,43,3,2,22.925,0,0
Osunaarashi,J7e,J1e,J2e,54,54,42,44,10,2,83,0,0
Gagamaru,J2e,J1w,J3e,44,44,43,46,7,3,62.0001,0,0
