Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Musashimaru,Y1e,Y1e,M2w,0,0,0,14,4,14,30.9192,1,1.2755
Takanohana,Y1w,Y1w,M11e,1,1,1,31,0,30,0,0,0
Asashoryu,O2e,O1e,N/A,4,4,2,-22,14,-24,153.38819999999998,6,10.3224
Musoyama,O2w,O1w,N/A,5,5,3,-5,10,-8,82.6958,3,5.1612
Tochiazuma,O3e,O2e,N/A,6,6,4,4,8,0,59.54259999999999,1,1.5961
Chiyotaikai,O1w,O2w,N/A,3,3,5,9,6,4,72.111,2,2.8716
Kaio,O1e,O3e,M7w,2,2,6,24,2,18,31.596899999999998,1,1.2755
Takanowaka,K1w,S1e,N/A,10,10,7,-4,11,-11,115.36379999999998,5,12.2549
Kotomitsuki,S1w,S1w,N/A,8,8,8,6,8,-2,80.0351,3,5.8547
Takanonami,M1e,K1e,N/A,11,11,9,1,10,-8,98.5412,6,12.8369
Wakanosato,S1e,K1w,N/A,7,7,10,9,7,-1,52.1979,1,1.5961
Tosanoumi,M1w,M1e,N/A,12,12,11,10,8,-1,67.3866,4,6.7573
Miyabiyama,M2e,M1w,M1e,13,13,12,11,8,-1,84.56579999999998,4,6.4367
Kyokutenho,K1e,M2e,M1e,9,9,13,11,7,-2,65.77590000000001,4,7.4508
Toki,M7e,M2w,M4e,23,23,14,17,9,3,82.76259999999998,0,0
Kotonowaka,M9e,M3e,M4e,27,27,15,17,10,2,75.7709,0,0
Dejima,M10e,M3w,M5e,29,29,16,19,10,3,94.0048,0,0
Aminishiki,M8w,M4e,M5w,26,26,17,20,9,3,68.7164,0,0
Kyokushuzan,M5e,M4w,M6e,19,19,18,21,7,3,67.2472,1,2.2896
Iwakiyama,M11w,M5e,M6w,32,32,19,22,10,3,82.5356,0,0
Tokitsuumi,M7w,M5w,M6w,24,24,20,22,8,2,70.2691,0,0
Shimotori,M5w,M6e,M6w,20,20,21,22,7,1,65.72919999999999,0,0
Kaiho,M8e,M6w,M7e,25,25,22,23,8,1,60.7579,0,0
Kotoryu,M6w,M7e,M7w,22,22,23,24,7,1,45.583499999999994,0,0
Hokutoriki,M2w,M7w,M7w,14,14,24,24,5,0,41.081,2,3.8857
Wakanoyama,M9w,M8e,M8w,28,28,25,26,8,1,55.4511,0,0
Tamanoshima,M3w,M8w,M8w,16,16,26,26,5,0,36.7827,0,0
Tochinonada,M6e,M9e,M9e,21,21,27,27,6,0,57.187799999999996,1,2.2896
Takamisakari,M4e,M9w,M9e,17,17,28,27,5,-1,42.9693,1,1.5961
Kasuganishiki,J1w,M10e,M11e,41,41,29,31,10,2,80.00110000000001,0,0
Akinoshima,M14e,M10w,M11e,37,37,30,31,9,1,61.061099999999996,0,0
Takanotsuru,J2e,M11e,M11w,42,42,31,32,10,1,80.029,0,0
Gojoro,M4w,M11w,M11w,18,18,32,32,4,0,30.781,0,0
Jumonji,M13w,M12e,M12w,36,36,33,34,8,1,54.0559,0,0
Otsukasa,J3w,M12w,M13e,45,45,34,35,10,1,82.02789999999999,0,0
Kasugao,J6e,M13e,M13w,50,50,35,36,11,1,95,0,0
Tamakasuga,M3e,M13w,M14e,15,15,36,37,2,1,14.505199999999999,1,2.2896
Kobo,J3e,M14e,M14w,44,44,37,38,9,1,68.001,0,0
Tochinohana,M12e,M14w,M15e,33,33,38,39,6,1,44.0513,0,0
Tamarikido,M13e,M15e,M16e,35,35,39,41,6,2,49.174400000000006,0,0
Asasekiryu,J8e,M15w,J2e,54,54,40,44,10,4,84,0,0
Aogiyama,M14w,M16e,J2e,38,38,41,44,6,3,39.3184,0,0
Kinkaiyama,J4w,J1e,J2w,47,47,42,45,8,3,66.0272,0,0
Komahikari,J2w,J1w,J2w,43,43,43,45,7,2,57.0007,0,0
