Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Tochinoumi,Y2e,Y1e,N/A,2,2,0,-20,13,-20,127.36479999999999,6,11.8228
Kashiwado,Y1w,Y1w,N/A,1,1,1,-13,11,-14,111.28030000000001,6,10.3224
Taiho,Y1e,Y2e,N/A,0,0,2,-10,10,-12,105.07599999999998,5,8.7263
Kitabayama,O1e,O1e,N/A,3,3,3,-15,12,-18,136.9353,5,13.061799999999998
Sadanoyama,O2e,O1w,N/A,5,5,4,-9,11,-13,115.21709999999999,5,10.226700000000001
Tochihikari,O2w,O2e,N/A,6,6,5,-8,11,-13,111.08120000000001,4,6.4367
Yutakayama,O1w,O2w,N/A,4,4,6,-2,9,-8,89.22349999999999,5,10.5473
Hagurogawa,M6e,S1e,M1e,21,21,7,11,10,4,79.5684,0,0
Hirokawa,K1e,S1w,M1e,9,9,8,11,7,3,63.783699999999996,4,6.7573
Wakanami,M8w,K1e,M1w,26,26,9,12,11,3,95.4761,0,0
Kitanofuji,M5e,K1w,M2e,19,19,10,13,9,3,91.73360000000002,2,3.5651
Myobudani,M1w,M1e,M2w,12,12,11,14,7,3,74.83339999999998,4,8.9512
Sawahikari,M4e,M1w,M3e,17,17,12,15,8,3,86.84909999999999,1,3.79
Kiyokuni,M2e,M2e,M3e,13,13,13,15,7,2,76.1904,3,4.8406
Kairyuyama,S1w,M2w,M4w,8,8,14,18,5,4,58.36829999999999,3,5.8547
Iwakaze,M10e,M3e,M5e,29,29,15,19,10,4,88.3502,0,0
Kainoyama,M7e,M3w,M6e,23,23,16,21,8,5,74.31700000000001,1,2.2896
Tsurugamine,M3e,M4e,M6e,15,15,17,21,6,4,64.21439999999998,4,6.7573
Daigo,S1e,M4w,M6e,7,7,18,21,4,3,31.380699999999997,1,1.5961
Wakachichibu,M12e,M5e,M7e,33,33,19,23,10,4,87.9517,0,0
Haguroyama,M6w,M5w,M7w,22,22,20,24,7,4,54.0913,0,0
Wakamiyama,K1w,M6e,M7w,10,10,21,24,4,3,27.878999999999998,1,1.5961
