Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Akebono,Y1w,Y1e,N/A,1,1,0,-9,10,-9,105.2559,4,6.4367
Takanohana,Y1e,Y1w,N/A,0,0,1,-2,8,-3,74.08059999999999,1,1.2755
Musashimaru,O1w,O1e,N/A,3,3,2,-15,12,-17,125.97139999999999,3,6.6616
Takanonami,O1e,O1w,N/A,2,2,3,-8,10,-11,117.9906,4,6.4367
Wakanohana,O2e,O2e,N/A,4,4,4,-6,10,-10,113.9006,3,7.6757
Tochiazuma,S1w,S1e,N/A,6,6,5,-8,11,-13,124.42400000000002,5,12.4206
Musoyama,S1e,S1w,N/A,5,5,6,-5,10,-11,108.2228,4,8.9512
Kotonishiki,K1w,K1e,N/A,8,8,7,-2,10,-9,111.13499999999999,4,7.4508
Kaio,K1e,K1w,N/A,7,7,8,5,8,-3,80.91499999999999,2,6.0796
Tochinonada,M2w,M1e,M3w,12,12,9,14,7,5,80.30669999999999,3,6.6616
Kotonowaka,M3w,M1w,M4w,14,14,10,16,7,6,66.46679999999999,1,2.2896
Akinoshima,M1w,M2e,M4w,10,10,11,16,6,5,42.76769999999999,0,0
Chiyotaikai,M8e,M2w,M5e,23,23,12,17,9,5,78.7516,0,0
Shikishima,M7e,M3e,M6e,21,21,13,19,8,6,72.1558,0,0
Takatoriki,M1e,M3w,M6e,9,9,14,19,5,5,44.2726,1,1.2755
Ganyu,M9e,M4e,M8e,25,25,15,23,8,8,74.8376,0,0
Kotoryu,M11e,M4w,M8e,29,29,16,23,9,7,73.04659999999998,0,0
Tosanoumi,M3e,M5e,M8e,13,13,17,23,5,6,51.20729999999999,1,1.5961
Aogiyama,M5w,M5w,M8w,18,18,18,24,6,6,59.8762,2,6.0796
Kyokushuzan,M4e,M6e,M9e,15,15,19,25,5,6,59.40939999999999,2,4.5792
