Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Terunofuji,1,14,-26,7,8.8116,0,70,3.79,Y1e,Y1e,Abi
Takakeisho,0,15,-30,0,0,1,69,2.2896,O1e,O1e,
Kirishima,6,9,-6,56,65.2773,2,68,2.2896,O1w,O1w,Kotonowaka;Shodai;Meisei;Ura;Daieisho;Wakamotoharu
Hoshoryu,13,2,22,107,129.1157,3,67,1.5961,S1e,S1e,Tobizaru;Shodai;Mitakeumi;Abi;Midorifuji;Asanoyama;Ura;Hiradoumi;Tamawashi;Kirishima;Wakamotoharu;Hakuoho;Hokutofuji
Daieisho,9,6,6,62,73.94829999999999,4,66,1.5961,S1w,S1w,Shodai;Mitakeumi;Midorifuji;Meisei;Ura;Asanoyama;Abi;Hiradoumi;Onosho
Wakamotoharu,9,6,6,78,92.0616,5,65,1.5961,S2w,S2w,Mitakeumi;Tobizaru;Midorifuji;Meisei;Abi;Kotonowaka;Ura;Hokutofuji;Daieisho
Kotonowaka,11,4,14,99,118.53739999999999,6,64,1.2755,K1e,K1e,Midorifuji;Mitakeumi;Shodai;Daieisho;Nishikigi;Hoshoryu;Shonannoumi;Endo;Abi;Ura;Ryuden
Abi,6,9,-6,44,57.1121,7,63,1.2755,K1w,K1w,Midorifuji;Meisei;Tobizaru;Shodai;Hiradoumi;Kirishima
Nishikigi,10,5,10,84,104.60919999999999,8,62,1.1274,,M1e,Kirishima;Terunofuji;Hoshoryu;Daieisho;Wakamotoharu;Abi;Tobizaru;Mitakeumi;Meisei;Endo
Nishikigi,10,5,10,84,104.60919999999999,9,61,1.1274,,M1e,Kirishima;Terunofuji;Hoshoryu;Daieisho;Wakamotoharu;Abi;Tobizaru;Mitakeumi;Meisei;Endo
Tobizaru,9,6,6,65,78.7566,10,60,1.1274,,M1w,Terunofuji;Kirishima;Mitakeumi;Shodai;Kotonowaka;Meisei;Ura;Chiyoshoma;Kotoeko
Shodai,6,9,-6,34,42.26449999999999,11,59,1.0589,,M2e,Wakamotoharu;Terunofuji;Midorifuji;Hokuseiho;Mitakeumi;Oho
Mitakeumi,3,12,-18,21,26.277700000000003,12,58,1.0589,,M2w,Kirishima;Abi;Onosho
Midorifuji,4,11,-14,27,36.1536,13,57,1.0272,,M3e,Mitakeumi;Kirishima;Tobizaru;Hokuseiho
Meisei,8,7,2,58,68.8823,14,56,1.0272,,M3w,Asanoyama;Kotonowaka;Midorifuji;Mitakeumi;Shodai;Oho;Hokuseiho;Kinbozan
Asanoyama,8,7,2,62,75.9558,15,55,1.0126,,M4e,Ura;Hiradoumi;Onosho;Oho;Tobizaru;Shodai;Kirishima;Wakamotoharu
Ura,7,8,-2,46,52.314499999999995,16,54,1.0126,,M4w,Onosho;Meisei;Oho;Hokuseiho;Nishikifuji;Mitakeumi;Shodai
Hiradoumi,5,10,-10,30,33.3497,17,53,1.0058,,M5e,Ura;Oho;Nishikifuji;Midorifuji;Mitakeumi
Onosho,6,9,-6,47,49.2153,18,52,1.0058,,M5w,Hiradoumi;Takayasu;Sadanoumi;Nishikifuji;Wakamotoharu;Gonoyama
Hokuseiho,5,10,-10,35,37.8915,19,51,1.0027,,M6e,Onosho;Hiradoumi;Asanoyama;Sadanoumi;Myogiryu
Oho,6,9,-6,36,38.2132,20,50,1.0027,,M6w,Hokuseiho;Sadanoumi;Onosho;Midorifuji;Kotoshoho;Bushozan
