Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Chiyonofuji,14,1,26,118,149.80249999999998,0,64,3.79,Y1e,Y1e,Konishiki;Sadanoumi;Takamisugi;Ozutsu;Asahifuji;Itai;Onishiki;Hokutenyu;Sakahoko;Koboyama;Hananoumi;Jingaku;Onokuni;Asashio
Takanosato,0,15,-30,0,0,1,63,3.79,Y1w,Y1w,
Asashio,11,4,14,86,105.5572,2,62,2.2896,O1e,O1e,Asahifuji;Ozutsu;Sadanoumi;Takamisugi;Sakahoko;Itai;Jingaku;Hananoumi;Koboyama;Wakashimazu;Hokutenyu
Wakashimazu,10,5,10,75,95.395,3,61,2.2896,O1w,O1w,Sadanoumi;Asahifuji;Tagaryu;Ozutsu;Kitao;Itai;Sakahoko;Onishiki;Koboyama;Chiyonofuji
Hokutenyu,10,5,10,80,105.29430000000002,4,60,2.2896,O2e,O2e,Konishiki;Ozutsu;Itai;Tagaryu;Sakahoko;Hoshi;Jingaku;Onokuni;Onishiki;Wakashimazu
Kotokaze,3,12,-18,18,21.2922,5,59,2.2896,O2w,O2w,Takamisugi;Itai;Ozutsu
Onokuni,10,5,10,79,104.8705,6,58,1.5961,S1e,S1e,Ozutsu;Sakahoko;Asahifuji;Takamisugi;Jingaku;Onishiki;Wakashimazu;Sadanoumi;Asashio;Hoshi
Kitao,6,9,-6,46,56.0643,7,57,1.5961,S1w,S1w,Itai;Tagaryu;Sakahoko;Jingaku;Hokutenyu;Onokuni
Hoshi,7,8,-2,59,76.47100000000002,8,56,1.5961,S2e,S2e,Kotokaze;Asashio;Wakashimazu;Asahifuji;Kitao;Jingaku;Hananoumi
Asahifuji,8,7,2,56,69.7255,9,55,1.2755,K1e,K1e,Hokutenyu;Kotokaze;Takamisugi;Itai;Sakahoko;Hananoumi;Ozutsu;Onishiki
Konishiki,12,3,18,98,125.20240000000001,10,54,1.2755,K1w,K1w,Jingaku;Kotokaze;Wakashimazu;Onokuni;Koboyama;Hoo;Asahifuji;Kurama;Hoshi;Takamisugi;Kitao;Kirinji
Sakahoko,6,9,-6,44,48.787699999999994,11,53,1.1274,,M1e,Onishiki;Daitetsu;Dewanohana;Mitoizumi;Sadanoumi;Aobajo
Onishiki,6,9,-6,44,60.4588,12,52,1.1274,,M1w,Kitao;Daijuyama;Kotokaze;Asashio;Hoshi;Takamisugi
Mitoizumi,2,13,-22,12,12.0796,13,51,1.0589,,M2e,Masudayama;Daitetsu
Tagaryu,3,12,-18,12,12.7488,14,50,1.0589,,M2w,Mitoizumi;Itai;Masudayama
Itai,5,10,-10,32,37.7029,15,49,1.0272,,M3e,Hoshi;Hattori;Mitoizumi;Kirishima;Masudayama
Ozutsu,5,10,-10,30,31.0563,16,48,1.0272,,M3w,Tagaryu;Hattori;Itai;Masudayama;Kotogaume
Takamisugi,5,10,-10,42,54.65990000000001,17,47,1.0126,,M4e,Hokutenyu;Tochimatoi;Hoshi;Kitao;Daitetsu
Sadanoumi,5,10,-10,36,41.6966,18,46,1.0126,,M4w,Hoshi;Tochimatoi;Tagaryu;Hoo;Kirinji
Jingaku,6,9,-6,40,42.1759,19,45,1.0058,,M5e,Tagaryu;Tochitsurugi;Koboyama;Kaiki;Kotogaume;Mitoizumi
Daijuyama,6,9,-6,43,43.7652,20,44,1.0058,,M5w,Tagaryu;Tochitsurugi;Hattori;Hoo;Sakahoko;Jingaku
Koboyama,7,8,-2,55,67.6439,21,43,1.0027,,M6e,Daijuyama;Masudayama;Tochitsurugi;Onokuni;Kitao;Kirinji;Hoshi
Hananoumi,8,7,2,70,81.1476,22,42,1.0027,,M6w,Kirishima;Tochimatoi;Hattori;Kaiki;Konishiki;Daitetsu;Onishiki;Koboyama
Kirishima,8,7,2,53,60.63489999999999,23,41,1.0012,,M7e,Onishiki;Tamaryu;Tochimatoi;Sadanoumi;Kotogaume;Daijuyama;Takamisugi;Mitoizumi
Dewanohana,9,6,6,72,74.6178,24,40,1.0012,,M7w,Hattori;Tochimatoi;Tamaryu;Toryu;Aobajo;Masudayama;Kurama;Hoo;Koboyama
Daitetsu,8,7,2,60,61.400600000000004,25,39,1.0006,,M8e,Dewanohana;Hattori;Masudayama;Aobajo;Kurama;Tochitsurugi;Tagaryu;Sadanoumi
Hoo,6,9,-6,41,44.2507,26,38,1.0006,,M8w,Kotogaume;Masudayama;Toryu;Kurama;Takamisugi;Tagaryu
Kotogaume,7,8,-2,57,58.36699999999999,27,37,1.0003,,M9e,Sadanoumi;Sakahoko;Daitetsu;Dewanohana;Daijuyama;Aobajo;Tamaryu
Aobajo,8,7,2,63,64.0289,28,36,1.0003,,M9w,Toryu;Kirishima;Tagaryu;Hananoumi;Hoo;Kaiki;Tochitsurugi;Tochimatoi
Kurama,9,6,6,75,86.8526,29,35,1.0001,,M10e,Aobajo;Kotogaume;Onishiki;Kirishima;Kirinji;Tochitsurugi;Koboyama;Takamisugi;Asahifuji
Hattori,8,7,2,62,63.3798,30,34,1.0001,,M10w,Kaiki;Sadanoumi;Kirishima;Tagaryu;Kotogaume;Tochimatoi;Terao;Hoo
Kaiki,7,8,-2,55,55.3008,31,33,1.0001,,M11e,Hoo;Daijuyama;Masudayama;Dewanohana;Maenoshin;Oshio;Tochitsurugi
Toryu,9,6,6,69,70.364,32,32,1.0001,,M11w,Tochimatoi;Hananoumi;Kurama;Masudayama;Daitetsu;Daijuyama;Kirinji;Kaiki;Ozutsu
Kirinji,9,6,6,76,76.8718,33,31,1,,M12e,Aobajo;Dewanohana;Kotogaume;Tamaryu;Kirishima;Jingaku;Hattori;Kaiki;Daijuyama
Tochimatoi,6,9,-6,36,37.1485,34,30,1,,M12w,Daijuyama;Kaiki;Tagaryu;Wakasegawa;Ozutsu;Itai
Tamaryu,8,7,2,68,68.7884,35,29,1,,M13e,Daitetsu;Hoo;Toryu;Kaiki;Ozutsu;Maenoshin;Aobajo;Kurama
Tochitsurugi,8,7,2,69,70.57459999999999,36,28,1,,M13w,Kirinji;Hananoumi;Dewanohana;Hoo;Kotogaume;Kirishima;Sadanoumi;Toryu
Masudayama,2,13,-22,16,16.2276,37,27,1,,M14e,Tamaryu;Daijuyama
Tochitsukasa,10,5,10,85,85.029,38,26,1,,J1e,Oyutaka;Shishiho;Kotochitose;Harunafuji;Misugiiso;Maenoshin;Tamaryu;Sasshunada;Kaio;Hidanohana
Wakasegawa,4,11,-14,26,25.0058,39,25,1,,J1w,Tochitsukasa;Hachiya;Masudayama;Oko
Maenoshin,8,7,2,66,66,40,24,1,,J2e,Oshio;Kotochitose;Hachiya;Harunafuji;Wakasegawa;Hidanohana;Washuyama;Kaneshiro
Oshio,9,6,6,63,62.125,41,23,1,,J2w,Takarakuni;Kotochitose;Harunafuji;Tochinohana;Tochimatoi;Hachiya;Wakasegawa;Masudayama;Tochitsukasa
Terao,12,3,18,101,99.0714,42,22,1,,J3e,Washuyama;Kotochitose;Kaio;Masurao;Hananokuni;Hachiya;Masudayama;Tochitsukasa;Oshio;Toryu;Tamaryu;Tochiakagi
Sasshunada,9,6,6,72,71,43,21,1,,J3w,Oko;Ichinowatari;Hakuryu;Kaio;Shishiho;Kaneshiro;Maenoshin;Tochinohana;Hachiya
Washuyama,7,8,-2,56,55,44,20,1,,J4e,Kaio;Tochiakagi;Takarakuni;Hakuryu;Misugiiso;Tochinohana;Kotoinazuma
Misugiiso,8,7,2,70,70,45,19,1,,J4w,Sasshunada;Ichinowatari;Hakuryu;Wakasegawa;Koryu;Masurao;Maenoshin;Shishiho
Hidanohana,8,7,2,73,73,46,18,1,,J5e,Tochiakagi;Kotoinazuma;Hakuryu;Tochinohana;Masurao;Shishiho;Misugiiso;Sasshunada
Kaneshiro,10,5,10,89,86.0001,47,17,1,,J5w,Hidanohana;Kaio;Oko;Terao;Wakasegawa;Hananokuni;Misugiiso;Washuyama;Masurao;Koryu
