Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Asashoryu,14,1,26,116,156.82709999999997,0,70,3.79,Y1e,Y1e,Miyabiyama;Ama;Aminishiki;Iwakiyama;Tamanoshima;Hokutoriki;Roho;Kokkai;Kyokutenho;Kotomitsuki;Kaio;Chiyotaikai;Kotooshu;Hakuho
Tochiazuma,12,3,18,98,134.50889999999998,1,69,2.2896,O1e,O1e,Roho;Hokutoriki;Tamanoshima;Kokkai;Iwakiyama;Kotomitsuki;Ama;Dejima;Hakuho;Kotooshu;Chiyotaikai;Asashoryu
Kotooshu,9,6,6,55,68.7834,2,68,2.2896,O1w,O1w,Tamanoshima;Futeno;Kokkai;Roho;Dejima;Iwakiyama;Kaio;Hokutoriki;Aminishiki
Chiyotaikai,9,6,6,61,79.42459999999998,3,67,2.2896,O2e,O2e,Kokkai;Roho;Iwakiyama;Hokutoriki;Aminishiki;Kaio;Ama;Dejima;Kotooshu
Kaio,8,7,2,67,93.3657,4,66,2.2896,O2w,O2w,Hokutoriki;Miyabiyama;Iwakiyama;Tamanoshima;Tochiazuma;Dejima;Kotomitsuki;Hakuho
Hakuho,13,2,22,109,144.3879,5,65,1.5961,S1e,S1e,Hokutoriki;Futeno;Roho;Miyabiyama;Iwakiyama;Ama;Kokkai;Chiyotaikai;Kotooshu;Aminishiki;Asashoryu;Kotomitsuki;Wakanosato
Kotomitsuki,8,7,2,55,72.97710000000001,6,64,1.5961,S1w,S1w,Aminishiki;Kokkai;Roho;Miyabiyama;Tamanoshima;Hokutoriki;Futeno;Chiyotaikai
Roho,4,11,-14,22,28.638299999999997,7,63,1.2755,K1e,K1e,Kaio;Hokutoriki;Kokkai;Iwakiyama
Miyabiyama,10,5,10,78,106.29079999999998,8,62,1.2755,K1w,K1w,Kotooshu;Chiyotaikai;Tochiazuma;Ama;Hokutoriki;Kokkai;Roho;Tamanoshima;Aminishiki;Tokitenku
Tamanoshima,5,10,-10,30,37.897099999999995,9,61,1.1274,,M1e,Dejima;Chiyotaikai;Roho;Kokkai;Hokutoriki
Kokkai,5,10,-10,26,31.2948,10,60,1.1274,,M1w,Dejima;Kaio;Tokitsuumi;Hokutoriki;Iwakiyama
