Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Takanosato,0,15,-30,0,0,0,64,3.79,Y1e,Y1e,
Chiyonofuji,14,1,26,114,163.4531,1,63,3.79,Y1w,Y1w,Ozutsu;Kitao;Hidanohana;Tagaryu;Sakahoko;Onishiki;Kurama;Konishiki;Onokuni;Asahifuji;Itai;Kotokaze;Asashio;Wakashimazu
Kitanoumi,3,12,-18,17,22.995399999999997,2,62,3.79,Y2e,Y2e,Hidanohana;Ozutsu;Tagaryu
Wakashimazu,11,4,14,86,123.8552,3,61,2.2896,O1e,O1e,Sakahoko;Konishiki;Kitao;Ozutsu;Dewanohana;Tagaryu;Onokuni;Asahifuji;Kurama;Hokutenyu;Kirinji
Asashio,10,5,10,75,106.1698,4,60,2.2896,O1w,O1w,Onokuni;Tagaryu;Kurama;Sakahoko;Ozutsu;Onishiki;Dewanohana;Daitetsu;Wakashimazu;Hokutenyu
Kotokaze,10,5,10,72,108.2143,5,59,2.2896,O2e,O2e,Hidanohana;Ozutsu;Tagaryu;Hoshi;Onishiki;Konishiki;Dewanohana;Sakahoko;Asashio;Wakashimazu
Hokutenyu,8,7,2,69,105.1755,6,58,2.2896,O2w,O2w,Konishiki;Ozutsu;Hoshi;Tagaryu;Sakahoko;Kurama;Kotokaze;Chiyonofuji
Onokuni,8,7,2,72,96.43549999999999,7,57,1.5961,S1e,S1e,Dewanohana;Hoshi;Hokutenyu;Kurama;Itai;Kirinji;Asahifuji;Kotokaze
Konishiki,5,10,-10,26,35.455099999999995,8,56,1.5961,S1w,S1w,Kitanoumi;Kurama;Dewanohana;Onishiki;Ozutsu
Ozutsu,5,10,-10,37,54.3704,9,55,1.2755,K1e,K1e,Onokuni;Toryu;Onishiki;Tagaryu;Hoshi
Tagaryu,6,9,-6,31,44.5927,10,54,1.2755,K1w,K1w,Takanosato;Hidanohana;Konishiki;Hachiya;Onokuni;Onishiki
Hoshi,9,6,6,74,93.2772,11,53,1.1274,,M1e,Dewanohana;Wakashimazu;Kitanoumi;Asashio;Kirinji;Sadanoumi;Konishiki;Kaiki;Jingaku
Dewanohana,4,11,-14,29,36.3386,12,52,1.1274,,M1w,Hokutenyu;Masudayama;Jingaku;Hidanohana
Kurama,6,9,-6,35,40.1995,13,51,1.0589,,M2e,Onishiki;Hachiya;Toryu;Hidanohana;Ozutsu;Wakasegawa
Onishiki,3,12,-18,17,20.2197,14,50,1.0589,,M2w,Takanosato;Masudayama;Daijuyama
Hidanohana,3,12,-18,27,28.4214,15,49,1.0272,,M3e,Aobajo;Ozutsu;Koboyama
Kitao,8,7,2,70,101.93509999999999,16,48,1.0272,,M3w,Hokutenyu;Kitanoumi;Asashio;Onokuni;Kotokaze;Hoshi;Jingaku;Tochitsurugi
Sakahoko,6,9,-6,29,39.6994,17,47,1.0126,,M4e,Takanosato;Kitanoumi;Hidanohana;Koboyama;Onishiki;Ozutsu
Toryu,6,9,-6,39,47.1605,18,46,1.0126,,M4w,Hidanohana;Tagaryu;Kirishima;Dewanohana;Tochitsurugi;Masudayama
Asahifuji,11,4,14,104,132.4208,19,45,1.0058,,M5e,Toryu;Aobajo;Sadanoumi;Jingaku;Koboyama;Hoo;Itai;Kotokaze;Hokutenyu;Hoshi;Kitao
Masudayama,6,9,-6,46,51.64469999999999,20,44,1.0058,,M5w,Hidanohana;Kirishima;Hoo;Wakasegawa;Sadanoumi;Tagaryu
Kaiki,7,8,-2,60,62.19639999999999,21,43,1.0027,,M6e,Masudayama;Tochiakagi;Koboyama;Jingaku;Hoo;Itai;Kirishima
Hachiya,6,9,-6,36,47.0295,22,42,1.0027,,M6w,Daitetsu;Toryu;Onishiki;Dewanohana;Hidanohana;Sakahoko
Tochitsurugi,6,9,-6,47,56.7413,23,41,1.0012,,M7e,Onishiki;Dewanohana;Wakasegawa;Aobajo;Daijuyama;Asashio
Daitetsu,8,7,2,68,68.9233,24,40,1.0012,,M7w,Kirishima;Takamisugi;Wakasegawa;Mitoizumi;Koboyama;Daijuyama;Kaiki;Toryu
