Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Akebono,0,15,-30,0,0,0,66,3.79,Y1e,Y1e,
Musashimaru,11,4,14,86,99.78699999999999,1,65,2.2896,O1e,O1e,Hamanoshima;Kotoinazuma;Tomonohana;Mainoumi;Terao;Kaio;Takatoriki;Kenko;Misugisato;Takanonami;Wakanohana
Wakanohana,12,3,18,82,93.15610000000001,2,64,2.2896,O1w,O1w,Kasugafuji;Kyokudozan;Tochinowaka;Terao;Higonoumi;Hamanoshima;Tomonohana;Kotonishiki;Kenko;Kaio;Mainoumi;Kotonowaka
Takanonami,12,3,18,82,93.15610000000001,3,63,2.2896,O2e,O2e,Tochinowaka;Kasugafuji;Mainoumi;Kyokudozan;Tomonohana;Higonoumi;Kenko;Kotonishiki;Kotonowaka;Terao;Kaio;Hamanoshima
Takanohana,15,0,30,117,141.38429999999997,4,62,2.2896,O2w,O2w,Kotoinazuma;Tochinowaka;Kyokudozan;Higonoumi;Terao;Kenko;Kasugafuji;Hamanoshima;Kaio;Kotonishiki;Tomonohana;Musoyama;Musashimaru;Kotonowaka;Mainoumi
Musoyama,13,2,22,100,117.85810000000001,5,61,1.5961,S1e,S1e,Higonoumi;Tomonohana;Kotoinazuma;Hamanoshima;Kotonishiki;Terao;Takatoriki;Misugisato;Kotonowaka;Mainoumi;Kenko;Wakanohana;Takanonami
Takatoriki,8,7,2,52,57.414899999999996,6,60,1.5961,S1w,S1w,Tomonohana;Mainoumi;Kasugafuji;Kyokudozan;Higonoumi;Terao;Hamanoshima;Kotonishiki
Mainoumi,2,13,-22,10,11.016799999999998,7,59,1.2755,K1e,K1e,Kenko;Tomonohana
Hamanoshima,6,9,-6,38,44.939,8,58,1.2755,K1w,K1w,Kotonishiki;Kotoinazuma;Kenko;Misugisato;Terao;Mainoumi
Misugisato,6,9,-6,35,40.5668,9,57,1.1274,,M1e,Kotonowaka;Kasugafuji;Tomonohana;Higonoumi;Mainoumi;Kenko
Kotonowaka,7,8,-2,53,61.482699999999994,10,56,1.1274,,M1w,Takamisugi;Kirishima;Tochinowaka;Mainoumi;Musashimaru;Hamanoshima;Takatoriki
