Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Terunofuji,3,12,-18,24,32.1228,0,70,3.79,Y1e,Y1e,Hoshoryu;Ura;Ichinojo
Shodai,9,6,6,81,100.1722,1,69,2.2896,O1e,O1e,Onosho;Meisei;Kiribayama;Hoshoryu;Endo;Takarafuji;Takakeisho;Takayasu;Wakatakakage
Takakeisho,8,7,2,61,81.6732,2,68,2.2896,O1w,O1w,Ura;Daieisho;Meisei;Kiribayama;Tamawashi;Onosho;Takarafuji;Kotonowaka
Mitakeumi,11,4,14,87,116.75930000000001,3,67,2.2896,O2w,O2w,Ichinojo;Ura;Daieisho;Takanosho;Meisei;Onosho;Hoshoryu;Tamawashi;Abi;Wakatakakage;Takakeisho
Wakatakakage,13,2,22,111,145.77329999999998,4,66,1.5961,S1e,S1e,Tamawashi;Onosho;Meisei;Hoshoryu;Takanosho;Daieisho;Ura;Ichinojo;Abi;Takayasu;Kotonowaka;Takakeisho;Takayasu
Abi,8,7,2,62,81.4801,5,65,1.5961,S1w,S1w,Tamawashi;Kiribayama;Meisei;Takanosho;Ura;Daieisho;Endo;Takayasu
Takanosho,4,11,-14,25,30.7554,6,64,1.2755,K1e,K1e,Shodai;Ura;Ishiura;Takarafuji
Hoshoryu,8,7,2,68,90.03759999999998,7,63,1.2755,K1w,K1w,Takakeisho;Tamawashi;Abi;Takanosho;Daieisho;Onosho;Endo;Kotonowaka
Daieisho,8,7,2,56,74.40979999999999,8,62,1.1274,,M1e,Shodai;Terunofuji;Ura;Takarafuji;Takanosho;Onosho;Ichinojo;Aoiyama
Ura,4,11,-14,24,28.432900000000004,9,61,1.1274,,M1w,Shodai;Sadanoumi;Meisei;Okinoumi
Ichinojo,9,6,6,66,84.72639999999998,10,60,1.0589,,M2e,Takakeisho;Shodai;Endo;Ura;Takanosho;Tamawashi;Meisei;Abi;Hoshoryu
Tamawashi,7,8,-2,42,60.7659,11,59,1.0589,,M2w,Takanosho;Terunofuji;Shodai;Meisei;Ura;Daieisho;Onosho
Onosho,6,9,-6,36,44.3043,12,58,1.0272,,M3e,Abi;Takarafuji;Terunofuji;Ura;Takanosho;Chiyomaru
Meisei,1,14,-26,5,6.7040999999999995,13,57,1.0272,,M3w,Takanosho
Kiribayama,10,5,10,93,115.40149999999998,14,56,1.0126,,M4e,Endo;Hoshoryu;Wakatakakage;Mitakeumi;Ichinojo;Meisei;Onosho;Hokutofuji;Tochinoshin;Kotoeko
Endo,8,7,2,56,69.25419999999998,15,55,1.0126,,M4w,Meisei;Onosho;Ishiura;Hokutofuji;Takarafuji;Takakeisho;Kotoeko;Tamawashi
Takarafuji,6,9,-6,31,32.994,16,54,1.0058,,M5e,Ishiura;Okinoumi;Abi;Meisei;Akua;Chiyonokuni
Ishiura,2,13,-22,15,18.4007,17,53,1.0058,,M5w,Hokutofuji;Ura
Hokutofuji,9,6,6,75,86.71029999999999,18,52,1.0027,,M6e,Takarafuji;Chiyoshoma;Sadanoumi;Tobizaru;Mitakeumi;Shimanoumi;Tamawashi;Abi;Yutakayama
Hokutofuji,9,6,6,75,86.71029999999999,19,51,1.0027,,M6e,Takarafuji;Chiyoshoma;Sadanoumi;Tobizaru;Mitakeumi;Shimanoumi;Tamawashi;Abi;Yutakayama
Kotonowaka,11,4,14,88,105.8146,20,50,1.0027,,M6w,Hokutofuji;Takarafuji;Ishiura;Okinoumi;Chiyoshoma;Sadanoumi;Endo;Tobizaru;Daieisho;Shodai;Mitakeumi
Takayasu,12,3,18,104,119.05310000000001,21,49,1.0012,,M7e,Okinoumi;Sadanoumi;Chiyoshoma;Kotonowaka;Takarafuji;Shimanoumi;Hokutofuji;Wakamotoharu;Aoiyama;Hoshoryu;Mitakeumi;Takakeisho
Okinoumi,5,10,-10,21,23.4314,22,48,1.0012,,M7w,Sadanoumi;Meisei;Ishiura;Akua;Takanosho
Chiyoshoma,5,10,-10,38,38.595600000000005,23,47,1.0006,,M8e,Sadanoumi;Okinoumi;Aoiyama;Myogiryu;Nishikigi
Sadanoumi,5,10,-10,38,39.9452,24,46,1.0006,,M8w,Wakamotoharu;Tobizaru;Kotoshoho;Ishiura;Takanosho
Tobizaru,9,6,6,79,85.6871,25,45,1.0003,,M9e,Wakamotoharu;Okinoumi;Chiyoshoma;Myogiryu;Chiyotairyu;Tochinoshin;Kotoshoho;Kiribayama;Ichinojo
Wakamotoharu,9,6,6,77,83.00549999999998,26,44,1.0003,,M9w,Shimanoumi;Aoiyama;Myogiryu;Okinoumi;Chiyoshoma;Hokutofuji;Kiribayama;Endo;Nishikigi
Shimanoumi,8,7,2,59,59.69940000000001,27,43,1.0001,,M10e,Tobizaru;Terutsuyoshi;Okinoumi;Sadanoumi;Chiyoshoma;Kagayaki;Chiyomaru;Kotokuzan
Aoiyama,7,8,-2,53,53.4144,28,42,1.0001,,M10w,Shimanoumi;Tobizaru;Chiyotairyu;Sadanoumi;Kotokuzan;Chiyomaru;Chiyonokuni
Myogiryu,7,8,-2,58,58.3415,29,41,1.0001,,M11e,Chiyotairyu;Kotoeko;Aoiyama;Okinoumi;Kagayaki;Yutakayama;Tochinoshin
Terutsuyoshi,8,7,2,60,60.34550000000001,30,40,1.0001,,M11w,Myogiryu;Chiyotairyu;Aoiyama;Chiyonokuni;Sadanoumi;Wakamotoharu;Kotokuzan;Chiyoshoma
Kotoeko,9,6,6,70,70.3237,31,39,1,,M12e,Terutsuyoshi;Chiyomaru;Shimanoumi;Akua;Nishikigi;Kagayaki;Ichiyamamoto;Yutakayama;Sadanoumi
Chiyotairyu,7,8,-2,55,55.3419,32,38,1,,M12w,Kotoeko;Kotoshoho;Yutakayama;Akua;Nishikigi;Wakamotoharu;Meisei
