Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Takanohana,15,0,30,112,152.4249,0,65,3.79,Y1e,Y1e,Kotonishiki;Asanowaka;Konishiki;Kenko;Kotobeppu;Daishoho;Kotoinazuma;Kitakachidoki;Kotonowaka;Tamakasuga;Asahiyutaka;Musoyama;Kaio;Musashimaru;Akebono
Akebono,10,5,10,77,98.3552,1,64,3.79,Y1w,Y1w,Kotobeppu;Tamakasuga;Kotonowaka;Kotoinazuma;Kotonishiki;Kaio;Takatoriki;Kenko;Akinoshima;Takanonami
Takanonami,9,6,6,61,77.61330000000001,2,63,2.2896,O1e,O1e,Kotonowaka;Kitakachidoki;Daishoho;Konishiki;Kotobeppu;Musoyama;Kaio;Asanowaka;Asahiyutaka
Wakanohana,11,4,14,76,101.9866,3,62,2.2896,O1w,O1w,Kotonowaka;Asanowaka;Asahiyutaka;Konishiki;Kotobeppu;Kenko;Kotonishiki;Kotoinazuma;Tamakasuga;Akebono;Musoyama
Musashimaru,11,4,14,82,107.88690000000001,4,61,2.2896,O2e,O2e,Konishiki;Tamakasuga;Kotonowaka;Kotobeppu;Kotoinazuma;Kenko;Asahiyutaka;Akinoshima;Wakanohana;Akebono;Takanonami
Kaio,9,6,6,69,93.98960000000001,5,60,1.5961,S1e,S1e,Kenko;Akinoshima;Kotonowaka;Musoyama;Musashimaru;Kotobeppu;Kotoinazuma;Asahiyutaka;Wakanohana
Takatoriki,11,4,14,73,95.9066,6,59,1.5961,S1w,S1w,Konishiki;Daishoho;Kenko;Kitakachidoki;Kotoinazuma;Kotonowaka;Musoyama;Kaio;Musashimaru;Kotobeppu;Asanowaka
Musoyama,7,8,-2,51,66.5704,7,58,1.2755,K1e,K1e,Akinoshima;Akebono;Kotobeppu;Konishiki;Tamakasuga;Kenko;Kotonishiki
Kotonowaka,4,11,-14,28,35.8815,8,57,1.2755,K1w,K1w,Musoyama;Kitakachidoki;Tamakasuga;Akinoshima
Kotonishiki,10,5,10,83,107.3304,9,56,1.2755,K2w,K2w,Kenko;Kaio;Takatoriki;Musashimaru;Tamakasuga;Asanowaka;Daishoho;Takanonami;Akinoshima;Konishiki
Asahiyutaka,9,6,6,76,95.6521,10,55,1.1274,,M1e,Takatoriki;Kotoinazuma;Tosanoumi;Musoyama;Daishi;Higonoumi;Akebono;Kotonishiki;Kotonowaka
