Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Asashoryu,5,10,-10,36,53.0004,0,66,3.79,Y1e,Y1e,Tochinonada;Miyabiyama;Aminishiki;Kyokutenho;Takanonami
Musashimaru,2,13,-22,12,18.4724,1,65,3.79,Y1w,Y1w,Kyokutenho;Kyokushuzan
Kaio,12,3,18,104,146.93130000000002,2,64,2.2896,O1e,O1e,Miyabiyama;Takanonami;Kyokushuzan;Wakanosato;Takamisakari;Aminishiki;Kotoryu;Kyokutenho;Tochiazuma;Tokitsuumi;Musoyama;Chiyotaikai
Chiyotaikai,11,4,14,87,122.69429999999998,3,63,2.2896,O1w,O1w,Aminishiki;Tochinonada;Kyokushuzan;Kyokutenho;Takanonami;Tamanoshima;Tochiazuma;Tosanoumi;Toki;Musoyama;Tokitsuumi
Musoyama,10,5,10,71,103.10879999999999,4,62,2.2896,O2e,O2e,Kyokushuzan;Wakanosato;Kotonowaka;Aminishiki;Tochinonada;Tamanoshima;Tochiazuma;Takanonami;Tokitsuumi;Tosanoumi
Tochiazuma,7,8,-2,46,72.7313,5,61,2.2896,O2w,O2w,Kotonowaka;Takamisakari;Tochinonada;Toki;Aminishiki;Kyokushuzan;Takanonami
Wakanosato,10,5,10,91,126.2358,6,60,1.5961,S1e,S1e,Takanonami;Toki;Chiyotaikai;Tosanoumi;Kyokushuzan;Kyokutenho;Hokutoriki;Kotoryu;Takamisakari;Tochiazuma
Kyokutenho,6,9,-6,43,59.8478,7,59,1.5961,S1w,S1w,Aminishiki;Tochiazuma;Musoyama;Tochinonada;Tamanoshima;Jumonji
Dejima,0,15,-30,0,0,8,58,1.2755,K1e,K1e,
Tochinonada,7,8,-2,56,87.0924,9,57,1.2755,K1w,K1w,Kaio;Wakanosato;Takamisakari;Aminishiki;Kyokushuzan;Buyuzan;Tamanoshima
Miyabiyama,10,5,10,93,120.6386,10,56,1.1274,,M1e,Kotoryu;Tochiazuma;Chiyotaikai;Wakanosato;Kyokutenho;Tochinonada;Takamisakari;Kaiho;Hokutoriki;Kasuganishiki
Aminishiki,2,13,-22,8,14.3239,11,55,1.1274,,M1w,Musashimaru;Kyokushuzan
Kyokushuzan,4,11,-14,29,36.910999999999994,12,54,1.0589,,M2e,Asashoryu;Iwakiyama;Jumonji;Takanonami
Kyokushuzan,4,11,-14,29,36.910999999999994,13,53,1.0589,,M2e,Asashoryu;Iwakiyama;Jumonji;Takanonami
Kotonowaka,1,14,-26,6,9.9436,14,52,1.0589,,M2w,Asashoryu
Takanonami,6,9,-6,34,52.2662,15,51,1.0272,,M3e,Jumonji;Musashimaru;Kyokutenho;Aminishiki;Tochinonada;Tamanoshima
Takamisakari,9,6,6,76,104.2202,16,50,1.0272,,M3w,Tamanoshima;Hokutoriki;Musoyama;Musashimaru;Asashoryu;Chiyotaikai;Kotomitsuki;Kyokutenho;Tokitsuumi
Tamanoshima,5,10,-10,29,40.132000000000005,17,49,1.0126,,M4e,Buyuzan;Musashimaru;Asashoryu;Kotoryu;Aminishiki
Toki,10,5,10,92,114.1669,18,48,1.0126,,M4w,Tosanoumi;Hokutoriki;Kotoryu;Kaio;Aminishiki;Iwakiyama;Musoyama;Kotomitsuki;Tamarikido;Tochinonada
Tosanoumi,10,5,10,89,111.97619999999999,19,47,1.0058,,M5e,Kaiho;Tamarikido;Tamanoshima;Asasekiryu;Buyuzan;Tokitsuumi;Kaio;Asashoryu;Kasuganishiki;Miyabiyama
Kotoryu,8,7,2,50,60.50579999999999,20,46,1.0058,,M5w,Jumonji;Tamarikido;Gojoro;Kyokushuzan;Takanonami;Aogiyama;Kyokutenho;Asanowaka
Jumonji,6,9,-6,38,41.1809,21,45,1.0027,,M6e,Buyuzan;Aogiyama;Wakanoyama;Otsukasa;Ushiomaru;Aminishiki
Buyuzan,7,8,-2,56,62.8231,22,44,1.0027,,M6w,Asasekiryu;Toki;Asanowaka;Otsukasa;Tamarikido;Tochisakae;Kyokushuzan
Tokitsuumi,9,6,6,72,84.1558,23,43,1.0012,,M7e,Buyuzan;Tamanoshima;Iwakiyama;Jumonji;Otsukasa;Asanowaka;Miyabiyama;Kinkaiyama;Tochiazuma
Hokutoriki,10,5,10,83,99.58729999999998,24,42,1.0012,,M7w,Tamarikido;Buyuzan;Tamanoshima;Asasekiryu;Gojoro;Takanonami;Kotomitsuki;Tosanoumi;Tochiazuma;Kasuganishiki
Kaiho,6,9,-6,51,56.278099999999995,25,41,1.0006,,M8e,Gojoro;Kotoryu;Iwakiyama;Toki;Jumonji;Tokitsuumi
Tamarikido,6,9,-6,37,40.1427,26,40,1.0006,,M8w,Tochisakae;Aogiyama;Jumonji;Kasugao;Kyokushuzan;Otsukasa
Gojoro,4,11,-14,26,26.3367,27,39,1.0003,,M9e,Jumonji;Kasugao;Otsukasa;Buyuzan
Asasekiryu,10,5,10,84,98.60730000000001,28,38,1.0003,,M9w,Iwakiyama;Tamarikido;Wakanoyama;Kotoryu;Tamanoshima;Kinkaiyama;Kasugao;Tamakasuga;Wakanosato;Miyabiyama
Iwakiyama,8,7,2,61,61.1434,29,37,1.0001,,M10e,Jumonji;Kotomitsuki;Kinkaiyama;Ushiomaru;Tochisakae;Kasugao;Asanowaka;Aogiyama
Otsukasa,5,10,-10,36,38.9798,30,36,1.0001,,M10w,Asanowaka;Ushiomaru;Tamakasuga;Aminishiki;Kinkaiyama
Asanowaka,6,9,-6,48,48.0557,31,35,1.0001,,M11e,Kinkaiyama;Wakanoyama;Ushiomaru;Kasuganishiki;Kasugao;Kaiho
Tochisakae,8,7,2,63,65.2353,32,34,1.0001,,M11w,Wakanoyama;Aogiyama;Hokutoriki;Asasekiryu;Tamakasuga;Asanowaka;Kaiho;Otsukasa
Kasuganishiki,9,6,6,78,87.7602,33,33,1,,M12e,Kotomitsuki;Otsukasa;Asasekiryu;Kinkaiyama;Tamarikido;Yotsukasa;Kaiho;Ushiomaru;Takamisakari
Kasugao,4,11,-14,30,30.1535,34,32,1,,M12w,Tochisakae;Tamakasuga;Kaiho;Otsukasa
