Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Kitanoumi,10,5,10,80,98.17150000000001,0,61,3.79,Y1e,Y1e,Kirinji;Wakashimazu;Washuyama;Kotochitose;Tochihikari;Dewanohana;Takanosato;Kurama;Tochiakagi;Kotokaze
Chiyonofuji,1,14,-26,8,10.864999999999998,1,60,3.79,Y1w,Y1w,Zaonishiki
Wakanohana,11,4,14,90,111.3318,2,59,3.79,Y2e,Y2e,Kurama;Washuyama;Ozutsu;Tochihikari;Dewanohana;Asashio;Oshio;Kirinji;Sadanoumi;Banryuyama;Kitanoumi
Kotokaze,12,3,18,105,134.64010000000002,3,58,1.5961,S1e,S1e,Tochihikari;Wakashimazu;Washuyama;Daijuyama;Kurama;Kirinji;Hokutenyu;Onishiki;Takanosato;Tochiakagi;Wakanohana;Sadanoumi
Asashio,7,8,-2,62,79.5593,4,57,1.5961,S1w,S1w,Zaonishiki;Kirinji;Dewanohana;Hokutenyu;Washuyama;Kitanoumi;Kotokaze
Kurama,6,9,-6,41,54.096900000000005,5,56,1.2755,K1e,K1e,Asashio;Zaonishiki;Dewanohana;Tochihikari;Kirinji;Hokutenyu
Hokutenyu,8,7,2,56,76.5642,6,55,1.2755,K1w,K1w,Takamiyama;Wakanohana;Wakashimazu;Tochihikari;Kotochitose;Ozutsu;Tochiakagi;Kirinji
Kirinji,4,11,-14,20,24.2886,7,54,1.2755,K2e,K2e,Takamiyama;Tochihikari;Zaonishiki;Kotochitose
Takanosato,10,5,10,80,106.72279999999999,8,53,1.2755,K2w,K2w,Chiyonofuji;Kurama;Hokutenyu;Ozutsu;Onishiki;Tochihikari;Sadanoumi;Asashio;Tochiakagi;Banryuyama
Takamiyama,0,15,-30,0,0,9,52,1.1274,,M1e,
Daijuyama,10,5,10,83,102.6702,10,51,1.1274,,M1w,Asashio;Hokutenyu;Kotochitose;Kurama;Kirinji;Sadanoumi;Kitanoumi;Onishiki;Dewanohana;Washuyama
