Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Asashio,9,6,6,69,92.7504,0,78,3.79,Y1e,Y1e,Wakanoumi;Oginohana;Kaizan;Aonosato;Hagurohana;Ohikari;Kitabayama;Wakahaguro;Kashiwado
Wakanohana,12,3,18,97,127.40140000000001,1,77,3.79,Y1w,Y1w,Maedagawa;Aonosato;Dewanishiki;Oginohana;Fujinishiki;Hagurohana;Tsurugamine;Ohikari;Fusanishiki;Kitabayama;Iwakaze;Asashio
Wakahaguro,10,5,10,82,113.1131,2,76,2.2896,O1e,O1e,Tamahibiki;Kaizan;Wakanoumi;Tsurugamine;Wakamisugi;Oginohana;Ohikari;Kashiwado;Iwakaze;Wakanohana
Kashiwado,13,2,22,113,163.41,3,75,2.2896,O1w,O1w,Hagurohana;Ohikari;Tsurugamine;Fusanishiki;Oginohana;Annenyama;Aonosato;Wakamisugi;Iwakaze;Taiho;Kitabayama;Wakanohana;Kotogahama
Taiho,10,5,10,81,111.65429999999999,4,74,2.2896,O2e,O2e,Dewanishiki;Maedagawa;Hagurohana;Ohikari;Oginohana;Tsurugamine;Iwakaze;Asashio;Annenyama;Wakahaguro
Kotogahama,12,3,18,99,135.3503,5,73,2.2896,O2w,O2w,Fujinishiki;Hagurohana;Maedagawa;Dewanishiki;Aonosato;Oginohana;Annenyama;Tsurugamine;Ohikari;Asashio;Wakahaguro;Kitabayama
Kitabayama,8,7,2,58,74.41239999999999,6,72,1.5961,S1e,S1e,Kaizan;Tamahibiki;Ohikari;Wakanoumi;Iwakaze;Oginohana;Taiho;Fusanishiki
Iwakaze,8,7,2,58,73.02969999999999,7,71,1.5961,S1w,S1w,Wakanoumi;Oginohana;Kaizan;Aonosato;Hagurohana;Kotogahama;Tochihikari;Wakamisugi
Wakamisugi,5,10,-10,42,62.4446,8,70,1.5961,S2e,S2e,Kitabayama;Asashio;Annenyama;Hagurohana;Fusanishiki
Fusanishiki,8,7,2,70,98.68430000000001,9,69,1.2755,K1e,K1e,Aonosato;Hagurohana;Kaizan;Taiho;Wakahaguro;Kotogahama;Tochihikari;Annenyama
Annenyama,8,7,2,71,90.1902,10,68,1.2755,K1w,K1w,Tamahibiki;Ohikari;Iwakaze;Asashio;Wakanohana;Wakamaeda;Tochihikari;Dewanishiki
Aonosato,6,9,-6,44,55.24079999999999,11,67,1.1274,,M1e,Wakamisugi;Taiho;Kaizan;Tamahibiki;Udagawa;Tochihikari
Oginohana,5,10,-10,32,45.158500000000004,12,66,1.1274,,M1w,Annenyama;Aonosato;Wakamisugi;Hagurohana;Oikawa
Tochinoumi,0,15,-30,0,0,13,65,1.0589,,M2e,
Ohikari,4,11,-14,28,35.3468,14,64,1.0589,,M2w,Wakamisugi;Kaizan;Aonosato;Wakamaeda
Tsurugamine,10,5,10,89,109.34169999999996,15,63,1.0272,,M3e,Iwakaze;Fusanishiki;Wakamisugi;Asashio;Tochihikari;Oginohana;Sadanoyama;Wakamaeda;Myobudani;Kitanonada
Hagurohana,4,11,-14,24,24.7649,16,62,1.0272,,M3w,Kaizan;Maedagawa;Wakanokuni;Tsunenishiki
Kaizan,4,11,-14,30,34.641799999999996,17,61,1.0126,,M4e,Fujinishiki;Oikawa;Oginohana;Tsunenishiki
Fujinishiki,10,5,10,91,115.79960000000003,18,60,1.0126,,M4w,Annenyama;Taiho;Wakahaguro;Kitabayama;Tamahibiki;Sadanoyama;Kitanonada;Dewanishiki;Wakanoumi;Wakachichibu
Wakanoumi,6,9,-6,44,51.2941,19,59,1.0058,,M5e,Maedagawa;Fusanishiki;Hagurohana;Fukudayama;Aonosato;Myobudani
Tamahibiki,5,10,-10,38,40.4348,20,58,1.0058,,M5w,Maedagawa;Wakamaeda;Dewanishiki;Fukudayama;Oikawa
Dewanishiki,8,7,2,59,68.3862,21,57,1.0027,,M6e,Wakamisugi;Kitabayama;Wakanoumi;Udagawa;Maedagawa;Kaizan;Shionishiki;Wakamaeda
Maedagawa,5,10,-10,37,41.635099999999994,22,56,1.0027,,M6w,Wakamisugi;Udagawa;Kairyuyama;Wakachichibu;Wakasugiyama
Tochihikari,8,7,2,69,73.291,23,55,1.0012,,M7e,Udagawa;Kitanonada;Shionishiki;Wakanoumi;Oikawa;Matsunobori;Myobudani;Fujinishiki
Wakamaeda,9,6,6,76,81.0468,24,54,1.0012,,M7w,Tochihikari;Kitanonada;Udagawa;Kairyuyama;Sadanoyama;Tamanoumi;Fukudayama;Shionishiki;Wakamisugi
Kitanonada,9,6,6,70,75.1284,25,53,1.0006,,M8e,Udagawa;Oikawa;Kairyuyama;Tamahibiki;Wakachichibu;Sadanoyama;Wakanoumi;Myobudani;Fusanishiki
Udagawa,6,9,-6,37,37.0329,26,52,1.0006,,M8w,Tsunenishiki;Wakanokuni;Tokitsuyama;Tamahibiki;Kairyuyama;Wakasugiyama
Kairyuyama,7,8,-2,58,58.24759999999999,27,51,1.0003,,M9e,Shionishiki;Shinoburyu;Fukudayama;Wakanokuni;Tamanoumi;Wakachichibu;Matsunobori
Shionishiki,8,7,2,59,59.973899999999986,28,50,1.0003,,M9w,Myobudani;Oikawa;Wakachichibu;Tamanoumi;Tsunenishiki;Matsunobori;Ohikari;Wakanokuni
Myobudani,8,7,2,69,73.2581,29,49,1.0001,,M10e,Wakasugiyama;Kairyuyama;Fukudayama;Wakamaeda;Wakachichibu;Fujinishiki;Tsunenishiki;Tamanoumi
Wakasugiyama,7,8,-2,51,51.5432,30,48,1.0001,,M10w,Kairyuyama;Wakachichibu;Shinoburyu;Wakanokuni;Oikawa;Tochihikari;Wakanoumi
Oikawa,4,11,-14,31,31.025799999999997,31,47,1.0001,,M11e,Tsunenishiki;Sadanoyama;Wakanokuni;Udagawa
Tsunenishiki,7,8,-2,43,43.7106,32,46,1.0001,,M11w,Wakasugiyama;Tamanoumi;Tokitsuyama;Wakanokuni;Tamahibiki;Maedagawa;Kairyuyama
Sadanoyama,10,5,10,84,84.24799999999999,33,45,1,,M12e,Wakachichibu;Tamanoumi;Wakanokuni;Myobudani;Shionishiki;Wakasugiyama;Tamahibiki;Matsunobori;Kairyuyama;Arakiyama
Wakachichibu,7,8,-2,53,53.851099999999995,34,44,1,,M12w,Tsunenishiki;Shinoburyu;Matsunobori;Oikawa;Udagawa;Ohikari;Fukudayama
Tamanoumi,7,8,-2,40,40.8698,35,43,1,,M13e,Tokitsuyama;Fukudayama;Oikawa;Udagawa;Wakasugiyama;Ohikari;Hagurohana
Wakanokuni,4,11,-14,25,25.8886,36,42,1,,M13w,Tokitsuyama;Kitanonada;Maedagawa;Tokinami
Fukudayama,7,8,-2,40,40.823699999999995,37,41,1,,M14e,Wakanokuni;Tokitsuyama;Wakasugiyama;Shionishiki;Oikawa;Kaizan;Maedagawa
Tokitsuyama,1,14,-26,9,9.0188,38,40,1,,M14w,Shinoburyu
Shinoburyu,8,7,2,54,54.315799999999996,39,39,1,,M15e,Wakanokuni;Oikawa;Kiyonomori;Miyabashira;Kaizan;Shionishiki;Tamanoumi;Tamahibiki
Matsunobori,10,5,10,82,83.65929999999999,40,38,1,,M15w,Shinoburyu;Tokitsuyama;Fukudayama;Tamanoumi;Tsunenishiki;Kitanonada;Myobudani;Wakasugiyama;Kanenohana;Dewanishiki
Kanenohana,10,5,10,90,90,41,37,1,,J1e,Kiyonomori;Arakiyama;Miyabashira;Sawakaze;Oiteyama;Takanishiki;Kuninobori;Sagahikari;Yoshakayama#;Wakatenryu
Kiyonomori,9,6,6,64,64,42,36,1,,J1w,Miyabashira;Tokinami;Hanenishiki;Narutoumi;Amatsunada;Yasome;Takanishiki;Naruyama;Sawakaze
Miyabashira,5,10,-10,28,27,43,35,1,,J2e,Kiminishiki;Onejime;Fukunoumi;Wakabayama;Takanishiki
Arakiyama,11,4,14,103,103,44,34,1,,J2w,Miyabashira;Kiyonomori;Hanenishiki;Narutoumi;Wakakoma;Sawakaze;Oiteyama;Kuninobori;Yoshinomine;Wakatenryu;Sagahikari
Tokinami,6,9,-6,46,46.0188,45,33,1,,J3e,Miyabashira;Ichinoya;Osegawa;Shinoburyu;Naruyama;Fukunoumi
Izuminada,9,6,6,63,63.022099999999995,46,32,1,,J3w,Narutoumi;Miyabashira;Kiyonomori;Amatsunada;Sagahikari;Shinoburyu;Fukunoumi;Wakanokuni;Naruyama
Hanenishiki,10,5,10,85,85,47,31,1,,J4e,Izuminada;Tokinami;Kanenohana;Kuninobori;Takanishiki;Narutoumi;Asanoumi;Sawakaze;Wakatenryu;Yoshakayama#
Wakakoma,10,5,10,97,97,48,30,1,,J4w,Tokinami;Izuminada;Hanenishiki;Kanenohana;Kiyonomori;Yasome;Naruyama;Yoshinomine;Sakunobori;Otsuka
Kiminishiki,6,9,-6,38,37,49,29,1,,J5e,Naruyama;Onejime;Tenzan;Hamanoumi;Osegawa;Aonishiki
Sawakaze,9,6,6,70,70,50,28,1,,J5w,Kiminishiki;Narutoumi;Tokinami;Naruyama;Fukunoumi;Yasome;Otsuka;Oiteyama;Omidori
Narutoumi,4,11,-14,24,24,51,27,1,,J6e,Amatsunada;Onejime;Miyabashira;Tokinami
Naruyama,5,10,-10,40,40,52,26,1,,J6w,Takanishiki;Amatsunada;Sagahikari;Arakiyama;Kochi
Takanishiki,4,11,-14,31,31,53,25,1,,J7e,Kiminishiki;Izuminada;Tokinami;Osegawa
Amatsunada,5,10,-10,36,35,54,24,1,,J7w,Takanishiki;Yoshinomine;Kiminishiki;Tokinami;Aonishiki
Kuninobori,9,6,6,78,78,55,23,1,,J8e,Sagahikari;Narutoumi;Onejime;Matsushima;Izuminada;Otsuka;Wakakoma;Kochi;Oiteyama
Sagahikari,7,8,-2,62,62,56,22,1,,J8w,Yasome;Ichinoya;Kiminishiki;Kochi;Yoshakayama#;Omidori;Kiyonomori
Yasome,7,8,-2,64,64,57,21,1,,J9e,Yoshinomine;Kuninobori;Fukunoumi;Sakunobori;Izuminada;Kiminishiki;Miyabashira
Yoshinomine,12,3,18,111,109,58,20,1,,J9w,Kuninobori;Sagahikari;Yoshakayama#;Osegawa;Naruyama;Asanoumi;Kanenohana;Otsuka;Sawakaze;Wakatenryu;Tokitsunami;Arakiyama
Ichinoya,9,6,6,73,73,59,19,1,,J10e,Onejime;Matsushima;Amatsunada;Izuminada;Asanoumi;Sakunobori;Omidori;Kiminishiki;Hoshikabuto
Oiteyama,9,6,6,86,84,60,18,1,,J10w,Ichinoya;Fukunoumi;Osegawa;Hoshikabuto;Hanenishiki;Otsuka;Wakakoma;Kochi;Tokitsunami
Onejime,4,11,-14,33,33,61,17,1,,J11e,Oiteyama;Tenzan;Amatsunada;Yasome
Fukunoumi,7,8,-2,44,42,62,16,1,,J11w,Onejime;Ichinoya;Aonishiki;Wakabayama;Matsushima;Omidori;Narutoumi
Osegawa,6,9,-6,39,38,63,15,1,,J12e,Yoshakayama#;Matsushima;Wakabayama;Miyabashira;Onejime;Amatsunada
Yoshakayama#,9,6,6,68,68,64,14,1,,J12w,Kochi;Wakatenryu;Takanishiki;Amatsunada;Tenzan;Asanoumi;Narutoumi;Naruyama;Wakakoma
Kochi,8,7,2,75,73,65,13,1,,J13e,Matsushima;Sakunobori;Yasome;Tokitsunami;Amatsunada;Hoshikabuto;Arakiyama;Wakakoma
Matsushima,8,7,2,50,49,66,12,1,,J13w,Hoshikabuto;Onejime;Hamanoumi;Omidori;Narutoumi;Amatsunada;Takanishiki;Aonishiki
Asanoumi,7,8,-2,47,46,67,11,1,,J14e,Hamanoumi;Osegawa;Kochi;Tenzan;Onejime;Wakabayama;Kiminishiki
Omidori,7,8,-2,59,56,68,10,1,,J14w,Hoshikabuto;Yoshakayama#;Tokitsunami;Wakabayama;Yasome;Kochi;Sakunobori
Hoshikabuto,9,6,6,68,67,69,9,1,,N/A,Sakunobori;Tenzan;Aonishiki;Hamanoumi;Kiminishiki;Naruyama;Asanoumi;Osegawa;Kuninobori
Hamanoumi,6,9,-6,31,29,70,8,1,,N/A,Omidori;Wakabayama;Onejime;Miyabashira;Takanishiki;Aonishiki
Wakatenryu,8,7,2,60,59,71,7,1,,N/A,Asanoumi;Wakabayama;Hamanoumi;Omidori;Matsushima;Hoshikabuto;Takanishiki;Ichinoya
Sakunobori,9,6,6,76,75,72,6,1,,N/A,Tenzan;Aonishiki;Asanoumi;Hamanoumi;Fukunoumi;Wakatenryu;Sawakaze;Oiteyama;Kanenohana
Futatsuryu,0,15,-30,0,0,73,5,1,,N/A,
Tenzan,8,7,2,51,47,74,4,1,,N/A,Aonishiki;Wakabayama;Tokitsunami;Matsushima;Tokinami;Narutoumi;Osegawa;Hamanoumi
Otsuka,10,5,10,81,81,75,3,1,,N/A,Wakatenryu;Tenzan;Hamanoumi;Omidori;Osegawa;Fukunoumi;Asanoumi;Naruyama;Hanenishiki;Sagahikari
Aonishiki,3,12,-18,9,7,76,2,1,,N/A,Wakabayama;Onejime
Wakabayama,2,13,-22,6,5,77,1,1,,N/A,Narutoumi
Tokitsunami,8,7,2,44,41,78,0,1,,N/A,Aonishiki;Sagahikari;Hamanoumi;Ichinoya;Takanishiki;Yasome
