Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Kitanoumi,13,2,22,94,120.3562,0,61,3.79,Y1e,Y1e,Tamanofuji;Wakashimazu;Amanoyama;Kaiki;Oshio;Kotokaze;Masudayama;Zaonishiki;Tochihikari;Kurama;Fujizakura;Takanosato;Chiyonofuji
Wajima,1,14,-26,9,10.011299999999999,1,60,3.79,Y1w,Y1w,Asashio
Wakanohana,3,12,-18,15,17.9446,2,59,3.79,Y2e,Y2e,Kurama;Fujizakura;Tamanofuji
Chiyonofuji,11,4,14,91,116.4195,3,58,2.2896,O1e,O1e,Tochihikari;Masudayama;Ozutsu;Wakashimazu;Zaonishiki;Amanoyama;Takamiyama;Fujizakura;Asashio;Takanosato;Kotokaze
Masuiyama,2,13,-22,9,9.355,4,57,2.2896,O1w,O1w,Fujizakura;Wakashimazu
Takanosato,10,5,10,71,93.93639999999999,5,56,1.5961,S1e,S1e,Tochihikari;Tochiakagi;Tamanofuji;Kurama;Masuiyama;Masudayama;Fujizakura;Asashio;Zaonishiki;Ozutsu
Kotokaze,9,6,6,57,76.1686,6,55,1.5961,S1w,S1w,Zaonishiki;Wajima;Masuiyama;Tochihikari;Hokutenyu;Wakashimazu;Tochiakagi;Fujizakura;Takanosato
Ozutsu,11,4,14,91,120.79529999999998,7,54,1.2755,K1e,K1e,Kitanoumi;Wajima;Asashio;Tochiakagi;Tochihikari;Zaonishiki;Kotokaze;Amanoyama;Masudayama;Washuyama;Fujizakura
Fujizakura,3,12,-18,14,14.083200000000001,8,53,1.2755,K1w,K1w,Tamanofuji;Wakashimazu;Aobayama
Asashio,8,7,2,63,78.1237,9,52,1.1274,,M1e,Zaonishiki;Kurama;Wakashimazu;Oshio;Tochihikari;Kotokaze;Sadanoumi;Tochiakagi
Kurama,8,7,2,74,95.8585,10,51,1.1274,,M1w,Ozutsu;Fujizakura;Kotokaze;Chiyonofuji;Tochihikari;Hokutenyu;Washuyama;Takamiyama
Tochiakagi,10,5,10,84,102.87339999999999,11,50,1.0589,,M2e,Chiyonofuji;Zaonishiki;Masuiyama;Tamanofuji;Kitanoumi;Kurama;Hokutenyu;Takamiyama;Onishiki;Arase
Tochihikari,5,10,-10,26,29.890299999999996,12,49,1.0589,,M2w,Fujizakura;Oshio;Kaiki;Zaonishiki;Wakashimazu
Zaonishiki,5,10,-10,40,43.2579,13,48,1.0272,,M3e,Fujizakura;Kurama;Hoo;Washuyama;Dewanohana
Masudayama,8,7,2,59,72.1174,14,47,1.0272,,M3w,Wakashimazu;Asashio;Fujizakura;Wakanohana;Dewanohana;Kotokaze;Onishiki;Kurama
Wakashimazu,4,11,-14,24,24.528200000000002,15,46,1.0126,,M4e,Hoo;Tamanofuji;Sadanoumi;Zaonishiki
Tamanofuji,1,14,-26,6,6.001,16,45,1.0126,,M4w,Hidanohana
Hokutenyu,8,7,2,63,79.83340000000001,17,44,1.0058,,M5e,Tamanofuji;Wakanohana;Kurohimeyama;Chiyonofuji;Takanosato;Ozutsu;Tochihikari;Onishiki
Amanoyama,8,7,2,72,88.7272,18,43,1.0058,,M5w,Takamiyama;Wakanohana;Asashio;Sadanoumi;Takanosato;Masudayama;Tochiakagi;Onishiki
Kaiki,3,12,-18,23,29.823700000000002,19,42,1.0027,,M6e,Amanoyama;Arase;Wakanohana
Oshio,6,9,-6,34,34.469300000000004,20,41,1.0027,,M6w,Sadanoumi;Tamanofuji;Fujizakura;Hoo;Wakashimazu;Aobayama
Takamiyama,9,6,6,76,80.95110000000001,21,40,1.0012,,M7e,Oshio;Masudayama;Kurosegawa;Sadanoumi;Onishiki;Iwanami;Dewanohana;Zaonishiki;Daijuyama
Aobayama,6,9,-6,36,38.925799999999995,22,39,1.0012,,M7w,Hoo;Hidanohana;Arase;Kaiki;Tamanofuji;Kurohimeyama
Hoo,6,9,-6,40,40.6453,23,38,1.0006,,M8e,Onishiki;Tamanofuji;Kurohimeyama;Kurosegawa;Dewanohana;Tochihikari
Hoo,6,9,-6,40,40.6453,24,37,1.0006,,M8e,Onishiki;Tamanofuji;Kurohimeyama;Kurosegawa;Dewanohana;Tochihikari
Dewanohana,8,7,2,63,73.0885,25,36,1.0006,,M8w,Amanoyama;Hidanohana;Kurosegawa;Tochihikari;Aobayama;Kirinji;Asashio;Hokutenyu
Kurohimeyama,6,9,-6,41,41.6431,26,35,1.0003,,M9e,Dewanohana;Washuyama;Oshio;Tamanofuji;Kurosegawa;Wakashimazu
Kirinji,9,6,6,68,72.1025,27,34,1.0003,,M9w,Wakashimazu;Hidanohana;Kurosegawa;Takamiyama;Kurohimeyama;Aobayama;Arase;Amanoyama;Oshio
Sadanoumi,8,7,2,60,68.00530000000002,28,33,1.0001,,M10e,Kirinji;Hokutenyu;Aobayama;Iwanami;Kaiki;Hoo;Kurohimeyama;Kurosegawa
Washuyama,10,5,10,72,84.1719,29,32,1.0001,,M10w,Kurosegawa;Oshio;Kaiki;Aobayama;Tamanofuji;Hokutenyu;Kirinji;Daijuyama;Hidanohana;Masudayama
Kurosegawa,6,9,-6,35,38.135,30,31,1.0001,,M11e,Kaiki;Oshio;Aobayama;Kotochitose;Hidanohana;Tamanofuji
Arase,9,6,6,78,82.35180000000001,31,30,1.0001,,M11w,Hoo;Dewanohana;Takamiyama;Kurohimeyama;Iwanami;Sadanoumi;Washuyama;Oshio;Amanoyama
Hidanohana,5,10,-10,39,39.1136,32,29,1,,M12e,Arase;Hoo;Kurohimeyama;Kotochitose;Mitsuruyama
Onishiki,8,7,2,63,65.91489999999999,33,28,1,,M12w,Iwanami;Kirinji;Kurohimeyama;Aobayama;Kotochitose;Kaiki;Kurosegawa;Arase
