Name,Wins,Losses,Record,Neustadl,Weighted Neustadl,Rank,Inverse Rank,Weight,Sanyaku,Starting Rank,Beats
Chiyonofuji,13,2,22,96,129.513,0,63,3.79,Y1e,Y1e,Asahifuji;Hananoumi;Dewanohana;Tochitsurugi;Kotogaume;Toryu;Sakahoko;Mitoizumi;Kirishima;Tochitsukasa;Wakashimazu;Hokutenyu;Kitao
Kitao,12,3,18,88,117.43010000000001,1,62,2.2896,O1e,O1e,Dewanohana;Toryu;Kirishima;Kotogaume;Mitoizumi;Asahifuji;Hananoumi;Konishiki;Hokutenyu;Jingaku;Hoshi;Asashio
Asashio,9,6,6,70,95.31830000000001,2,61,2.2896,O1w,O1w,Terao;Sakahoko;Tochitsurugi;Dewanohana;Onokuni;Kirishima;Tochitsukasa;Chiyonofuji;Hokutenyu
Hokutenyu,9,6,6,61,75.2689,3,60,2.2896,O2e,O2e,Tochitsurugi;Dewanohana;Hoshi;Konishiki;Sakahoko;Kotogaume;Mitoizumi;Terao;Jingaku
Onokuni,11,4,14,94,128.3377,4,59,2.2896,O2w,O2w,Toryu;Dewanohana;Asahifuji;Konishiki;Tochitsurugi;Chiyonofuji;Hoshi;Hokutenyu;Mitoizumi;Tochitsukasa;Kitao
Wakashimazu,9,6,6,78,109.43119999999999,5,58,2.2896,O3w,O3w,Toryu;Dewanohana;Kotogaume;Asashio;Sakahoko;Kitao;Kirinji;Hokutenyu;Onokuni
Hoshi,11,4,14,87,109.18379999999999,6,57,1.5961,S1e,S1e,Wakashimazu;Kirishima;Asashio;Tochitsurugi;Dewanohana;Kotogaume;Mitoizumi;Jingaku;Ozutsu;Kirinji;Tamaryu
Konishiki,3,12,-18,21,29.4743,7,56,1.5961,S1w,S1w,Sakahoko;Terao;Wakashimazu
Dewanohana,3,12,-18,14,17.3702,8,55,1.2755,K1e,K1e,Konishiki;Toryu;Terao
Asahifuji,10,5,10,89,116.84860000000002,9,54,1.2755,K1w,K1w,Asashio;Hokutenyu;Wakashimazu;Hoshi;Sakahoko;Tochitsukasa;Dewanohana;Kotogaume;Itai;Tamaryu
