Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1e,Y1e,N/A,0,0,-22,13,-22,160.0584,7,14.805900000000001
Kashiwado,Y2e,Y1w,N/A,2,1,-12,11,-13,121.60429999999998,6,14.0167
Sadanoyama,Y1w,Y2e,N/A,1,2,-5,9,-7,85.96549999999999,3,6.1753
Kitanofuji,O1e,O1e,N/A,3,3,-23,14,-26,165.11589999999995,8,17.9024
Tamanoshima,O1w,O1w,N/A,4,4,6,7,2,69.3684,3,7.3551
Yutakayama,O2e,O2e,M3w,5,5,15,5,10,52.6239,1,1.5961
Fujinokawa,M4e,S1e,N/A,17,6,-1,12,-7,137.4496,5,10.5473
Myobudani,K1e,S1w,N/A,8,7,2,9,-5,82.97629999999998,5,11.2408
Kotozakura,S1e,K1e,N/A,6,8,8,7,0,58.4829,3,5.8547
Kirinji,S1w,K1w,N/A,7,9,9,7,0,92.57139999999998,5,12.7412
Fujinishiki,M2e,M1e,M1e,12,10,10,8,0,108.80789999999999,6,11.8228
Fujinishiki,M2e,M1w,M1w,13,11,11,8,0,108.80789999999999,6,11.8228
Fukunohana,K1w,M2e,M1w,9,12,11,7,-1,61.7757,2,3.8857
Wakanami,M5e,M2w,M2w,19,13,13,9,0,85.0412,0,0
Kiyokuni,M5w,M3e,M3e,20,14,14,9,0,81.4981,0,0
Mutsuarashi,M14e,M3w,M3w,37,15,15,13,0,119.411,0,0
Kotetsuyama,M4w,M4e,M4e,18,16,16,8,0,67.2524,0,0
Maenoyama,M8e,M4w,M5w,25,17,19,9,2,80.2205,0,0
Asasegawa,M3e,M5e,M6w,15,18,21,6,3,74.335,3,6.6616
Hirokawa,M10e,M5w,M7w,29,19,23,9,4,62.35929999999999,0,0
Wakamiyama,M12w,M6e,M8e,34,20,24,10,4,71.528,0,0
Hanahikari,M8w,M6w,M8e,26,21,24,8,3,64.8107,0,0
Kainoyama,M9e,M7e,M8w,27,22,25,8,3,59.26109999999999,0,0
Misogidori,M7e,M7w,M8w,23,23,25,7,2,53.5865,0,0
Hasegawa,M1w,M8e,M8w,11,24,25,4,1,31.2063,2,3.8857
Aonosato,M7w,M8w,M9e,24,25,26,7,1,56.666399999999996,0,0
Futagodake,M12e,M9e,M9w,33,26,27,9,1,70.6391,0,0
Kairyuyama,M6e,M9w,M9w,21,27,27,6,0,59.5299,0,0
Tsurugamine,M6w,M10e,M10e,22,28,28,6,0,30.037099999999995,0,0
Toyokuni,M1e,M10w,M10e,10,29,28,3,-1,23.4276,1,1.5961
Yoshinohana,M3w,M11e,M11e,16,30,30,4,0,22.2448,0,0
Kitanohana,J1w,M11w,M12e,42,31,32,10,1,93,0,0
Tochiazuma,M14w,M12e,M12e,38,32,32,9,0,76.29049999999998,0,0
Daiyu,M2w,M12w,M12e,14,33,32,3,-1,23.0958,1,2.2896
Wakachichibu,M13e,M13e,M12w,35,34,33,8,-1,71.353,0,0
Tochioyama,J4e,M13w,M12w,47,35,33,11,-2,105,0,0
Toda,M15w,M14e,M13e,40,36,34,9,-2,74.55749999999999,0,0
Asaoka,J2w,M14w,M15e,44,37,38,9,1,81,0,0
Daigo,M9w,M15e,M15e,28,38,38,5,0,34.1565,0,0
Kitanokuni,J2e,M15w,M16w,43,39,41,8,2,67,0,0
Ogiyama,M15e,M16e,M16w,39,40,41,7,1,43.6659,0,0
Wakayoshiba,J6w,M16w,M17e,52,41,42,10,1,95,0,0
Wakanokuni,J4w,J1e,M17e,48,42,42,9,0,85,0,0
Wakatenryu,M13w,J1w,M17e,36,43,42,6,-1,37.61039999999999,0,0
Kiminishiki,J3e,J2e,M17w,45,44,43,8,-1,74,0,0
Daimonji,M11e,J2w,M18w,31,45,45,4,0,20.7906,0,0
Wakanaruto,M11w,J3e,J1e,32,46,46,4,0,28.307599999999997,0,0
Azumanishiki,J9e,J3w,J1w,57,47,47,10,0,84,0,0
Oiteyama,J5e,J4e,J1w,49,48,47,8,-1,58,0,0
Wakafutase,J5w,J4w,J2e,50,49,48,8,-1,66,0,0
Tensuiyama,J6e,J5e,J2w,51,50,49,8,-1,47,0,0
Kanenohana,J1e,J5w,J1w,41,51,47,6,-4,46,0,0
Daishin,J3w,J6e,J2e,46,52,48,7,-4,42,0,0
Tokibayama,J10e,J6w,J4w,59,53,53,9,0,81,0,0
Hakuryo,J11e,J7e,J5w,61,54,55,9,1,59,0,0
Matsumaeyama,N/A,J7w,J6e,74,55,56,12,1,111,0,0
Wakanoshima,M10w,J8e,J6e,30,56,56,1,0,8.0065,0,0
Oginohana,J8e,J8w,J6w,55,57,57,7,0,46,0,0
Wakabayama,J8w,J9e,J7e,56,58,58,7,0,46,0,0
Tamaarashi,J13e,J9w,J7w,65,59,59,9,0,82,0,0
Ryuko,N/A,J10e,J8w,71,60,61,10,1,68,0,0
Tochitada,J14e,J10w,J8w,67,61,61,9,0,67,0,0
Akinokuni,J12e,J11e,J8w,63,62,61,8,-1,53,0,0
Maedagawa,N/A,J11w,J9w,69,63,63,9,0,72,0,0
Dairyugawa,J9w,J12e,J10e,58,64,64,6,0,40,0,0
Aonoumi,J11w,J12w,J10e,62,65,64,7,-1,36,0,0
Kiyonomori,J7w,J13e,J10e,54,66,64,5,-2,28,0,0
Takamiyama,N/A,J13w,J10w,75,67,65,10,-2,84,0,0
Sanbeyama,J10w,J14e,J11e,60,68,66,6,-2,51,0,0
Orochigawa,J7e,J14w,J11w,53,69,67,4,-2,24,0,0
Amatsukaze,J13w,J15e,J12e,66,70,68,7,-2,43,0,0
Arashiyama,N/A,J15w,N/A,76,71,74,8,3,67,0,0
Wakasugiyama,J14w,J16e,N/A,68,72,82,4,10,17,0,0
Asaarashi,N/A,J16w,N/A,73,73,83,5,10,30,0,0
Ryushoyama,N/A,J17e,N/A,70,74,84,4,10,22,0,0
Tsugarukuni,J12w,J17w,N/A,64,75,86,2,11,11,0,0
Udagawa,N/A,J18e,N/A,72,76,98,1,22,3,0,0
