Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Sadanoumi,M11e,M9w,M8w,31,27,25,9,-2,70.0744,0,0
Shohozan,M3w,M10e,M8w,15,28,25,5,-3,45.839299999999994,3,5.8547
Ikioi,M11w,M10w,M9e,32,29,26,9,-3,79.256,0,0
Yago,M13e,M11e,M10w,35,30,29,9,-1,67.20649999999999,0,0
Ryuden,M7e,M11w,M10w,23,31,29,6,-2,50.411,0,0
Meisei,M12w,M12e,M12e,34,32,32,8,0,54.20669999999999,0,0
Chiyonokuni,M15e,M12w,M14w,39,33,37,8,4,49.019400000000005,0,0
Yoshikaze,M5w,M13e,M15e,20,34,38,3,4,21.028200000000002,0,0
Tomokaze,J4e,M13w,M15w,49,35,39,10,4,84,0,0
Kagayaki,M12e,M14e,M15w,33,36,39,6,3,41.1956,0,0
Shimanoumi,J11e,M14w,M16w,63,37,41,13,4,107,0,0
Terutsuyoshi,J1e,M15e,M16w,43,38,41,8,3,59.0008,0,0
Toyonoshima,J5w,M15w,M17e,52,39,42,10,3,79,0,0
Ishiura,J3w,M16e,M17e,48,40,42,9,2,63.0002,0,0
Daishoho,J1w,M16w,M17e,44,41,42,8,1,61,0,0
Kotoeko,M15w,J1e,M17e,40,42,42,7,0,51.012,0,0
Yutakayama,M14e,J1w,M17w,37,43,43,6,0,44.0326,0,0
Chiyomaru,J6w,J2e,M18e,54,44,44,10,0,79,0,0
Chiyoshoma,M14w,J2w,M18e,38,45,44,6,-1,45.0175,0,0
Kotoyuki,M13w,J3e,J3e,36,46,50,4,4,25.0108,0,0
Enho,J8e,J3w,J3w,57,47,51,9,4,76,0,0
Hakuyozan,J6e,J4e,J3w,53,48,51,8,3,69,0,0
Takagenji,J2e,J4w,J3w,45,49,51,6,2,42.0008,0,0
Daiamami,M16e,J5e,J5w,41,50,55,4,5,29.013800000000003,0,0
Tokushoryu,J4w,J5w,J4e,50,51,52,7,1,54,0,0
Wakatakakage,J5e,J6e,J4w,51,52,53,7,1,49,0,0
Takanoiwa,M9e,J6w,J6w,27,53,57,0,4,0,0,0
Daishomaru,M16w,J7e,J8e,42,54,60,3,6,29.0302,0,0
Kyokushuho,J13e,J7w,J8w,67,55,61,9,6,65,0,0
Azumaryu,J7e,J8e,J6w,55,56,57,7,1,59,0,0
Tsurugisho,J11w,J8w,J9e,64,57,62,8,5,57,0,0
Akiseyama,J7w,J9e,J9e,56,58,62,6,4,43,0,0
Hidenoumi,J8w,J9w,J10e,58,59,64,6,5,45,0,0
Sokokurai,J12w,J10e,J10e,66,60,64,8,4,42,0,0
Aminishiki,J3e,J10w,J10w,47,61,65,3,4,25,0,0
Kyokutaisei,J9e,J11e,J8w,59,62,61,7,-1,56,0,0
Tobizaru,J10w,J11w,J10e,62,63,64,7,1,49,0,0
Mitoryu,J9w,J12e,J11e,60,64,66,6,2,42,0,0
Gagamaru,J14e,J12w,J11w,69,65,67,8,2,52,0,0
Arawashi,J10e,J13e,J11w,61,66,67,6,1,38,0,0
Chiyonoumi,J14w,J13w,J12e,70,67,68,8,1,44,0,0
Takanosho,J2w,J14e,J12e,46,68,68,2,0,9.0012,0,0
Jokoryu,J13w,J14w,N/A,68,69,78,5,9,25,0,0
Takekaze,J12e,J15e,N/A,65,70,91,1,21,4,0,0
