Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Wakanohana,Y1e,Y1e,N/A,0,0,-18,12,-18,109.04,5,8.0328
Tochinishiki,Y1w,Y1w,M11e,1,1,31,0,30,0,0,0
Chiyonoyama,Y2e,Y2e,M11w,2,2,32,0,30,0,0,0
Asashio,O1w,O1e,N/A,4,3,-22,14,-25,146.74419999999998,7,13.098299999999998
Kotogahama,O1e,O1w,N/A,3,4,-7,10,-11,84.2353,4,6.7573
Tokitsuyama,K1e,S1e,N/A,8,5,-2,10,-7,97.9549,3,6.1753
Annenyama,M2e,S1w,N/A,13,6,3,10,-3,107.86670000000001,4,8.9512
Matsunobori,O2w,S2e,M1e,5,7,11,6,4,42.9179,1,1.5961
Tamanoumi,K1w,K1e,N/A,9,8,7,8,-1,80.89760000000001,4,6.4367
Wakamaeda,M7e,K1w,N/A,23,9,9,11,0,95.39840000000001,0,0
Kitanonada,M1e,K2e,N/A,11,10,9,8,-1,90.1218,4,8.144300000000001
Wakasegawa,M6e,M1e,M3e,21,11,15,9,4,87.04980000000002,4,6.7573
Tochihikari,M4e,M1w,M3e,17,12,15,8,3,71.66260000000001,2,2.551
Fusanishiki,M8w,M2e,M3w,26,13,16,10,3,95.6514,0,0
Shinobuyama,S1e,M2w,M3w,6,14,16,5,2,40.571600000000004,2,3.8857
Dewanishiki,M2w,M3e,M3w,14,15,16,7,1,53.9699,1,2.2896
Wakahaguro,S1w,M3w,M4e,7,16,17,5,1,46.989900000000006,2,2.551
Kuninobori,M15e,M4e,M6e,39,17,21,12,4,107.86500000000001,0,0
Shionishiki,M9e,M4w,M6e,27,18,21,9,3,77.24549999999999,0,0
Wakachichibu,M4w,M5e,M5w,18,19,20,7,1,54.1143,4,6.7573
Mitsuneyama,M5e,M5w,M6e,19,20,21,7,1,54.6609,4,5.7432
Wakanoumi,M5w,M6e,M6w,20,21,22,7,1,55.682399999999994,2,2.8716
Osegawa,M8e,M6w,M7e,25,22,23,8,1,71.11269999999999,0,0
Ohikari,K2e,M7e,M7w,10,23,24,4,1,47.1137,2,3.5651
Tsurugamine,M3e,M7w,M8e,15,24,25,5,1,42.5448,2,2.8716
Hajimayama,M9w,M8e,M8w,28,25,26,8,1,69.3469,0,0
Naruyama,M1w,M8w,M8w,12,26,26,4,0,35.820800000000006,1,1.5961
Oginohana,M13e,M9e,M10e,35,27,29,9,2,81.95609999999999,0,0
Shimanishiki,M15w,M9w,M10w,40,28,30,10,2,81.91490000000002,0,0
Kitabayama,M13w,M10e,M10w,36,29,30,9,1,77.3134,0,0
Iwakaze,M7w,M10w,M10w,24,30,30,6,0,44.0286,0,0
Aonosato,J5e,M11e,M11w,58,31,32,14,1,128,0,0
Kiryugawa,M12w,M11w,M11w,34,32,32,8,0,61.1787,0,0
Kaizan,M10w,M12e,M11w,30,33,32,7,-1,52.0414,0,0
Tokinishiki,M11e,M12w,M12e,31,34,33,7,-1,50.177899999999994,0,0
Izuminada,M11w,M13e,M12w,32,35,34,7,-1,66.93010000000001,0,0
Narutoumi,M16e,M13w,M13e,41,36,35,9,-1,79.93200000000002,0,0
Hanenishiki,M17e,M14e,M14e,43,37,37,9,0,63.0441,0,0
Wakamisugi,N/A,M14w,M14w,48,38,38,10,0,88.22540000000001,0,0
