Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Wakanohana,Y1e,Y1e,N/A,0,0,-22,13,-22,130.18359999999998,4,8.9512
Asashio,Y2e,Y1w,N/A,2,1,-8,10,-9,99.36989999999999,4,6.4367
Tochinishiki,Y1w,Y2e,M12e,1,2,31,0,29,0,0,0
Wakahaguro,O1w,O1e,N/A,4,3,-6,10,-9,105.472,2,2.8716
Kotogahama,O1e,O1w,M7e,3,4,21,3,17,24.372799999999998,0,0
Wakamisugi,M4w,S1e,N/A,16,5,-10,14,-15,151.39829999999998,6,13.3232
Kashiwado,S1w,S1w,N/A,6,6,-4,10,-10,106.5438,3,8.8555
Kitanonada,K1w,K1e,N/A,8,7,-2,10,-9,99.59769999999999,1,3.79
Taiho,M6e,K1w,N/A,19,8,5,11,-3,132.77569999999997,5,10.5473
Kitabayama,S1e,M1e,N/A,5,9,7,7,-2,63.85719999999999,3,5.1612
Annenyama,M1w,M1w,N/A,10,10,8,8,-2,85.52059999999999,5,12.7412
Tamahibiki,M8e,M2e,M3e,23,11,13,10,2,78.2726,0,0
Tsurugamine,M2e,M2w,M3e,11,12,13,7,1,64.0644,2,3.5651
Tochihikari,K1e,M3e,M3e,7,13,13,6,0,56.48909999999999,0,0
Wakachichibu,M14w,M3w,M3w,36,14,14,13,0,110.30389999999997,1,1.2755
Ohikari,M1e,M4e,M4e,9,15,15,6,0,59.00169999999999,1,1.5961
Dewanishiki,M7w,M4w,M4w,22,16,16,9,0,83.93489999999998,0,0
Wakanoumi,M3w,M5e,M4w,14,17,16,7,-1,65.7331,2,3.8857
Fusanishiki,M3e,M5w,M6e,13,18,19,6,1,61.520799999999994,1,2.2896
Iwakaze,M4e,M6e,M7e,15,19,21,6,2,61.605,2,2.8716
Oginohana,M8w,M6w,M7w,24,20,22,8,2,63.46359999999999,0,0
Fujinishiki,M2w,M7e,M7w,12,21,22,5,1,37.2883,2,3.8857
Shionishiki,M9e,M7w,M8e,25,22,23,8,1,65.36,0,0
Tamanoumi,M13w,M8e,M8w,34,23,24,10,1,76.4055,1,1.2755
Wakanokuni,M10w,M8w,M9w,28,24,26,8,2,61.457899999999995,0,0
Wakamaeda,M5w,M9e,M10w,18,25,28,5,3,37.6199,1,2.2896
Naruyama,M6w,M9w,M11w,20,26,30,5,4,50.418699999999994,1,2.2896
Fukudayama,M15w,M10e,M12w,38,27,32,9,5,82.06569999999999,0,0
Yoshinomine,J3e,M10w,M13e,47,28,33,11,5,100,0,0
Futatsuryu,M14e,M11e,M13e,35,29,33,8,4,62.215199999999996,0,0
Kaizan,M11e,M11w,M12e,29,30,31,7,1,43.1062,0,0
Matsunobori,M11w,M12e,M12w,30,31,32,7,1,48.46959999999999,0,0
Kanenohana,M10e,M12w,M13e,27,32,33,6,1,44.23639999999999,0,0
Aonosato,M7e,M13e,M14e,21,33,35,4,2,27.8375,0,0
Tokitsuyama,M5e,M13w,M14e,17,34,35,3,1,20.3793,2,6.0796
Oikawa,M12e,M14e,M15e,31,35,37,6,2,41.047,0,0
Wakasugiyama,J1w,M14w,M15w,44,36,38,9,2,71.0013,0,0
Udagawa,M12w,M15e,M15w,32,37,38,6,1,33.0747,0,0
Kairyuyama,J8e,M15w,M16e,57,38,39,12,1,120,0,0
Oiteyama,M17w,M16e,M16w,42,39,40,8,1,57.34319999999999,0,0
Kiyonomori,M9w,M16w,M16w,26,40,40,4,0,24.465899999999998,0,0
