Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1w,Y1e,N/A,1,0,-29,15,-29,172.07710000000006,8,14.9016
Asashoryu,Y1e,Y1w,M5e,0,1,18,3,17,19.9975,0,0
Kotomitsuki,O1w,O1e,N/A,3,2,-11,11,-13,117.9858,4,6.4367
Kotooshu,O1e,O1w,N/A,2,3,-4,9,-7,84.40329999999999,2,3.5651
Kaio,O2e,O2e,N/A,4,4,-2,9,-6,82.9146,2,3.5651
Chiyotaikai,O2w,O2w,N/A,5,5,-1,9,-6,85.08189999999999,3,6.1753
Ama,S1e,S1e,N/A,6,6,-4,10,-10,118.9754,5,9.4198
Toyonoshima,K1w,S1w,N/A,9,7,-1,10,-8,95.1098,5,12.2549
Baruto,M5w,K1e,N/A,19,8,9,10,1,97.36989999999999,1,1.5961
Asasekiryu,M2e,K1w,M1e,12,9,10,8,1,77.4729,3,5.1612
Miyabiyama,M5e,M1e,M2e,18,10,12,9,2,88.7345,1,1.5961
Kotoshogiku,S1w,M1w,M2w,7,11,13,6,2,58.6466,2,3.8857
Homasho,M6e,M2e,M3e,20,12,14,9,2,76.7758,1,1.5961
Kisenosato,K1e,M2w,M3e,8,13,14,6,1,66.4845,3,5.1612
Roho,M7e,M3e,M4e,22,14,16,9,2,83.75200000000001,0,0
Kyokutenho,M9e,M3w,M4e,26,15,16,10,1,78.33670000000001,0,0
Aminishiki,M1e,M4e,M4e,10,16,16,6,0,53.403999999999996,1,2.2896
Kyokutenho,M9e,M4w,M4w,27,17,17,10,0,78.33670000000001,0,0
Tochinonada,M3w,M5e,M4w,15,18,17,7,-1,75.1385,5,11.2408
Goeido,M4w,M5w,M5w,17,19,19,7,0,73.4945,2,2.8716
Kakuryu,M7w,M6e,M6w,23,20,21,8,1,66.7533,0,0
Tokitenku,M6w,M6w,M7w,21,21,23,7,2,62.59859999999999,0,0
Toyohibiki,M13e,M7e,M8w,35,22,25,10,3,88.04950000000001,0,0
Tochiozan,M11e,M7w,M8w,31,23,25,9,2,63.65729999999999,0,0
Wakanoho,M1w,M8e,M8w,11,24,25,4,1,45.6536,2,2.8716
Iwakiyama,M9w,M8w,M9e,28,25,26,8,1,52.018,0,0
Wakanosato,M4e,M9e,M9e,16,26,26,5,0,41.848600000000005,1,3.79
Hokutoriki,M2w,M9w,M9w,13,27,27,4,0,27.252299999999998,0,0
Takamisakari,M8e,M10e,M11e,24,28,30,6,2,46.015299999999996,0,0
Masatsukasa,M16e,M10w,M11w,41,29,31,10,2,69.0249,0,0
Tamanoshima,M10e,M11e,M11w,29,30,31,7,1,58.0376,0,0
Dejima,M8w,M11w,M11w,25,31,31,6,0,44.631099999999996,0,0
Futeno,M3e,M12e,M12e,14,32,32,3,0,34.7691,2,3.5651
Kitataiki,J4e,M12w,M13w,49,33,35,11,2,88.0002,0,0
Takekaze,M12e,M13e,M13w,33,34,35,7,1,66.97999999999999,0,0
Tochinoshin,M14w,M13w,M14e,38,35,36,8,1,60.029099999999985,0,0
Kimurayama,M12w,M14e,M14e,34,36,36,7,0,46.025,0,0
Tamawashi,J1e,M14w,M14w,43,37,37,9,0,66,0,0
Yoshikaze,M15e,M15e,M14w,39,38,37,8,-1,62.0081,0,0
Bushuyama,J8e,M15w,M15w,57,39,39,12,0,89.0001,0,0
Chiyohakuho,M16w,M16e,M16e,42,40,40,8,0,76.0201,0,0
Kasugao,J2w,M16w,M16e,46,41,40,9,-1,64.0001,0,0
Kokkai,M10w,J1e,M16e,30,42,40,5,-2,34.0287,0,0
Kakizoe,M15w,J1w,M17e,40,43,42,7,-1,55.0127,0,0
Kitazakura,J3e,J2e,M18w,47,44,45,8,1,59,0,0
Shimotori,J6e,J2w,J1w,53,45,47,9,2,80.0001,0,0
Wakakirin,J2e,J3e,J1w,45,46,47,7,1,51.0001,0,0
Tosanoumi,M14e,J3w,J1w,37,47,47,5,0,39.0162,0,0
Kasuganishiki,J6w,J4e,J2e,54,48,48,9,0,68,0,0
Toyozakura,J1w,J4w,J3e,44,49,50,6,1,40,0,0
Tamakasuga,M11w,J5e,J3e,32,50,50,3,0,18.0003,0,0
Hakurozan,J4w,J5w,J4e,50,51,52,7,1,58.0001,0,0
Kyokunankai,J9w,J6e,J5e,60,52,54,9,2,61,0,0
Hoshihikari,J3w,J6w,J5e,48,53,54,6,1,40.0001,0,0
Koryu,M13w,J7e,J5e,36,54,54,3,0,28.0187,0,0
Kotokasuga,J5e,J7w,J6w,51,55,57,6,2,42,0,0
Aran,J14e,J8e,J7w,69,56,59,10,3,87.0001,0,0
Mokonami,J12e,J8w,J7w,65,57,59,9,2,66,0,0
Shirononami,J11e,J9e,J8w,63,58,61,8,3,70,0,0
Ryuo,J11w,J9w,J9e,64,59,62,8,3,55,0,0
Ushiomaru,J7w,J10e,J9e,56,60,62,6,2,48.0001,0,0
Sagatsukasa,J13w,J10w,J9e,68,61,62,9,1,48,0,0
Hakuba,J5w,J11e,J9e,52,62,62,5,0,44,0,0
Otsukasa,J10e,J11w,J9w,61,63,63,7,0,56,0,0
Tosayutaka,J14w,J12e,J10e,70,64,64,9,0,69,0,0
Ichihara,J12w,J12w,J10e,66,65,64,8,-1,46,0,0
Kirinowaka,J8w,J13e,J10e,58,66,64,6,-2,53,0,0
Kaiho,J7e,J13w,J10w,55,67,65,5,-2,36,0,0
Wakakoyu,J10w,J14e,J14e,62,68,72,5,4,38,0,0
Tamaasuka,J13e,J14w,N/A,67,69,77,5,8,23,0,0
Katayama,J9e,J15e,N/A,59,70,81,2,11,19,0,0
