Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Hakuho,Y1w,Y1e,N/A,1,0,-29,15,-29,196.05300000000005,10,20.9812
Asashoryu,Y1e,Y1w,N/A,0,1,-14,11,-15,118.98420000000002,6,10.3224
Kotooshu,O1e,O1e,N/A,2,2,-8,10,-10,119.157,6,13.850999999999999
Harumafuji,O2w,O1w,N/A,5,3,-5,10,-8,113.77250000000001,8,16.402
Kaio,O2e,O2e,N/A,4,4,2,8,-2,79.6698,4,6.4367
Kotomitsuki,O3e,O2w,N/A,6,5,4,8,-1,89.40820000000001,4,9.6447
Chiyotaikai,O1w,O3e,M8e,3,6,25,2,19,12.544,1,1.5961
Kakuryu,M1w,S1e,N/A,12,7,2,10,-5,113.59100000000001,7,12.612000000000002
Baruto,S1e,S1w,N/A,7,8,5,8,-3,76.20360000000001,4,7.4508
Goeido,K1e,K1e,N/A,9,9,3,9,-6,102.356,6,11.336500000000001
Homasho,M7e,K1w,N/A,23,10,9,11,-1,97.94889999999998,0,0
Tochiozan,M2w,M1e,M1w,14,11,12,8,1,100.6148,4,8.4649
Aminishiki,M5w,M1w,M2w,20,12,14,9,2,71.6412,0,0
Takekaze,M4e,M2e,M3e,17,13,15,8,2,71.4344,1,2.2896
Kyokutenho,K1w,M2w,M3w,10,14,16,6,2,59.370200000000004,3,6.1753
Kisenosato,S1w,M3e,M4w,8,15,18,5,3,50.392999999999994,2,4.5792
Kotoshogiku,M2e,M3w,M5e,13,16,19,6,3,65.85149999999999,4,7.1302
Tamanoshima,M6e,M4e,M5e,21,17,19,8,2,63.9321,0,0
Toyonoshima,M6w,M4w,M5w,22,18,20,8,2,62.352199999999996,0,0
Yoshikaze,M4w,M5e,M5w,18,19,20,7,1,53.836999999999996,0,0
Aran,M11w,M5w,M7e,33,20,23,10,3,78.0804,0,0
Tochinonada,M8e,M6e,M7e,25,21,23,8,2,70.6438,0,0
Tochinonada,M8e,M6w,M7w,26,22,24,8,2,70.6438,0,0
Wakanosato,M5e,M7e,M8e,19,23,25,6,2,56.2294,0,0
Chiyohakuho,M13e,M7w,M8w,36,24,26,10,2,82.1199,0,0
Asasekiryu,M11e,M8e,M8w,32,25,26,9,1,76.08449999999999,0,0
Tokitenku,M3w,M8w,M8w,16,26,26,5,0,54.8561,1,2.2896
Iwakiyama,M10e,M9e,M9w,30,27,28,8,1,64.18159999999999,0,0
Toyohibiki,J3w,M9w,M10e,47,28,29,12,1,102.0008,0,0
Miyabiyama,M3e,M10e,M10e,15,29,29,4,0,35.7208,2,4.5792
Takamisakari,M7w,M10w,M10w,24,30,30,6,0,50.5839,0,0
Futeno,M9w,M11e,M11e,29,31,31,7,0,54.23059999999999,0,0
Tamawashi,M14e,M11w,M11w,38,32,32,9,0,73.0546,0,0
Hokutoriki,M1e,M12e,M12e,11,33,33,2,0,13.397499999999999,0,0
Dejima,M9e,M12w,M12w,28,34,34,6,0,47.56499999999999,0,0
Yamamotoyama,M13w,M13e,M13e,37,35,35,8,0,63.05559999999999,0,0
Kakizoe,M12e,M13w,M13w,34,36,36,7,0,62.134499999999996,0,0
Shimotori,M14w,M14e,M14e,39,37,37,8,0,63.104499999999994,0,0
Shotenro,M12w,M14w,M14e,35,38,37,7,-1,54.0381,0,0
Tochinoshin,M10w,M15e,M14e,31,39,37,6,-2,46.0666,0,0
Kokkai,M8w,M15w,M14e,27,40,37,5,-3,40.1417,0,0
Bushuyama,J1e,M16e,M16e,43,41,41,8,0,60,0,0
Tosayutaka,J2e,J1e,M16w,44,42,42,8,0,67,0,0
Kimurayama,M15w,J1w,M17e,41,43,43,7,0,57.0085,0,0
Mokonami,J6e,J2e,M18w,52,44,46,9,2,73,0,0
Wakakoyu,J11e,J2w,J1w,62,45,48,11,3,86,0,0
Masatsukasa,J5e,J3e,J1w,50,46,48,8,2,58,0,0
Kasugao,J3e,J3w,J1w,46,47,48,7,1,53,0,0
Kitataiki,J9w,J4e,J2e,59,48,49,10,1,76,0,0
Sakaizawa,J10e,J4w,J2w,60,49,50,10,1,82,0,0
Kotokuni,J8e,J5e,J2w,56,50,50,9,0,58,0,0
Koryu,J2w,J5w,J3e,45,51,51,6,0,38,0,0
Toyozakura,M16e,J6e,J3w,42,52,52,5,0,39.0102,0,0
Ushiomaru,J5w,J6w,J4e,51,53,53,7,0,60,0,0
Hakuba,J4e,J7e,J4w,48,54,54,6,0,39.003,0,0
Tosanoumi,M15e,J7w,J4w,40,55,54,4,-1,33.0836,0,0
Kotokasuga,J8w,J8e,J5e,57,56,55,8,-1,66,0,0
Kasuganishiki,J7w,J8w,J6e,55,57,57,7,0,51,0,0
Kyokunankai,J10w,J9e,J7e,61,58,59,8,1,53,0,0
Shirononami,J12w,J9w,J7e,65,59,59,9,0,53,0,0
Wakatenro,J13e,J10e,J7w,66,60,60,9,0,69,0,0
Hoshihikari,J9e,J10w,J7w,58,61,60,7,-1,53,0,0
Asofuji,J13w,J11e,J8e,67,62,61,9,-1,59,0,0
Daishoumi,J11w,J11w,J8e,63,63,61,8,-2,54,0,0
Kaiho,J4w,J12e,J9e,49,64,63,4,-1,26,0,0
Kirinowaka,J14w,J12w,J11e,69,65,67,8,2,36,0,0
Kiyoseumi,J6w,J13e,J11e,53,66,67,4,1,19,0,0
Okinoumi,J7e,J13w,J11w,54,67,68,4,1,21,0,0
Yotsuguruma,J14e,J14e,N/A,68,68,82,4,14,21,0,0
Otsukasa,J12e,J14w,N/A,64,69,90,1,21,5,0,0
