Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kitanoumi,Y1e,Y1e,N/A,0,1,0,-21,13,-21,118.9462,3,4.4677
Wakanohana,Y1w,Y1w,M12w,1,2,1,32,0,31,0,0,0
Chiyonofuji,O1e,O1e,N/A,2,3,2,-23,14,-25,151.58929999999998,6,11.1293
Asashio,S2e,S1e,N/A,5,6,3,-8,11,-11,107.636,4,7.9371
Kotokaze,S1e,S1w,N/A,3,4,4,-6,10,-10,94.5881,3,4.4677
Kirinji,M1e,K1e,N/A,8,9,5,3,9,-2,88.2,3,4.1471
Takanosato,M1w,K1w,N/A,9,10,6,4,9,-2,94.77609999999999,2,3.8857
Kurama,K1e,K2e,N/A,6,7,7,5,8,-2,64.4906,1,1.5961
Hokutenyu,K1w,K2w,N/A,7,8,8,6,8,-2,78.61619999999999,2,2.8716
Ozutsu,S1w,M1e,M2e,4,5,9,11,6,2,51.870599999999996,1,1.2755
Takamiyama,M7w,M1w,M2w,21,22,10,12,10,2,82.28150000000001,0,0
Daijuyama,M3w,M2e,M2w,13,14,11,12,8,1,64.0513,3,4.1471
Dewanohana,M6w,M2w,M3w,19,20,12,14,9,2,75.79249999999999,1,1.5961
Tochihikari,M2w,M3e,M3w,11,12,13,14,7,1,61.3759,3,4.467700000000001
Wakashimazu,M8e,M3w,M7e,22,23,14,21,8,7,57.49049999999999,0,0
Zaonishiki,M10w,M4e,M7w,27,28,15,22,9,7,69.9675,0,0
Onishiki,M3e,M4w,M8e,12,13,16,23,5,7,44.003099999999996,1,1.5961
Kotochitose,M10e,M5e,M9e,26,27,17,25,8,8,57.217499999999994,0,0
Washuyama,M4w,M5w,M5w,15,16,18,18,7,0,54.7647,2,2.8716
Oshio,M6e,M6e,M7e,18,19,19,21,7,2,51.4353,0,0
Tochiakagi,M4e,M6w,M9e,14,15,20,25,5,5,35.8194,0,0
Sadanoumi,M2e,M7e,M9e,10,11,21,25,4,4,27.5128,0,0
Azumanada,M11e,M7w,M10e,28,29,22,27,8,5,59.2392,0,0
Masudayama,M5e,M8e,M10e,16,17,23,27,5,4,41.543299999999995,0,0
Toryu,M8w,M8w,M9w,23,24,24,26,7,2,52.6483,0,0
Hidanohana,M11w,M9e,M10w,29,30,25,28,8,3,65.4045,0,0
Fujizakura,M9w,M9w,M10w,25,26,26,28,7,2,49.278800000000004,0,0
Aobajo,J2w,M10e,M11w,39,40,27,30,10,3,91.0004,0,0
Amanoyama,M5w,M10w,M12w,17,18,28,32,4,4,34.3858,0,0
Banryuyama,M13w,M11e,M13e,34,35,29,33,8,4,60.2046,0,0
Shishiho,M14e,M11w,M13w,35,36,30,34,8,4,55.19029999999999,0,0
Aobayama,M7e,M12e,M14e,20,21,31,35,4,4,28.2446,0,0
Hakuryuyama,J4e,M12w,M15e,42,43,32,37,9,5,84.0007,0,0
Kaiki,N/A,M13e,M14e,32,33,33,35,7,2,53.2869,0,0
Iwanami,M12e,M13w,M15e,30,31,34,37,6,3,37.2992,0,0
Kotowaka,J4w,M14e,M15w,43,44,35,38,9,3,74.0007,0,0
Takamisugi,M12w,M14w,M15w,31,32,36,38,6,2,42.0783,0,0
Koboyama,J5e,M15e,M16e,44,45,37,39,9,2,73,0,0
Kurohimeyama,M9e,M15w,M16e,24,25,38,39,4,1,29.256,0,0
Wakajishi,M13e,M16e,M16w,33,34,39,40,6,1,44.2209,0,0
Saisu,J6e,M16w,M17e,46,47,40,41,9,1,64,0,0
Arase,J1e,M17e,J1w,36,37,41,43,6,2,38.0004,0,0
Daihi,J5w,J1e,J2e,45,46,42,44,8,2,60,0,0
Hachiya,J3w,J1w,J2e,41,42,43,44,7,1,49,0,0
Tamanofuji,J6w,J2e,J3e,47,48,44,46,8,2,59,0,0
Kurosegawa,J3e,J2w,J3w,40,41,45,47,6,2,36.0007,0,0
Shinko,J9w,J3e,J4e,53,54,46,48,9,2,70,0,0
Hoo,J7w,J3w,J4e,49,50,47,48,8,1,62,0,0
Daio,J1w,J4e,J4e,37,38,48,48,5,0,32.010999999999996,0,0
Hakuryu,J8e,J4w,J4w,50,51,49,49,8,0,58,0,0
Futatsuryu,J10w,J5e,J5e,55,56,50,50,9,0,73,0,0
Daigo,J8w,J5w,J5e,51,52,51,50,8,-1,67,0,0
Tamakiyama,J9e,J6e,J5w,52,53,52,51,8,-1,61,0,0
Fukuzono,J11w,J6w,J6e,57,58,53,52,9,-1,72,0,0
Tamaryu,J12e,J7e,J6w,58,59,54,53,9,-1,53,0,0
Nishinofuji,J12w,J7w,J7e,59,60,55,54,9,-1,68,0,0
Oyutaka,J2e,J8e,J8w,38,39,56,57,3,1,22.000700000000002,0,0
Tagaryu,J13e,J8w,N/A,60,61,57,71,5,14,32,0,0
Matsuyama,J11e,J9e,N/A,56,57,58,71,4,13,21,0,0
Kakureizan,J13w,J9w,N/A,61,62,59,72,5,13,29,0,0
Kotonofuji,J7e,J10e,N/A,48,49,60,75,1,15,4,0,0
Kotetsuyama,J10e,J10w,N/A,54,55,61,85,0,24,0,0,0
