Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Taiho,Y1e,Y1e,N/A,0,0,0,6,6,6,47.2696,2,2.551
Kitanofuji,O1w,O1e,N/A,2,2,1,-20,13,-21,142.14630000000002,6,11.336500000000001
Tamanoshima,O1e,O1w,N/A,1,1,2,-9,10,-11,97.1948,3,4.8406
Kotozakura,O2e,O2e,N/A,3,3,3,-3,9,-6,93.2111,4,6.4367
Kiyokuni,O2w,O2w,N/A,4,4,4,-2,9,-6,90.70909999999999,4,6.757300000000001
Kirinji,S1e,S1e,N/A,5,5,5,-9,11,-14,143.08159999999998,6,12.3506
Hasegawa,S1w,S1w,N/A,6,6,6,4,8,-2,94.45060000000001,3,5.1612
Maenoyama,S2w,S2e,N/A,7,7,7,5,8,-2,79.61800000000001,3,7.3551
Tochiazuma,K1e,K1e,N/A,8,8,8,6,8,-2,89.39069999999998,3,6.1753
Takamiyama,K1w,K1w,N/A,9,9,9,7,8,-2,86.1256,3,4.467700000000001
Mutsuarashi,M1w,M1e,N/A,11,11,10,9,8,-1,82.60579999999999,4,8.630600000000001
Ryuko,M6w,M1w,N/A,21,21,11,7,11,-4,113.19100000000002,2,3.1922
Asanobori,M4w,M2e,M1w,17,17,12,11,9,-1,85.8803,0,0
Daiyu,M8e,M2w,M3e,24,24,13,14,10,1,90.90759999999999,0,0
Fukunohana,M8w,M3e,M3w,25,25,14,15,10,1,83.25,0,0
Mienoumi,M5e,M3w,M4e,18,18,15,16,8,1,72.18010000000001,0,0
Nishikinada,M7w,M4e,M6w,23,23,16,21,8,5,65.56439999999999,0,0
Takanohana,J2w,M4w,M7w,37,37,17,23,11,6,98.0313,0,0
Fujinokawa,M2w,M5e,M7w,13,13,18,23,5,5,63.153999999999996,4,9.271799999999999
Asasegawa,M9e,M5w,M8e,26,26,19,24,8,5,61.165099999999995,0,0
Tokibayama,J1w,M6e,M8w,35,35,20,25,10,5,93.0007,0,0
Toda,M3w,M6w,M8w,15,15,21,25,5,4,38.016999999999996,1,1.2755
Wakafutase,M7e,M7e,M8e,22,22,22,24,7,2,60.9293,0,0
Kurohimeyama,M12e,M7w,M9e,32,32,23,26,9,3,70.7932,0,0
Futagodake,M4e,M8e,M9e,16,16,24,26,5,2,59.267799999999994,3,7.6757
Daimonji,M10e,M8w,M9e,28,28,25,26,8,1,54.95890000000001,0,0
Asahikuni,M6e,M9e,M9e,20,20,26,26,6,0,43.8246,0,0
Kotetsuyama,M2e,M9w,M9e,12,12,27,26,4,-1,26.3845,1,1.5961
Tochioyama,M10w,M10e,M9w,29,29,28,27,8,-1,65.5426,0,0
Hanahikari,M11e,M10w,M10e,30,30,29,28,8,-1,71.3279,0,0
Wakanami,M11w,M11e,M10w,31,31,30,29,8,-1,68.07579999999999,0,0
Daisetsu,J1e,M11w,M10e,34,34,31,28,9,-3,85.01610000000001,0,0
Dairyugawa,M1e,M12e,M10e,10,10,32,28,3,-4,22.746599999999997,1,1.5961
Kainoyama,M3e,M12w,M12e,14,14,33,32,3,-1,33.1999,2,4.5792
Manazuru,J3w,M13e,M12w,39,39,34,33,9,-1,73.0009,0,0
Kaigo,M5w,M13w,M12w,19,19,35,33,4,-2,24.7192,0,0
Ageshio,J2e,M14e,M15e,36,36,36,38,7,2,55.09309999999999,0,0
Yoshioyama,M12w,M14w,M15w,33,33,37,39,6,2,32.485299999999995,0,0
Asakaze,J5e,M15e,M16e,42,42,38,40,8,2,64.0003,0,0
Arashiyama,J8w,M15w,J1w,49,49,39,43,9,4,69,0,0
Yoshinohana,J3e,M16e,J2e,38,38,40,44,6,4,35.0009,0,0
Teruzakura,J9w,M16w,J2w,51,51,41,45,9,4,66.00070000000001,0,0
Tochiisami,J7w,J1e,J2w,47,47,42,45,8,3,60.0003,0,0
Asaarashi,J5w,J1w,J2w,43,43,43,45,7,2,56.00090000000001,0,0
Masuiyama,J10e,J2e,J3e,52,52,44,46,9,2,67,0,0
Daiju,J4e,J2w,J3e,40,40,45,46,6,1,30.0006,0,0
Kongo,J12w,J3e,J3w,57,57,46,47,10,1,92.0001,0,0
Oiyama,J10w,J3w,J3w,53,53,47,47,9,0,69.0003,0,0
Tochifuji,J6w,J4e,J3w,45,45,48,47,7,-1,58,0,0
Futatsuryu,J13w,J4w,J4w,59,59,49,49,10,0,79.0001,0,0
Banjaku,J8e,J5e,J5e,48,48,50,50,7,0,42.0006,0,0
Dairyu,J6e,J5w,J5e,44,44,51,50,6,-1,38.000299999999996,0,0
Wakanaruto,J4w,J6e,J5w,41,41,52,51,5,-1,17.0003,0,0
Oshio,J13e,J6w,J6e,58,58,53,52,9,-1,60,0,0
Shiratayama,J11w,J7e,J6w,55,55,54,53,8,-1,53.0006,0,0
Katsuhikari,J7e,J7w,J8e,46,46,55,56,5,1,30,0,0
Myobudani,M9w,J8e,J8w,27,27,56,57,0,1,0,0,0
Kitaseumi,J11e,J8w,J10e,54,54,57,60,6,3,28,0,0
Miyama,J12e,J9e,N/A,56,56,58,74,3,16,15,0,0
Wakamiyama,J9e,J9w,N/A,50,50,59,76,1,17,0,0,0
