Name,Old Rank Title,New Rank Title,"""True Rank"" Title",Old Rank,Old Rank Adj,New Rank,True Rank,Wins,Signed Diff,Weighted Neustadl,Sanyaku Defeated Score Raw,Sanyaku Defeated Score Weighted
Kisenosato,Y2w,Y1e,N/A,3,3,0,-23,14,-23,172.0143,6,10.3224
Kakuryu,Y1w,Y1w,N/A,1,1,1,-9,10,-10,126.8072,5,11.7271
Harumafuji,Y2e,Y2e,N/A,2,2,2,-8,10,-10,122.81289999999998,4,7.9371
Hakuho,Y1e,Y2w,M12e,0,0,3,22,2,19,16.8048,0,0
Terunofuji,O1w,O1e,N/A,5,5,4,-17,13,-21,152.7912,5,9.5332
Goeido,O1e,O1w,M16e,4,4,5,30,1,25,9.8485,0,0
Takayasu,S1w,S1e,N/A,7,7,6,-11,12,-17,135.9193,6,10.3224
Kotoshogiku,S2e,S1w,M2e,8,8,7,2,9,-5,110.6057,4,10.131
Tamawashi,S1e,S2e,M3e,6,6,8,4,8,-4,96.1575,5,12.7412
Mitakeumi,K1e,K1e,M2w,9,9,9,3,9,-6,90.64000000000001,3,6.6616
Yoshikaze,M4e,K1w,M8w,17,17,10,15,8,5,89.36829999999999,2,5.3861
Chiyonokuni,M6e,M1e,M8w,21,21,11,15,9,4,78.41559999999998,0,0
Okinoumi,M8w,M1w,M9e,26,26,12,16,10,4,83.55330000000001,0,0
Daieisho,M11e,M2e,M9w,31,31,13,17,11,4,82.1332,0,0
Endo,M5e,M2w,M9w,19,19,14,17,8,3,71.1017,0,0
Chiyoshoma,M7w,M3e,M10e,24,24,15,18,9,3,73.8578,0,0
Takarafuji,M3w,M3w,M10e,16,16,16,18,7,2,71.44789999999999,1,1.5961
Tochiozan,M10w,M4e,M11e,30,30,17,20,10,3,81.09369999999998,0,0
Aoiyama,M6w,M4w,M11e,22,22,18,20,8,2,59.6413,0,0
Takanoiwa,M2w,M5e,M11e,14,14,19,20,6,1,48.7326,2,3.5651
Takakeisho,M13e,M5w,M11w,35,35,20,21,11,1,82.20949999999999,0,0
Takekaze,M1e,M6e,M11w,11,11,21,21,5,0,48.0574,2,3.8857
Hokutofuji,M5w,M6w,M12e,20,20,22,22,7,0,55.4526,0,0
Ikioi,M1w,M7e,M12e,12,12,23,22,5,-1,45.2311,3,6.6616
Shodai,K1w,M7w,M13e,10,10,24,24,4,0,26.198100000000004,2,6.0796
Shohozan,M3e,M8e,M13w,15,15,25,25,5,0,64.8139,3,6.6616
Sokokurai,M2e,M8w,M14w,13,13,26,27,4,1,53.5938,2,5.3861
Toyohibiki,J3w,M9e,M15w,47,47,27,29,12,2,102,0,0
Kagayaki,M9e,M9w,M15w,27,27,28,29,7,1,49.064499999999995,0,0
Ichinojo,M7e,M10e,M15w,23,23,29,29,6,0,48.660799999999995,0,0
Tochinoshin,M10e,M10w,J1e,29,29,30,31,7,1,51.057100000000005,0,0
Ura,M12w,M11e,J1w,34,34,31,32,8,1,58.15949999999999,0,0
Ishiura,M11w,M11w,J2w,32,32,32,34,7,2,55.0794,0,0
Arawashi,M4w,M12e,J3w,18,18,33,36,3,3,31.9905,1,3.79
Tokushoryu,M15w,M12w,J4w,40,40,34,38,8,4,58.1053,0,0
Kotoyuki,M9w,M13e,J4w,28,28,35,38,5,3,33.2528,0,0
Daishomaru,M13w,M13w,J4w,36,36,36,38,7,2,53.0193,0,0
Onosho,J2w,M14e,J5e,45,45,37,39,9,2,75.0008,0,0
Chiyotairyu,J1w,M14w,J6e,43,43,38,41,8,3,66.06020000000001,0,0
Oyanagi,J4w,M15e,J7e,49,49,39,43,9,4,72,0,0
Myogiryu,M14e,M15w,J7e,37,37,40,43,6,3,49.0851,0,0
Kaisei,M8e,M16e,J7e,25,25,41,43,3,2,22.925,0,0
Osunaarashi,J7e,J1e,J7w,54,54,42,44,10,2,83,0,0
Chiyomaru,J4e,J1w,J8w,48,48,43,46,8,3,57,0,0
Gagamaru,J2e,J2e,J8w,44,44,44,46,7,2,62.0001,0,0
Kyokutaisei,J6w,J2w,J9e,53,53,45,47,9,2,78,0,0
Sadanoumi,M12e,J3e,J9e,33,33,46,47,4,1,23.1172,0,0
Kyokushuho,M14w,J3w,J9w,38,38,47,48,5,1,36.5821,0,0
Yamaguchi,J6e,J4e,J10w,52,52,48,50,8,2,65,0,0
Nishikigi,M16e,J4w,J11e,41,41,49,51,5,2,37.0642,0,0
Hidenoumi,J3e,J5e,J11w,46,46,50,52,6,2,44,0,0
Azumaryu,J9w,J5w,J12e,59,59,51,53,9,2,79,0,0
Asanoyama,J12e,J6e,J12w,64,64,52,54,10,2,79,0,0
Tsurugisho,J8e,J6w,J12w,56,56,53,54,8,1,69,0,0
Daiamami,J9e,J7e,J13w,58,58,54,56,8,2,66,0,0
Chiyoo,M15e,J7w,J14e,39,39,55,57,3,2,26.002399999999998,0,0
Aminishiki,J12w,J8e,N/A,65,65,56,59,9,3,66,0,0
Seiro,J10w,J8w,N/A,61,61,57,59,8,2,60,0,0
Kotoeko,J5e,J9e,N/A,50,50,58,60,5,2,41,0,0
Chiyootori,J1e,J9w,N/A,42,42,59,60,3,1,23.0012,0,0
Rikishin,J13w,J10e,N/A,67,67,60,61,9,1,51,0,0
Amakaze,J7w,J10w,N/A,55,55,61,61,6,0,48,0,0
Satoyama,J10e,J11e,N/A,60,60,62,62,7,0,57,0,0
Terutsuyoshi,J14e,J11w,N/A,68,68,63,62,9,-1,52,0,0
Ryuden,J8w,J12e,N/A,57,57,64,63,6,-1,47,0,0
Kitataiki,J11e,J12w,N/A,62,62,65,64,7,-1,46,0,0
Homarefuji,J5w,J13e,N/A,51,51,66,65,4,-1,28,0,0
Asahisho,J13e,J13w,N/A,66,66,67,68,7,1,58,0,0
Fujiazuma,J14w,J14e,N/A,69,69,68,75,6,7,23,0,0
Kitaharima,J11w,J14w,N/A,63,63,69,77,4,8,28,0,0
